step,omega_ci_t,k,E_perp,E_parallel
500,0.06597222222222222,0.16306792886818355,9.02086312212667e-15,1.50898389289823e-15
500,0.06597222222222222,0.21996722751835798,1.2030621555023628e-14,3.555641196142349e-15
500,0.06597222222222222,0.3197751881353891,1.8802356342685252e-14,4.241448480013623e-15
500,0.06597222222222222,0.34462130252320416,6.307390258706243e-14,2.094724799604019e-14
500,0.06597222222222222,0.431354356748852,8.848839534488004e-14,3.302694134546005e-14
500,0.06597222222222222,0.46487002677928196,5.802773619560548e-14,1.1760541187223996e-14
500,0.06597222222222222,0.5009898205887205,1.6499069003063517e-13,7.646261504955553e-14
500,0.06597222222222222,0.5818668489296219,2.152953770480561e-13,7.901750171250951e-14
500,0.06597222222222222,0.6270771429842749,4.904193631158268e-13,1.4863271477243982e-13
500,0.06597222222222222,0.6758002178276394,9.581517417176252e-14,9.287066378544399e-15
500,0.06597222222222222,0.7283090119381656,3.7756952340231045e-13,8.996821768697295e-14
500,0.06597222222222222,0.784897670757532,1.0294645240858955e-12,3.5109518722992557e-13
500,0.06597222222222222,0.8458831944439866,4.552012266858129e-13,1.3863677962383507e-13
500,0.06597222222222222,0.911607213653968,6.536193261514845e-13,3.5805528524827674e-13
500,0.06597222222222222,0.9824379032996393,1.2360878122801325e-12,7.792499076402068e-13
500,0.06597222222222222,1.0587720450028824,5.30034622364627e-13,3.505397587675043e-13
500,0.06597222222222222,1.1410372497992745,2.7673588393483203e-12,1.7609020661618327e-12
500,0.06597222222222222,1.229694353543257,5.6227530640104316e-12,2.1414957367807225e-12
500,0.06597222222222222,1.3252399984331606,5.714813556770792e-12,1.3951742166189915e-12
500,0.06597222222222222,1.428209415117351,7.124814710317299e-12,2.0780370014736386e-12
500,0.06597222222222222,1.5391794209663852,6.506217533386922e-12,3.2361280064470787e-12
500,0.06597222222222222,1.658771651307003,9.81726869605163e-12,3.401850225008826e-12
500,0.06597222222222222,1.7876560417187732,2.201088321204359e-11,5.669495888295286e-12
500,0.06597222222222222,1.9265545809006437,2.8967291348536737e-11,7.657844518763189e-12
1000,0.13194444444444445,0.16306792886818355,1.3984102912619787e-14,4.783069731547513e-15
1000,0.13194444444444445,0.21996722751835798,1.7824918667917423e-14,6.6381548506863965e-15
1000,0.13194444444444445,0.3197751881353891,2.0781867757058507e-14,7.052946034422752e-15
1000,0.13194444444444445,0.34462130252320416,9.132744003518453e-14,2.563281156917875e-14
1000,0.13194444444444445,0.431354356748852,1.5578166642113627e-13,5.282316104046354e-14
1000,0.13194444444444445,0.46487002677928196,4.303152065319561e-14,2.6392247865733843e-14
1000,0.13194444444444445,0.5009898205887205,1.9507097422363385e-13,1.2426792578844815e-13
1000,0.13194444444444445,0.5818668489296219,3.982752385618959e-13,1.0847264032666139e-13
1000,0.13194444444444445,0.6270771429842749,4.535775040632642e-13,2.2986916722653873e-13
1000,0.13194444444444445,0.6758002178276394,2.6945238662579085e-13,1.8284316997345714e-14
1000,0.13194444444444445,0.7283090119381656,5.293635244014477e-13,1.3580922890338065e-13
1000,0.13194444444444445,0.784897670757532,1.5595820334671246e-12,4.4972326105447814e-13
1000,0.13194444444444445,0.8458831944439866,7.777377040707745e-13,6.771287955445319e-14
1000,0.13194444444444445,0.911607213653968,1.1492798815436966e-12,4.501654698063261e-13
1000,0.13194444444444445,0.9824379032996393,2.333996771345353e-12,7.968243188318496e-13
1000,0.13194444444444445,1.0587720450028824,5.254450633661509e-13,2.645730996377645e-13
1000,0.13194444444444445,1.1410372497992745,3.645725830914676e-12,2.2828078949741658e-12
1000,0.13194444444444445,1.229694353543257,3.824328214932323e-12,2.4316301184335268e-12
1000,0.13194444444444445,1.3252399984331606,4.514832179667804e-12,2.119310017997525e-12
1000,0.13194444444444445,1.428209415117351,5.866424662823484e-12,2.8658864928831925e-12
1000,0.13194444444444445,1.5391794209663852,9.37093730814076e-12,4.3559144005955655e-12
1000,0.13194444444444445,1.658771651307003,1.4061987764327304e-11,8.123938725413453e-12
1000,0.13194444444444445,1.7876560417187732,2.7366518316325606e-11,1.0071803609374827e-11
1000,0.13194444444444445,1.9265545809006437,3.919860914416491e-11,1.0928321799523158e-11
1500,0.19791666666666669,0.16306792886818355,2.6727245915482813e-14,1.7721191475180356e-14
1500,0.19791666666666669,0.21996722751835798,3.144066955357487e-14,1.532903252767769e-14
1500,0.19791666666666669,0.3197751881353891,2.656601152681695e-14,8.755631985060384e-15
1500,0.19791666666666669,0.34462130252320416,1.5068453500580641e-13,4.0151522978000873e-14
1500,0.19791666666666669,0.431354356748852,2.484971842930906e-13,8.147028888698051e-14
1500,0.19791666666666669,0.46487002677928196,6.634883668654779e-14,3.817564436855296e-14
1500,0.19791666666666669,0.5009898205887205,3.5933337697880563e-13,2.2835171965195323e-13
1500,0.19791666666666669,0.5818668489296219,7.243531728958208e-13,1.4733131624019906e-13
1500,0.19791666666666669,0.6270771429842749,7.158939607629209e-13,4.647492015972426e-13
1500,0.19791666666666669,0.6758002178276394,5.403676721360522e-13,2.380304874033772e-14
1500,0.19791666666666669,0.7283090119381656,1.088208321465448e-12,2.3572083751765413e-13
1500,0.19791666666666669,0.784897670757532,3.016208708886382e-12,8.752518496876985e-13
1500,0.19791666666666669,0.8458831944439866,1.416267640247282e-12,1.5323631132378083e-13
1500,0.19791666666666669,0.911607213653968,2.6559426281159635e-12,8.057319169522503e-13
1500,0.19791666666666669,0.9824379032996393,3.7363751148806766e-12,1.3879051711971526e-12
1500,0.19791666666666669,1.0587720450028824,1.1785681374629583e-12,7.662243210732266e-13
1500,0.19791666666666669,1.1410372497992745,7.465393601369964e-12,3.744797603015853e-12
1500,0.19791666666666669,1.229694353543257,9.93450366644663e-12,5.141794523121782e-12
1500,0.19791666666666669,1.3252399984331606,1.1127551896138569e-11,4.0891690736727304e-12
1500,0.19791666666666669,1.428209415117351,1.5445961300860643e-11,6.006940791767096e-12
1500,0.19791666666666669,1.5391794209663852,1.8644150076521656e-11,8.173299822756809e-12
1500,0.19791666666666669,1.658771651307003,2.6545517984226246e-11,1.5356421757006843e-11
1500,0.19791666666666669,1.7876560417187732,6.414027160414768e-11,1.6050090366521913e-11
1500,0.19791666666666669,1.9265545809006437,8.698722870414999e-11,2.2343239999570467e-11
2000,0.2638888888888889,0.16306792886818355,7.403818829980942e-14,2.5367807512152652e-14
2000,0.2638888888888889,0.21996722751835798,9.377522844863846e-14,3.494705930037083e-14
2000,0.2638888888888889,0.3197751881353891,7.292099413865581e-14,1.7137292038310303e-14
2000,0.2638888888888889,0.34462130252320416,3.346229541373757e-13,1.1285332144846844e-13
2000,0.2638888888888889,0.431354356748852,5.501187412558344e-13,2.3889486241148055e-13
2000,0.2638888888888889,0.46487002677928196,1.2951201052497065e-13,5.312636189339486e-14
2000,0.2638888888888889,0.5009898205887205,6.510914832428023e-13,4.2610487186018644e-13
2000,0.2638888888888889,0.5818668489296219,1.2998084103653362e-12,4.1682334115271724e-13
2000,0.2638888888888889,0.6270771429842749,1.4973832775860288e-12,8.601639792081038e-13
2000,0.2638888888888889,0.6758002178276394,9.840194263873666e-13,5.314881794263169e-14
2000,0.2638888888888889,0.7283090119381656,1.7141316407851896e-12,5.329446406543755e-13
2000,0.2638888888888889,0.784897670757532,5.049274161163756e-12,1.4411030317538014e-12
2000,0.2638888888888889,0.8458831944439866,2.5972192388490787e-12,3.399435901561423e-13
2000,0.2638888888888889,0.911607213653968,3.709084775912715e-12,1.351342765829274e-12
2000,0.2638888888888889,0.9824379032996393,7.778803615972456e-12,3.0007068050538767e-12
2000,0.2638888888888889,1.0587720450028824,1.7414857050600254e-12,1.1362722161144982e-12
2000,0.2638888888888889,1.1410372497992745,1.2474140998404119e-11,7.992545543547932e-12
2000,0.2638888888888889,1.229694353543257,1.3297082263352397e-11,8.332822143492981e-12
2000,0.2638888888888889,1.3252399984331606,1.5891063662986084e-11,7.2377053263251094e-12
2000,0.2638888888888889,1.428209415117351,2.0950541662302822e-11,9.664999227323604e-12
2000,0.2638888888888889,1.5391794209663852,3.218949797908346e-11,1.2651788413899052e-11
2000,0.2638888888888889,1.658771651307003,4.565852058622091e-11,2.411408471344174e-11
2000,0.2638888888888889,1.7876560417187732,9.059247023001066e-11,3.1272012155851513e-11
2000,0.2638888888888889,1.9265545809006437,1.1838758431383304e-10,3.4383912175357454e-11
2500,0.3298611111111111,0.16306792886818355,9.170087758765806e-14,4.639250904848754e-14
2500,0.3298611111111111,0.21996722751835798,1.0545523744127805e-13,4.803687713414146e-14
2500,0.3298611111111111,0.3197751881353891,9.495449110474964e-14,4.1686066846254864e-14
2500,0.3298611111111111,0.34462130252320416,4.625124642786175e-13,1.3918430222810587e-13
2500,0.3298611111111111,0.431354356748852,6.952087329320583e-13,2.5920721012077963e-13
2500,0.3298611111111111,0.46487002677928196,1.3846300122480923e-13,1.4191783424034882e-13
2500,0.3298611111111111,0.5009898205887205,9.032058776508251e-13,6.111645837958459e-13
2500,0.3298611111111111,0.5818668489296219,1.8426344130793163e-12,4.259172407243889e-13
2500,0.3298611111111111,0.6270771429842749,1.376834380424959e-12,1.1583427404238448e-12
2500,0.3298611111111111,0.6758002178276394,1.5458500475629142e-12,1.5356471787508131e-13
2500,0.3298611111111111,0.7283090119381656,2.483836403719847e-12,4.97259731041447e-13
2500,0.3298611111111111,0.784897670757532,7.485628900136028e-12,2.0116368308769243e-12
2500,0.3298611111111111,0.8458831944439866,3.0653896130633887e-12,1.8540967819390624e-13
2500,0.3298611111111111,0.911607213653968,6.092607852077076e-12,1.933042994367954e-12
2500,0.3298611111111111,0.9824379032996393,9.91548766078369e-12,3.360964980489656e-12
2500,0.3298611111111111,1.0587720450028824,2.250559367858164e-12,1.7621147816018504e-12
2500,0.3298611111111111,1.1410372497992745,1.7111247920245885e-11,9.549636090707736e-12
2500,0.3298611111111111,1.229694353543257,1.8752018222248265e-11,1.0995659201435678e-11
2500,0.3298611111111111,1.3252399984331606,2.2338959503770956e-11,1.0226949466555149e-11
2500,0.3298611111111111,1.428209415117351,3.1700427160671483e-11,1.5237630801828334e-11
2500,0.3298611111111111,1.5391794209663852,4.857686046869041e-11,1.6904784685072415e-11
2500,0.3298611111111111,1.658771651307003,7.121836142773586e-11,3.462034892303124e-11
2500,0.3298611111111111,1.7876560417187732,1.3780132735370023e-10,3.259486983960329e-11
2500,0.3298611111111111,1.9265545809006437,1.6757976052305662e-10,4.340959817353791e-11
3000,0.39583333333333337,0.16306792886818355,1.3420416676838995e-13,6.644944477049842e-14
3000,0.39583333333333337,0.21996722751835798,1.6045044165673236e-13,6.270334494559625e-14
3000,0.39583333333333337,0.3197751881353891,1.6680462656665746e-13,3.724291590508618e-14
3000,0.39583333333333337,0.34462130252320416,6.491732200038501e-13,1.590696574126443e-13
3000,0.39583333333333337,0.431354356748852,8.92340918624612e-13,3.2487523087325563e-13
3000,0.39583333333333337,0.46487002677928196,2.1938698823819025e-13,1.41943652310839e-13
3000,0.39583333333333337,0.5009898205887205,1.252594970206803e-12,8.194656891764576e-13
3000,0.39583333333333337,0.5818668489296219,2.2579164785695353e-12,5.759693108549016e-13
3000,0.39583333333333337,0.6270771429842749,2.120485460852053e-12,1.4939639098042108e-12
3000,0.39583333333333337,0.6758002178276394,1.8104678182673969e-12,7.640778529992657e-14
3000,0.39583333333333337,0.7283090119381656,3.2484968881973847e-12,7.975018474595414e-13
3000,0.39583333333333337,0.784897670757532,9.879005328921155e-12,2.8144817179139453e-12
3000,0.39583333333333337,0.8458831944439866,4.480539603801019e-12,4.499972787409679e-13
3000,0.39583333333333337,0.911607213653968,7.274035534005377e-12,2.449768230229576e-12
3000,0.39583333333333337,0.9824379032996393,1.4115969646042991e-11,5.540842913377942e-12
3000,0.39583333333333337,1.0587720450028824,3.1301597041978365e-12,2.423064884864784e-12
3000,0.39583333333333337,1.1410372497992745,2.6051671797039267e-11,1.3099749109492818e-11
3000,0.39583333333333337,1.229694353543257,2.964028561468558e-11,1.509298781335276e-11
3000,0.39583333333333337,1.3252399984331606,3.3988089992232257e-11,1.2130864630901435e-11
3000,0.39583333333333337,1.428209415117351,4.395230680355663e-11,1.893984523955751e-11
3000,0.39583333333333337,1.5391794209663852,6.856900149527813e-11,1.951443423662045e-11
3000,0.39583333333333337,1.658771651307003,9.326670977090954e-11,3.8156333161178117e-11
3000,0.39583333333333337,1.7876560417187732,1.7182593405815753e-10,4.411942435217313e-11
3000,0.39583333333333337,1.9265545809006437,1.9258841072225451e-10,4.978048040845579e-11
3500,0.4618055555555556,0.16306792886818355,2.1677764950341932e-13,8.159446413578034e-14
3500,0.4618055555555556,0.21996722751835798,2.5792031421016447e-13,1.0992023199800995e-13
3500,0.4618055555555556,0.3197751881353891,1.795301053675433e-13,3.772659521617959e-14
