step,omega_ci_t,k,E_perp,E_parallel
48000,4.453125,1.823207041622908,1.2664216609596737e-08,3.3404935029293466e-09
51000,4.7314453125,0.34462269856015243,1.015244352041718e-09,4.423161392894674e-10
51000,4.7314453125,0.41469795252368274,1.1120823479260862e-09,7.60993186353218e-10
51000,4.7314453125,0.6004929537827834,1.6599531658034279e-09,3.3724044128027485e-10
51000,4.7314453125,0.7225966237251571,3.57121799695849e-09,2.0075136492645555e-09
51000,4.7314453125,0.8695287385634709,3.821352584820105e-09,1.8009547761875596e-09
51000,4.7314453125,1.0463378908276764,7.903073005184141e-09,4.191394164782672e-09
51000,4.7314453125,1.2590992490834092,4.176242176594344e-09,1.1939349473273304e-09
51000,4.7314453125,1.5151233009332898,8.933800415026346e-09,2.1295403564045946e-09
51000,4.7314453125,1.823207041622908,1.0979250349566575e-08,2.2825552055387072e-09
54000,5.009765625,0.34462269856015243,1.1003718113396868e-09,4.5409497712841343e-10
54000,5.009765625,0.41469795252368274,9.979847905667374e-10,6.886719352847782e-10
54000,5.009765625,0.6004929537827834,1.7593936994036247e-09,3.4861355627716905e-10
54000,5.009765625,0.7225966237251571,3.7044077537321543e-09,2.0285404044827377e-09
54000,5.009765625,0.8695287385634709,3.900105767791293e-09,1.8074910369515983e-09
54000,5.009765625,1.0463378908276764,9.484402549552494e-09,4.718233204517426e-09
54000,5.009765625,1.2590992490834092,4.713633448241905e-09,1.1146111539631213e-09
54000,5.009765625,1.5151233009332898,1.0576615740156291e-08,1.4883586709165315e-09
54000,5.009765625,1.823207041622908,1.2790054459365973e-08,2.5271896894243562e-09
57000,5.2880859375,0.34462269856015243,1.4327940012598296e-09,5.363565655175811e-10
57000,5.2880859375,0.41469795252368274,1.227035128871025e-09,7.015906168101068e-10
57000,5.2880859375,0.6004929537827834,2.337667173591855e-09,3.7183728613682806e-10
57000,5.2880859375,0.7225966237251571,4.151891267978193e-09,1.9163944198248913e-09
57000,5.2880859375,0.8695287385634709,3.889385402888306e-09,1.8252232436528498e-09
57000,5.2880859375,1.0463378908276764,9.978965056368329e-09,4.878247876586122e-09
57000,5.2880859375,1.2590992490834092,4.8151718327472985e-09,1.0646037521156916e-09
57000,5.2880859375,1.5151233009332898,8.23777348240599e-09,1.472688340279091e-09
57000,5.2880859375,1.823207041622908,1.1718363827506157e-08,2.2388403574670808e-09
60000,5.56640625,0.34462269856015243,1.5419653315807358e-09,5.870445001366294e-10
60000,5.56640625,0.41469795252368274,1.2092473518186506e-09,6.320101128109027e-10
60000,5.56640625,0.6004929537827834,2.725297415090786e-09,4.077379826331423e-10
60000,5.56640625,0.7225966237251571,4.779782412458595e-09,1.906976500070954e-09
60000,5.56640625,0.8695287385634709,3.889246690671613e-09,1.9124871904043085e-09
60000,5.56640625,1.0463378908276764,1.2138081853634171e-08,5.436575743320864e-09
60000,5.56640625,1.2590992490834092,4.956573040301982e-09,1.4919906259298074e-09
60000,5.56640625,1.5151233009332898,7.358457057660612e-09,2.2369290006726097e-09
60000,5.56640625,1.823207041622908,1.2459810466072752e-08,1.509247377698529e-09
63000,5.8447265625,0.34462269856015243,1.6939177675522889e-09,7.013725240071651e-10
63000,5.8447265625,0.41469795252368274,1.1559072175735075e-09,6.049081861568078e-10
63000,5.8447265625,0.6004929537827834,3.224066358098177e-09,5.366744385167575e-10
63000,5.8447265625,0.7225966237251571,4.939480285307485e-09,1.6382312998966457e-09
63000,5.8447265625,0.8695287385634709,3.462680119673268e-09,1.5113443827679936e-09
63000,5.8447265625,1.0463378908276764,1.484181009628339e-08,4.592134254524256e-09
63000,5.8447265625,1.2590992490834092,6.413898176244145e-09,1.4465502902464704e-09
63000,5.8447265625,1.5151233009332898,1.068072222901178e-08,1.7664870019595847e-09
63000,5.8447265625,1.823207041622908,1.3007775584403497e-08,1.4488399372012822e-09
66000,6.123046875,0.34462269856015243,1.923902873516202e-09,7.244684166516364e-10
66000,6.123046875,0.41469795252368274,1.2695073849261364e-09,5.514149106424048e-10
66000,6.123046875,0.6004929537827834,3.964395268993348e-09,7.846165872626021e-10
66000,6.123046875,0.7225966237251571,5.831414884281197e-09,1.5045746035905562e-09
66000,6.123046875,0.8695287385634709,3.778769611266522e-09,1.2511439983735945e-09
66000,6.123046875,1.0463378908276764,1.698125739162315e-08,3.230711590605498e-09
66000,6.123046875,1.2590992490834092,7.121207528350245e-09,1.1107711710183118e-09
66000,6.123046875,1.5151233009332898,1.3036935202283328e-08,9.682135611458536e-10
66000,6.123046875,1.823207041622908,1.3955154743585235e-08,1.2129780304879305e-09
69000,6.4013671875,0.34462269856015243,2.126554556730205e-09,7.276454174486747e-10
69000,6.4013671875,0.41469795252368274,1.2988827611665909e-09,5.088151118393141e-10
69000,6.4013671875,0.6004929537827834,3.909795935602736e-09,7.670171399221608e-10
69000,6.4013671875,0.7225966237251571,5.5839011438301025e-09,1.134872118005204e-09
69000,6.4013671875,0.8695287385634709,3.270886079458801e-09,1.0444660532226884e-09
69000,6.4013671875,1.0463378908276764,1.4259182692228091e-08,2.6868506347943026e-09
69000,6.4013671875,1.2590992490834092,6.3582847187715e-09,1.5712491481269195e-09
69000,6.4013671875,1.5151233009332898,1.2071704281969349e-08,1.8232854022765905e-09
69000,6.4013671875,1.823207041622908,1.3798361119627351e-08,2.9102896318026037e-09
72000,6.6796875,0.34462269856015243,2.2947091775405653e-09,6.857410438626767e-10
72000,6.6796875,0.41469795252368274,1.2532933551696523e-09,4.4320467250398966e-10
72000,6.6796875,0.6004929537827834,4.4749053854216225e-09,7.992878829806578e-10
72000,6.6796875,0.7225966237251571,6.028208897657964e-09,9.961800297668348e-10
72000,6.6796875,0.8695287385634709,3.9002390865162135e-09,9.459524177058986e-10
72000,6.6796875,1.0463378908276764,1.466270508036274e-08,2.2291806139711783e-09
72000,6.6796875,1.2590992490834092,6.538494173881207e-09,1.5075022024647512e-09
72000,6.6796875,1.5151233009332898,1.1652070947463334e-08,2.5090951105297694e-09
72000,6.6796875,1.823207041622908,1.83389216531329e-08,3.8625183823444865e-09
