k,gamma_perp,gamma_perp_rvalue,gamma_perp_npoints,gamma_parallel,gamma_parallel_rvalue,gamma_parallel_npoints,sigma_m,final_energy_perp,final_energy_parallel
0.3446226985601524,0.047372625454660464,0.9116906503056503,1417,0.005322931144371865,0.39089650577097235,1621,0.0331517818314496,0.00013497370806920725,9.151718674487442e-11
0.41469795252368263,0.046134674835021004,0.911641286357958,1397,0.007795020490603748,0.5035384103281596,1599,0.00066240070554356,5.541947880334828e-05,2.1004556962312556e-10
0.6004929537827832,0.04330106990235486,0.911407422146312,1428,0.001346873212209988,0.09803717203995908,1678,0.021057472651489596,2.749251317211846e-05,6.822761019110931e-11
0.722596623725157,0.04198183292418588,0.9104757419878926,1407,0.004314531137487677,0.3291942531662028,1712,0.0027567400137330123,1.3832094505139905e-05,2.9613573769726315e-10
0.8695287385634707,0.029339151867632054,0.8084880184253137,1621,0.00266199446114173,0.26373813425862397,1705,-0.021992433510437743,4.4376961607370605e-09,1.4472927542693558e-10
1.046337890827676,0.022237828794981394,0.7477481125397089,1667,0.0014148463222293296,0.16612061162845315,1684,0.0034617609578218153,3.270592172956166e-09,3.7331189786249086e-10
1.2590992490834088,0.025925649511081134,0.7868283291716309,1611,0.0023993878069061146,0.2696879063145778,1687,-0.004313514219149447,3.0344854577224814e-09,4.538158316698434e-10
1.5151233009332892,0.0018267703893027273,0.34872887590247414,1718,0.0022853615990972406,0.33995205133837836,1646,0.001600032783460264,3.6253945522729536e-09,7.546089319984617e-10
1.8232070416229078,0.0012404404423565984,0.2873712255388903,1698,0.0008845822036021391,0.14604425372172672,1687,0.006761501203431679,6.1578036020942806e-09,1.6227830429361239e-09
