step,omega_ci_t,k,E_perp,E_parallel
4500,0.59375,0.6004929537827832,6.48444404573767e-11,4.588307299308633e-12
4500,0.59375,0.722596623725157,9.867671509749744e-11,1.7324927417892077e-11
4500,0.59375,0.8695287385634707,1.381510327766202e-10,4.178084636563262e-11
4500,0.59375,1.046337890827676,2.6807624685142345e-10,8.834060268585262e-11
4500,0.59375,1.2590992490834088,3.5126990861301817e-10,1.8333952678624676e-10
4500,0.59375,1.5151233009332892,1.074986077272619e-09,1.396178431267961e-10
4500,0.59375,1.8232070416229078,2.3482162005957975e-09,2.0354440735707026e-10
5000,0.6597222222222222,0.3446226985601524,3.366352081720691e-11,4.319892931626329e-12
5000,0.6597222222222222,0.41469795252368263,2.687154726803511e-11,1.5307208661712875e-12
5000,0.6597222222222222,0.6004929537827832,7.826690588542852e-11,5.753456153238862e-12
5000,0.6597222222222222,0.722596623725157,1.0966449884393173e-10,1.1593864162391245e-11
5000,0.6597222222222222,0.8695287385634707,1.6221384424955783e-10,4.896815600982084e-11
5000,0.6597222222222222,1.046337890827676,3.052382914483243e-10,8.74813945195227e-11
5000,0.6597222222222222,1.2590992490834088,4.0588285923917496e-10,2.2165968823056728e-10
5000,0.6597222222222222,1.5151233009332892,1.1298044914052013e-09,1.7667525538279867e-10
5000,0.6597222222222222,1.8232070416229078,2.6492450900611497e-09,2.4531760936524583e-10
5500,0.7256944444444444,0.3446226985601524,4.22644661011387e-11,5.242168935540908e-12
5500,0.7256944444444444,0.41469795252368263,3.897338882272902e-11,1.9415112400317953e-12
5500,0.7256944444444444,0.6004929537827832,8.834720116100431e-11,5.274980359591162e-12
5500,0.7256944444444444,0.722596623725157,1.2657123056234355e-10,1.2107653624345971e-11
5500,0.7256944444444444,0.8695287385634707,1.497711808170195e-10,4.337937194529291e-11
5500,0.7256944444444444,1.046337890827676,3.2422786860026363e-10,9.915135045199695e-11
5500,0.7256944444444444,1.2590992490834088,3.690690976662264e-10,2.366309911892663e-10
5500,0.7256944444444444,1.5151233009332892,1.1497425865283382e-09,2.0128174739383647e-10
5500,0.7256944444444444,1.8232070416229078,2.687363635020796e-09,3.3075086480133887e-10
6000,0.7916666666666667,0.3446226985601524,4.733996629129607e-11,7.810720368258481e-12
6000,0.7916666666666667,0.41469795252368263,4.133404738064546e-11,3.3607307847969555e-12
6000,0.7916666666666667,0.6004929537827832,9.203778970692186e-11,6.452216370904593e-12
6000,0.7916666666666667,0.722596623725157,1.250326319720968e-10,8.502140741439407e-12
6000,0.7916666666666667,0.8695287385634707,1.5871692163353786e-10,6.047886715240783e-11
6000,0.7916666666666667,1.046337890827676,3.2112541927991113e-10,1.0108190982692245e-10
6000,0.7916666666666667,1.2590992490834088,4.0459005726168724e-10,3.1105193200014634e-10
6000,0.7916666666666667,1.5151233009332892,1.2206433922353454e-09,2.629503691601685e-10
6000,0.7916666666666667,1.8232070416229078,3.0427245297229347e-09,4.1509623308479804e-10
6500,0.857638888888889,0.3446226985601524,5.881381745436057e-11,1.0235591160265844e-11
6500,0.857638888888889,0.41469795252368263,5.4721291909034537e-11,4.159140622953787e-12
6500,0.857638888888889,0.6004929537827832,1.0102816887808413e-10,6.300396971332295e-12
6500,0.857638888888889,0.722596623725157,1.4082446725535403e-10,7.417025035029904e-12
6500,0.857638888888889,0.8695287385634707,1.5311428406987398e-10,4.967929847506719e-11
6500,0.857638888888889,1.046337890827676,3.6538785115616973e-10,1.1233734936869e-10
6500,0.857638888888889,1.2590992490834088,4.0235787528618876e-10,3.103869433185148e-10
6500,0.857638888888889,1.5151233009332892,1.2365103872214658e-09,2.927690787811974e-10
6500,0.857638888888889,1.8232070416229078,3.1897076838816614e-09,5.016824383247332e-10
7000,0.9236111111111112,0.3446226985601524,6.691733231350513e-11,1.2845510529778403e-11
7000,0.9236111111111112,0.41469795252368263,6.451050362449476e-11,5.5661357209800164e-12
7000,0.9236111111111112,0.6004929537827832,1.0612350738223303e-10,8.455611216198195e-12
7000,0.9236111111111112,0.722596623725157,1.4341307506978424e-10,7.241763181886143e-12
7000,0.9236111111111112,0.8695287385634707,1.4751216510952643e-10,6.522900038052752e-11
7000,0.9236111111111112,1.046337890827676,3.5865042055801874e-10,1.2163380565371315e-10
7000,0.9236111111111112,1.2590992490834088,4.1299952367219e-10,3.688890564838284e-10
7000,0.9236111111111112,1.5151233009332892,1.305255385525781e-09,3.725133202639861e-10
7000,0.9236111111111112,1.8232070416229078,3.476835728806586e-09,6.176591037666426e-10
7500,0.9895833333333335,0.3446226985601524,7.219832623439801e-11,1.5711888847524513e-11
7500,0.9895833333333335,0.41469795252368263,6.948242167370492e-11,6.991670548106066e-12
7500,0.9895833333333335,0.6004929537827832,1.0318461016925941e-10,9.218263900168549e-12
7500,0.9895833333333335,0.722596623725157,1.4390084286514096e-10,9.157466932613798e-12
7500,0.9895833333333335,0.8695287385634707,1.5065820643790516e-10,7.233037294717005e-11
7500,0.9895833333333335,1.046337890827676,4.0462472592337495e-10,1.2182512661453398e-10
7500,0.9895833333333335,1.2590992490834088,4.718177321663746e-10,3.269537700208532e-10
7500,0.9895833333333335,1.5151233009332892,1.4327146243722608e-09,3.774371327001781e-10
7500,0.9895833333333335,1.8232070416229078,3.564768839842547e-09,7.38573730820713e-10
8000,1.0555555555555556,0.3446226985601524,8.309950448270218e-11,1.969664481816772e-11
8000,1.0555555555555556,0.41469795252368263,8.303494935136543e-11,8.243651983232057e-12
8000,1.0555555555555556,0.6004929537827832,1.0981106715498486e-10,1.1505323168292082e-11
8000,1.0555555555555556,0.722596623725157,1.583913579158249e-10,9.262891403080935e-12
8000,1.0555555555555556,0.8695287385634707,1.486975923659364e-10,7.572126531760493e-11
8000,1.0555555555555556,1.046337890827676,4.258632606300562e-10,1.23796864331514e-10
8000,1.0555555555555556,1.2590992490834088,4.538081407753144e-10,3.1095699021809295e-10
8000,1.0555555555555556,1.5151233009332892,1.5357964029089546e-09,4.5318862056932527e-10
8000,1.0555555555555556,1.8232070416229078,3.7881137186458426e-09,8.644584510926407e-10
8500,1.121527777777778,0.3446226985601524,8.621253656735659e-11,2.4536367158390757e-11
8500,1.121527777777778,0.41469795252368263,8.772596549546408e-11,1.1139730572181915e-11
8500,1.121527777777778,0.6004929537827832,1.0587974957998134e-10,1.4438681333087976e-11
8500,1.121527777777778,0.722596623725157,1.544592338913914e-10,1.0084561418164869e-11
8500,1.121527777777778,0.8695287385634707,1.4894973182749537e-10,7.856410412785285e-11
8500,1.121527777777778,1.046337890827676,4.323857473949431e-10,1.0262806929952127e-10
8500,1.121527777777778,1.2590992490834088,5.029442278434582e-10,2.2536428130539267e-10
8500,1.121527777777778,1.5151233009332892,1.6495047865618748e-09,4.227954214405347e-10
8500,1.121527777777778,1.8232070416229078,3.918425753704669e-09,8.482544796041552e-10
9000,1.1875,0.3446226985601524,9.19405387896504e-11,2.799781661077331e-11
9000,1.1875,0.41469795252368263,9.742422564390532e-11,1.1592150280962373e-11
9000,1.1875,0.6004929537827832,1.0009503869328423e-10,1.2101586126633681e-11
9000,1.1875,0.722596623725157,1.6197236299335212e-10,1.3096264348266264e-11
9000,1.1875,0.8695287385634707,1.4194808528497836e-10,8.203435338479987e-11
9000,1.1875,1.046337890827676,4.573103422329724e-10,1.1941985034840446e-10
9000,1.1875,1.2590992490834088,4.790057519268462e-10,1.9082192528864634e-10
9000,1.1875,1.5151233009332892,1.7344184709609429e-09,4.347701011686021e-10
9000,1.1875,1.8232070416229078,4.103342453135553e-09,9.450967365845714e-10
9500,1.2534722222222223,0.3446226985601524,1.0054736833173963e-10,3.5967773002792374e-11
9500,1.2534722222222223,0.41469795252368263,1.0270974431773618e-10,1.6502846895053434e-11
9500,1.2534722222222223,0.6004929537827832,9.992793817443003e-11,1.5477833053075e-11
9500,1.2534722222222223,0.722596623725157,1.6412551374715473e-10,1.1966439038303249e-11
9500,1.2534722222222223,0.8695287385634707,1.362848609736375e-10,7.337506128804949e-11
9500,1.2534722222222223,1.046337890827676,4.711078110692089e-10,1.0148088303204272e-10
9500,1.2534722222222223,1.2590992490834088,4.8295409783699e-10,1.0941180415088867e-10
9500,1.2534722222222223,1.5151233009332892,1.6685785740892804e-09,3.2938759249484316e-10
9500,1.2534722222222223,1.8232070416229078,3.9159600179366115e-09,7.595481398376162e-10
10000,1.3194444444444444,0.3446226985601524,9.731038389292549e-11,4.1660752819378835e-11
10000,1.3194444444444444,0.41469795252368263,1.0244212229997806e-10,1.7880868267567923e-11
10000,1.3194444444444444,0.6004929537827832,8.924085240044671e-11,1.3477388123214904e-11
10000,1.3194444444444444,0.722596623725157,1.56125176548025e-10,1.3145579511978621e-11
10000,1.3194444444444444,0.8695287385634707,1.2298646066572918e-10,6.63902076606474e-11
10000,1.3194444444444444,1.046337890827676,4.580779414091835e-10,1.1345779703750703e-10
10000,1.3194444444444444,1.2590992490834088,4.560849961780534e-10,7.831695804883985e-11
10000,1.3194444444444444,1.5151233009332892,1.671021994347444e-09,2.9321245081813396e-10
10000,1.3194444444444444,1.8232070416229078,4.036780350557434e-09,7.67875511655407e-10
10500,1.3854166666666667,0.3446226985601524,1.0309628892439301e-10,4.654917473579553e-11
10500,1.3854166666666667,0.41469795252368263,1.1183658679949044e-10,2.130015841786464e-11
10500,1.3854166666666667,0.6004929537827832,8.760304354424598e-11,1.240798625355937e-11
10500,1.3854166666666667,0.722596623725157,1.6886094301358717e-10,1.577384171502715e-11
10500,1.3854166666666667,0.8695287385634707,1.1991275540277474e-10,6.687541055910732e-11
10500,1.3854166666666667,1.046337890827676,4.5796135464144293e-10,1.2013521711506515e-10
10500,1.3854166666666667,1.2590992490834088,4.4044340622303777e-10,7.327810315862535e-11
10500,1.3854166666666667,1.5151233009332892,1.5132691203724398e-09,2.4497491782723065e-10
10500,1.3854166666666667,1.8232070416229078,3.726869547602716e-09,5.828776402433429e-10
11000,1.4513888888888888,0.3446226985601524,1.064824317499628e-10,5.3767539182932505e-11
11000,1.4513888888888888,0.41469795252368263,1.057726160068756e-10,2.5192063148882456e-11
11000,1.4513888888888888,0.6004929537827832,7.314554476183486e-11,1.5683577854916943e-11
11000,1.4513888888888888,0.722596623725157,1.5303949523499896e-10,1.8690146954081605e-11
11000,1.4513888888888888,0.8695287385634707,1.1263354420994142e-10,6.06264308337431e-11
11000,1.4513888888888888,1.046337890827676,4.4801268783908265e-10,1.1341582206544202e-10
11000,1.4513888888888888,1.2590992490834088,4.45141793364306e-10,6.703999377436337e-11
11000,1.4513888888888888,1.5151233009332892,1.4460624733213679e-09,2.013021120833828e-10
11000,1.4513888888888888,1.8232070416229078,3.5991591201868394e-09,5.111033433574931e-10
11500,1.5173611111111112,0.3446226985601524,1.0361647944104184e-10,6.042664333622426e-11
11500,1.5173611111111112,0.41469795252368263,1.1408533361376792e-10,2.7775195898702686e-11
11500,1.5173611111111112,0.6004929537827832,7.080985596477111e-11,1.571119632549081e-11
11500,1.5173611111111112,0.722596623725157,1.61879104773722e-10,2.1591646916422085e-11
11500,1.5173611111111112,0.8695287385634707,1.034861619104953e-10,6.181397432460294e-11
11500,1.5173611111111112,1.046337890827676,3.759717823249864e-10,1.255885021000181e-10
11500,1.5173611111111112,1.2590992490834088,4.034898544244313e-10,7.688653958167525e-11
11500,1.5173611111111112,1.5151233009332892,1.3093137339922536e-09,2.1156174303321432e-10
11500,1.5173611111111112,1.8232070416229078,3.492408795768959e-09,5.22692814409674e-10
12000,1.5833333333333335,0.3446226985601524,1.0686094792968605e-10,6.157070156072122e-11
12000,1.5833333333333335,0.41469795252368263,1.1712381727683624e-10,3.2311963479436874e-11
12000,1.5833333333333335,0.6004929537827832,6.073675535179057e-11,1.687718880099006e-11
12000,1.5833333333333335,0.722596623725157,1.7035836256932054e-10,3.293673388538682e-11
12000,1.5833333333333335,0.8695287385634707,1.0758697311141814e-10,6.609912564151557e-11
12000,1.5833333333333335,1.046337890827676,4.1118184895123537e-10,1.4536937873352118e-10
12000,1.5833333333333335,1.2590992490834088,4.055985525480249e-10,7.507162992701512e-11
12000,1.5833333333333335,1.5151233009332892,1.2158274162769126e-09,1.7519455168681208e-10
12000,1.5833333333333335,1.8232070416229078,3.1604905881824837e-09,4.5582442980778987e-10
12500,1.6493055555555556,0.3446226985601524,1.0948906087882604e-10,7.089713394454883e-11
12500,1.6493055555555556,0.41469795252368263,1.1298388981571777e-10,3.5814435211032604e-11
12500,1.6493055555555556,0.6004929537827832,5.4192859035530585e-11,2.108238993787614e-11
12500,1.6493055555555556,0.722596623725157,1.7700290517025453e-10,3.7068512195882755e-11
12500,1.6493055555555556,0.8695287385634707,1.1563152825670542e-10,6.477478441132553e-11
12500,1.6493055555555556,1.046337890827676,3.611607784775211e-10,1.493629902775336e-10
12500,1.6493055555555556,1.2590992490834088,3.790963563923109e-10,6.268814396588121e-11
12500,1.6493055555555556,1.5151233009332892,1.1649072013076193e-09,1.8993107269108757e-10
12500,1.6493055555555556,1.8232070416229078,3.270816556708797e-09,4.826120452104936e-10
13000,1.715277777777778,0.3446226985601524,1.062997376712978e-10,7.503060577837363e-11
13000,1.715277777777778,0.41469795252368263,1.2009424354203558e-10,4.151058862969e-11
13000,1.715277777777778,0.6004929537827832,5.260914802135102e-11,2.2608231473628426e-11
13000,1.715277777777778,0.722596623725157,1.9755247005905873e-10,4.2647640372154126e-11
13000,1.715277777777778,0.8695287385634707,1.2066977307285145e-10,7.750292291991134e-11
13000,1.715277777777778,1.046337890827676,4.1599048024381603e-10,1.9070929282111323e-10
13000,1.715277777777778,1.2590992490834088,3.9317843664082673e-10,8.360703460097429e-11
13000,1.715277777777778,1.5151233009332892,1.0969275491132732e-09,1.8835739095311133e-10
13000,1.715277777777778,1.8232070416229078,2.894147822926675e-09,4.742588213746231e-10
13500,1.78125,0.3446226985601524,1.0908985892750442e-10,7.611395256739649e-11
13500,1.78125,0.41469795252368263,1.1814764100113368e-10,4.7159989507005566e-11
13500,1.78125,0.6004929537827832,4.1066213049717224e-11,2.4800443646652565e-11
13500,1.78125,0.722596623725157,2.0364318802316942e-10,5.609502059115976e-11
13500,1.78125,0.8695287385634707,1.3948660443932517e-10,7.913286341571502e-11
13500,1.78125,1.046337890827676,4.3144844148123074e-10,2.0066777972860724e-10
13500,1.78125,1.2590992490834088,4.3065137830247556e-10,7.203946698847797e-11
13500,1.78125,1.5151233009332892,1.1779155570979837e-09,1.7344950384997278e-10
13500,1.78125,1.8232070416229078,3.0320265776986057e-09,4.370868753429458e-10
14000,1.8472222222222223,0.3446226985601524,1.1060497258664868e-10,8.395486792911905e-11
14000,1.8472222222222223,0.41469795252368263,1.2665696225505672e-10,5.242728605580335e-11
14000,1.8472222222222223,0.6004929537827832,4.467509389868301e-11,2.8445620484308996e-11
14000,1.8472222222222223,0.722596623725157,2.427960280562252e-10,6.187456559031823e-11
14000,1.8472222222222223,0.8695287385634707,1.5995769201667273e-10,8.598168995959164e-11
14000,1.8472222222222223,1.046337890827676,4.871215533883703e-10,2.3353690276789956e-10
14000,1.8472222222222223,1.2590992490834088,4.3306790643197383e-10,1.0670220598577001e-10
14000,1.8472222222222223,1.5151233009332892,1.167724248438699e-09,1.7950543384111455e-10
14000,1.8472222222222223,1.8232070416229078,3.0510257763928885e-09,4.270415527096704e-10
14500,1.9131944444444446,0.3446226985601524,1.1451830916466445e-10,8.553336741539383e-11
14500,1.9131944444444446,0.41469795252368263,1.310588093137565e-10,5.844813888927731e-11
14500,1.9131944444444446,0.6004929537827832,4.557318832441324e-11,3.431634363980539e-11
14500,1.9131944444444446,0.722596623725157,2.7297015104464535e-10,7.233444702854382e-11
14500,1.9131944444444446,0.8695287385634707,1.9489886375843005e-10,9.730113067941574e-11
14500,1.9131944444444446,1.046337890827676,5.729105803728583e-10,2.739466225350287e-10
14500,1.9131944444444446,1.2590992490834088,5.135211253429557e-10,1.1424077383984843e-10
14500,1.9131944444444446,1.5151233009332892,1.28933285571345e-09,1.8760637933728237e-10
14500,1.9131944444444446,1.8232070416229078,3.254704551107596e-09,4.2740677912565934e-10
15000,1.979166666666667,0.3446226985601524,1.2077299194723798e-10,8.54936631805209e-11
15000,1.979166666666667,0.41469795252368263,1.3545116130011446e-10,6.062412009290341e-11
15000,1.979166666666667,0.6004929537827832,4.4333730123671836e-11,3.439188012161915e-11
15000,1.979166666666667,0.722596623725157,3.0352297380034205e-10,8.632023842976762e-11
15000,1.979166666666667,0.8695287385634707,2.2733301509588923e-10,1.0681255870891292e-10
15000,1.979166666666667,1.046337890827676,6.059108375250199e-10,2.981949350761285e-10
15000,1.979166666666667,1.2590992490834088,5.149604803105043e-10,1.2446400443235967e-10
15000,1.979166666666667,1.5151233009332892,1.2816369945312782e-09,1.9062311696112088e-10
15000,1.979166666666667,1.8232070416229078,3.3267649458294266e-09,3.845666870447285e-10
15500,2.045138888888889,0.3446226985601524,1.2286622205503027e-10,8.918461946192757e-11
15500,2.045138888888889,0.41469795252368263,1.4259505330207557e-10,6.622723126483865e-11
15500,2.045138888888889,0.6004929537827832,5.392625802715276e-11,3.536623456571801e-11
15500,2.045138888888889,0.722596623725157,3.6269612228854063e-10,9.044758397859658e-11
15500,2.045138888888889,0.8695287385634707,2.7056759740063e-10,1.0482843710044091e-10
15500,2.045138888888889,1.046337890827676,6.851411787234447e-10,3.060460405571218e-10
15500,2.045138888888889,1.2590992490834088,5.268754650150484e-10,1.490248211967998e-10
15500,2.045138888888889,1.5151233009332892,1.2784749696133605e-09,2.2714956376394237e-10
15500,2.045138888888889,1.8232070416229078,3.3058780348722872e-09,4.01699512905906e-10
16000,2.111111111111111,0.3446226985601524,1.3104170798233362e-10,8.82680920273197e-11
16000,2.111111111111111,0.41469795252368263,1.515157494933302e-10,6.625458582938674e-11
16000,2.111111111111111,0.6004929537827832,5.4272844083338005e-11,3.430679484784261e-11
16000,2.111111111111111,0.722596623725157,4.0588779123491594e-10,1.0641583109323252e-10
16000,2.111111111111111,0.8695287385634707,3.2692153131770113e-10,1.2421061475143375e-10
16000,2.111111111111111,1.046337890827676,7.498966720473606e-10,3.3893090895805094e-10
16000,2.111111111111111,1.2590992490834088,5.558091111072866e-10,1.5608171306509906e-10
16000,2.111111111111111,1.5151233009332892,1.3553753996657923e-09,2.2409691763272656e-10
16000,2.111111111111111,1.8232070416229078,3.3313751916115646e-09,4.1121358149377165e-10
16500,2.1770833333333335,0.3446226985601524,1.3520538824132714e-10,8.689757474085233e-11
16500,2.1770833333333335,0.41469795252368263,1.57879260140455e-10,6.792522615474948e-11
16500,2.1770833333333335,0.6004929537827832,5.628442425498634e-11,2.8587202509420837e-11
16500,2.1770833333333335,0.722596623725157,4.533982849028068e-10,1.1324139668042085e-10
16500,2.1770833333333335,0.8695287385634707,3.6030294754247473e-10,1.1940346577078737e-10
16500,2.1770833333333335,1.046337890827676,7.768849311816128e-10,3.1522028703457035e-10
16500,2.1770833333333335,1.2590992490834088,5.65843405904e-10,1.5535231473853975e-10
16500,2.1770833333333335,1.5151233009332892,1.3336345268014425e-09,2.7671911144204104e-10
16500,2.1770833333333335,1.8232070416229078,3.3401288871132575e-09,5.023798172737685e-10
17000,2.243055555555556,0.3446226985601524,1.3789700030979636e-10,8.849513440372363e-11
17000,2.243055555555556,0.41469795252368263,1.6622913314696638e-10,7.274292052312947e-11
17000,2.243055555555556,0.6004929537827832,5.836747083856021e-11,2.9424787070868535e-11
17000,2.243055555555556,0.722596623725157,5.183203952976765e-10,1.2883805915154061e-10
17000,2.243055555555556,0.8695287385634707,4.295211343393025e-10,1.3143464985554678e-10
17000,2.243055555555556,1.046337890827676,8.644964566677751e-10,3.3126311931510613e-10
17000,2.243055555555556,1.2590992490834088,5.930731653921182e-10,1.736228765864484e-10
17000,2.243055555555556,1.5151233009332892,1.3919985367507906e-09,3.139344744044016e-10
17000,2.243055555555556,1.8232070416229078,3.1886772710554873e-09,6.776331768013999e-10
17500,2.3090277777777777,0.3446226985601524,1.4423457488987482e-10,8.826636864588512e-11
17500,2.3090277777777777,0.41469795252368263,1.7735175104815868e-10,6.988983740732868e-11
17500,2.3090277777777777,0.6004929537827832,6.021607055380341e-11,2.8872630938407175e-11
17500,2.3090277777777777,0.722596623725157,5.684687505603407e-10,1.3310956207932198e-10
17500,2.3090277777777777,0.8695287385634707,4.603440205563505e-10,1.2377575816709457e-10
17500,2.3090277777777777,1.046337890827676,8.781185677693372e-10,2.966558892398762e-10
17500,2.3090277777777777,1.2590992490834088,6.043050644413315e-10,1.8215502884129978e-10
17500,2.3090277777777777,1.5151233009332892,1.3488417510682572e-09,4.049560800868024e-10
17500,2.3090277777777777,1.8232070416229078,3.3087129831963813e-09,9.269456411812232e-10
18000,2.375,0.3446226985601524,1.5412725352028647e-10,8.795690536048029e-11
18000,2.375,0.41469795252368263,1.8640752771724914e-10,7.241304194514257e-11
18000,2.375,0.6004929537827832,6.390071248216689e-11,2.8598753590009094e-11
18000,2.375,0.722596623725157,6.161066589472258e-10,1.4169346775712691e-10
18000,2.375,0.8695287385634707,5.026240969640339e-10,1.1026551011058379e-10
18000,2.375,1.046337890827676,9.345553391654553e-10,2.820358172911671e-10
18000,2.375,1.2590992490834088,6.316943015312685e-10,1.8774224076920214e-10
18000,2.375,1.5151233009332892,1.3702179724096674e-09,4.375977092748502e-10
18000,2.375,1.8232070416229078,3.3275108112285348e-09,1.1361644090515344e-09
