case,distribution,instability,polarization,mode_index,kdi,kde,fit_t_start,fit_t_end,gamma_pic,gamma_pic_error,gamma_theory,relative_difference_pct,R2
mirror_bikappa3_moderate,Bi-Kappa (kappa=3.0),mirror,plus,289,0.3141592653589793,nan,29.09375,119.60763888888889,0.05772600734931902,0.0006593643418305083,nan,nan,0.8482676355505161
mirror_bikappa3_moderate,Bi-Kappa (kappa=3.0),mirror,minus,289,0.3141592653589793,nan,25.20138888888889,120.06944444444446,0.0457546911469834,0.0006002374216639894,nan,nan,0.8017289839573856
mirror_bikappa3_moderate,Bi-Kappa (kappa=3.0),mirror,plus,290,0.6283185307179586,nan,20.385416666666668,133.39583333333334,-0.012525213682702074,0.0005677089901818213,nan,nan,0.2213808555680454
mirror_bikappa3_moderate,Bi-Kappa (kappa=3.0),mirror,minus,290,0.6283185307179586,nan,18.34027777777778,133.0,-0.020633571655627177,0.0004897001996929936,nan,nan,0.5054617680832149
