case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,17500,2.3090277777777777,0.3029741048812866,3.300612111361223,0.3030315041542053,0.295704185962677,0.31055450439453125,5.94350528717041,5.941478252410889,5.787926197052002,6.098175525665283,0.6634982382673774,0.3605241333860908,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,18000,2.375,0.30305492877960205,3.299731847381549,0.30311739444732666,0.2957844138145447,0.3106418550014496,5.942107200622559,5.939849853515625,5.786576271057129,6.0969390869140625,0.663419064571831,0.3603641357922289,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,18500,2.4409722222222223,0.303134948015213,3.298860809509217,0.30319270491600037,0.2958720028400421,0.3107200860977173,5.940720081329346,5.938499927520752,5.784846305847168,6.096012115478516,0.6633404751242777,0.3602055271090647,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,19000,2.5069444444444446,0.30321604013442993,3.297978561941027,0.303274929523468,0.2959510087966919,0.31079697608947754,5.939321994781494,5.937314033508301,5.783531665802002,6.094109535217285,0.6632612271640983,0.36004518702966837,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,19500,2.572916666666667,0.3032953143119812,3.2971165488279244,0.30334407091140747,0.296012818813324,0.31089070439338684,5.9379472732543945,5.935927391052246,5.781984329223633,6.092994689941406,0.6631832672195714,0.35988795290759024,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,20000,2.638888888888889,0.3033759295940399,3.296240414782221,0.3034316897392273,0.2960902750492096,0.3109683692455292,5.9365553855896,5.934156894683838,5.780140399932861,6.091819763183594,0.6631042970044881,0.3597283674104482,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,20500,2.704861111111111,0.3034568727016449,3.2953611862440426,0.3035242259502411,0.29619139432907104,0.31103870272636414,5.935164928436279,5.932620048522949,5.77860164642334,6.091116905212402,0.6630253709685985,0.3595684982669536,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,21000,2.7708333333333335,0.3035363256931305,3.2944985998512126,0.30359482765197754,0.29624733328819275,0.31113556027412415,5.933789253234863,5.931599140167236,5.777368545532227,6.08941125869751,0.6629472475939923,0.35941092190086177,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,21500,2.836805555555556,0.30361807346343994,3.2936115712505982,0.303691565990448,0.29634225368499756,0.31120163202285767,5.932392120361328,5.930362701416016,5.775958061218262,6.088029861450195,0.662867868572689,0.35924979510924904,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,22000,2.9027777777777777,0.3036985695362091,3.292738591186459,0.3037688732147217,0.29639798402786255,0.31130358576774597,5.931007385253906,5.928742408752441,5.7743659019470215,6.087038993835449,0.6627891570372104,0.3590905875010013,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,22500,2.96875,0.3037799596786499,3.2918563853186313,0.3038366138935089,0.29651138186454773,0.31138190627098083,5.929608345031738,5.927282333374023,5.772866725921631,6.085451126098633,0.6627095950315594,0.35892963535290945,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,23000,3.0347222222222223,0.3038608431816101,3.290980139228814,0.3039196729660034,0.2965885102748871,0.3114432692527771,5.92822790145874,5.926090240478516,5.771300315856934,6.084183692932129,0.6626310537913249,0.3587702106097148,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,23500,3.1006944444444446,0.303941011428833,3.290112102012753,0.30398988723754883,0.2966563105583191,0.31154799461364746,5.926855564117432,5.924668312072754,5.769835472106934,6.083352565765381,0.6625529374954795,0.3586119260666465,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,24000,3.166666666666667,0.3040218651294708,3.2892371065947503,0.3040715754032135,0.2967401444911957,0.3116128444671631,5.925468921661377,5.9232964515686035,5.768392086029053,6.08162784576416,0.662473970171589,0.3584521050421182,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,24500,3.232638888888889,0.3041039705276489,3.2883490414969136,0.30415526032447815,0.29681581258773804,0.31171277165412903,5.924073219299316,5.921893119812012,5.767045974731445,6.0805840492248535,0.6623944495681715,0.3582904790405226,1327104
Firehose Moderate Bi-Maxwellian (bigbox 40 di),ion,25000,3.298611111111111,0.3041846454143524,3.2874769159956316,0.30423635244369507,0.29689928889274597,0.31178930401802063,5.92269229888916,5.920814514160156,5.765888690948486,6.078768253326416,0.6623157342860588,0.3581310888717064,1327104
