step,omega_ci_t,delta_B_rms,delta_B_rms_over_B0,delta_B_parallel_rms,delta_B_parallel_rms_over_B0,delta_B_perp_rms,delta_B_perp_rms_over_B0,B_min,mirror_depth,mirror_area_fraction,magnetic_energy_fluct
172500,22.760416666666668,0.0011917978902540578,0.014897473628175723,0.001191442060834651,0.014893025760433136,0.002214105468162528,0.027676318352031597,0.07469179018317448,0.06635262271031894,0.15227141203703703,7.101911056070116e-07
173000,22.82638888888889,0.0011933420137286393,0.014916775171607992,0.0011930091674115248,0.01491261459264406,0.002213683509260305,0.02767104386575381,0.07481428340952523,0.0648214573809347,0.15266927083333334,7.120325808649621e-07
173500,22.89236111111111,0.0011944750894244763,0.014930938617805953,0.001194046415106882,0.014925580188836026,0.002216214282962521,0.02770267853703151,0.07475332424503638,0.06558344693704532,0.15263008777006173,7.133853696278051e-07
174000,22.958333333333336,0.0011948790991129726,0.014935988738912158,0.0011945215818553497,0.014931519773191872,0.0022184986606509556,0.027731233258136943,0.07453484681378521,0.06831441482768497,0.1530008198302469,7.138680307485145e-07
174500,23.024305555555557,0.0011943931527287268,0.014929914409109084,0.0011940271368925065,0.014925339211156331,0.0022162201259739167,0.02770275157467396,0.0745486651875811,0.06814168515523622,0.15235882040895063,7.132875016426338e-07
175000,23.09027777777778,0.0011978619186634168,0.01497327398329271,0.0011975851949526902,0.014969814936908627,0.0022206559881043013,0.027758199851303764,0.07394741518067516,0.07565731024156053,0.1525999469521605,7.174365880920011e-07
175500,23.15625,0.001200477784014401,0.015005972300180014,0.001200133501442859,0.015001668768035737,0.0022191796314697475,0.027739745393371845,0.07432728464860429,0.07090894189244645,0.1527657214506173,7.205734549560634e-07
176000,23.22222222222222,0.0011969743195307447,0.01496217899413431,0.0011964756674018489,0.01495594584252311,0.0022256391132490826,0.02782048891561353,0.07401677260012454,0.0747903424984433,0.1517138069058642,7.163737608080446e-07
176500,23.288194444444446,0.0012011244251159368,0.01501405531394921,0.0012007441297725867,0.015009301622157334,0.002225923246691144,0.027824040583639298,0.07431834522702958,0.07102068466213018,0.15236183449074073,7.213499423050448e-07
177000,23.354166666666668,0.0011996781219636955,0.014995976524546192,0.0011992550495167561,0.014990688118959452,0.0022240007437709943,0.02780000929713743,0.07380277572184799,0.07746530347690017,0.15236183449074073,7.196137981591696e-07
177500,23.42013888888889,0.001200184396432001,0.015002304955400012,0.001199784494998036,0.01499730618747545,0.0022282042655961346,0.027852553319951682,0.0750113659751875,0.06235792531015627,0.1522683979552469,7.202212927194233e-07
178000,23.48611111111111,0.0012003451158847372,0.015004313948559214,0.001200121473579402,0.015001518419742524,0.002227329563511809,0.027841619543897612,0.07456279004778686,0.06796512440266422,0.1527174961419753,7.204141986141716e-07
178500,23.552083333333336,0.0012041766261343696,0.015052207826679619,0.001203790697441495,0.015047383718018685,0.0022281261812859827,0.027851577266074783,0.07393625573552122,0.07579680330598482,0.15278983410493827,7.250206734641766e-07
179000,23.618055555555557,0.0012031609689414412,0.015039512111768015,0.0012027272525780093,0.015034090657225116,0.0022305666135137734,0.027882082668922167,0.07494260672310041,0.06321741596124497,0.15322084780092593,7.237981585920538e-07
179500,23.68402777777778,0.0012060619038899397,0.015075773798624246,0.0012057756145332056,0.01507219518166507,0.002235520920697498,0.02794401150871872,0.0745363770919795,0.06829528635025639,0.1523829330632716,7.27292658007313e-07
180000,23.75,0.0012030108422475263,0.015037635528094078,0.0012026065597971908,0.015032581997464885,0.002233589808356666,0.027919872604458325,0.07454990742370399,0.06812615720370019,0.15313343942901234,7.236175432825512e-07
180500,23.81597222222222,0.0012074546553445622,0.015093183191807026,0.0012071059336187099,0.015088824170233873,0.0022373994026248637,0.027967492532810796,0.0743957261853401,0.07005342268324877,0.15161735628858025,7.289733723566277e-07
181000,23.881944444444446,0.0012092839380884316,0.015116049226105394,0.0012089168295077786,0.015111460368847232,0.0022376551565148803,0.027970689456436004,0.07382564004872479,0.07717949939094015,0.1524100597993827,7.311838214593328e-07
181500,23.947916666666668,0.0012089670436242496,0.01511208804530312,0.0012085819202698885,0.015107274003373606,0.002240092951020348,0.02800116188775435,0.07490470153594946,0.06369123080063177,0.1525366512345679,7.308006562847792e-07
182000,24.01388888888889,0.0012084862308385411,0.015106077885481763,0.001208018548403849,0.015100231855048113,0.0022392598453115733,0.027990748066394667,0.07467008746475223,0.06662390669059715,0.15268735532407407,7.302194850631719e-07
182500,24.07986111111111,0.0012089894199077114,0.015112367748846393,0.0012086211764799318,0.015107764705999147,0.0022436104107768167,0.02804513013471021,0.07485140340221373,0.06435745747232835,0.15228648244598766,7.308277087243923e-07
183000,24.145833333333336,0.0012117597265555809,0.01514699658194476,0.0012113977940389018,0.015142472425486272,0.0022449582202939567,0.028061977753674458,0.07444363325843197,0.0694545842696005,0.15245527102623457,7.34180817451028e-07
183500,24.211805555555557,0.0012121630743139853,0.015152038428924817,0.0012119055837138588,0.015148819796423236,0.0022457168232539963,0.028071460290674952,0.07454230639158307,0.06822117010521156,0.15242814429012347,7.346696593651663e-07
184000,24.27777777777778,0.0012117930445153678,0.015147413056442098,0.001211320446881022,0.015141505586012776,0.0022437489749299795,0.028046862186624742,0.07476135250428834,0.06548309369639582,0.15238896122685186,7.342211913679121e-07
184500,24.34375,0.0012139455159640047,0.01517431894955006,0.0012135065189340592,0.01516883148667574,0.0022478109884526485,0.028097637355658105,0.07455189064344206,0.06810136695697433,0.1525607638888889,7.368318578645567e-07
185000,24.40972222222222,0.0012165882887269599,0.015207353609086998,0.0012162041514788876,0.015202551893486096,0.0022457520533715005,0.028071900667143757,0.07451125736734811,0.06860928290814872,0.15225935570987653,7.400435321337963e-07
185500,24.475694444444446,0.0012174699706726066,0.015218374633407583,0.001217132838526695,0.015214160481583687,0.0022496432161834418,0.028120540202293022,0.07399841332025386,0.07501983349682673,0.15240403163580246,7.41116564744779e-07
186000,24.541666666666668,0.0012170785932016884,0.015213482415021105,0.0012167068895962939,0.015208836119953674,0.0022509740806974385,0.02813717600871798,0.07422312996037368,0.07221087549532901,0.1529345100308642,7.406401510149004e-07
186500,24.60763888888889,0.0012167805189671707,0.015209756487089632,0.0012163684324567423,0.015204605405709278,0.0022494414306418937,0.02811801788302367,0.0744900558508595,0.06887430186425636,0.1521900318287037,7.402774156690085e-07
187000,24.67361111111111,0.0012185804641622626,0.015232255802028282,0.0012181352500538578,0.015226690625673223,0.0022532707181311955,0.02816588397663994,0.07433113943860548,0.07086075701743155,0.15238896122685186,7.424691738189578e-07
187500,24.739583333333336,0.0012176375552873438,0.015220469441091797,0.001217258673761473,0.015215733422018412,0.0022547490054461118,0.028184362568076396,0.07399652158259912,0.07504348021751106,0.15179820119598766,7.413206080230697e-07
188000,24.805555555555557,0.0012167852011871663,0.015209815014839579,0.0012163424053283753,0.015204280066604691,0.002257915196370956,0.02822393995463695,0.07401343686416774,0.07483203919790327,0.15226538387345678,7.402831129140465e-07
188500,24.87152777777778,0.0012188252403369374,0.015235315504211717,0.0012184687744164534,0.015230859680205667,0.002255855743047083,0.028198196788088534,0.07451172182413379,0.0686034771983276,0.15226538387345678,7.427674832411967e-07
189000,24.9375,0.001225278366810274,0.015315979585128425,0.0012248435300884922,0.015310544126106152,0.002259787926122214,0.028247349076527678,0.07450489336915792,0.06868883288552607,0.15268735532407407,7.506535380866263e-07
189500,25.00347222222222,0.0012243904939558483,0.015304881174448105,0.0012240762387076946,0.015300952983846183,0.002260598052107219,0.02825747565134024,0.07427040963270909,0.07161987959113636,0.1527807918595679,7.495660408447232e-07
190000,25.069444444444446,0.001223348609094582,0.015291857613682276,0.00122295603069976,0.015286950383747002,0.002263059120443653,0.02828823900554566,0.07430899377607907,0.07113757779901164,0.15263008777006173,7.482909096868242e-07
190500,25.135416666666668,0.001228243720572862,0.015353046507160774,0.0012278611875838389,0.015348264844797985,0.0022634568506412715,0.028293210633015892,0.07464103882977181,0.06698701462785239,0.1520363136574074,7.542913185633333e-07
191000,25.20138888888889,0.0012268912130474108,0.015336140163092635,0.0012265585095082721,0.015331981368853402,0.002267412762324613,0.02834265952905766,0.07459367950006532,0.06757900624918356,0.15240403163580246,7.526310243264735e-07
191500,25.26736111111111,0.0012291944601388887,0.015364930751736108,0.0012288324150866476,0.015360405188583094,0.002265893125943331,0.028323664074291637,0.07433605614973127,0.07079929812835917,0.15242814429012347,7.554595104180669e-07
192000,25.333333333333336,0.0012292847417369952,0.015366059271712439,0.0012288607179049328,0.01536075897381166,0.002265761597206759,0.02832201996508449,0.07463978440320293,0.06700269495996336,0.15280791859567902,7.555704881336955e-07
192500,25.399305555555557,0.0012269857771777474,0.015337322214721841,0.0012265527916811136,0.015331909896013919,0.0022733454013933838,0.028416817517417297,0.07442075682574187,0.06974053967822669,0.15243115837191357,7.527470486982405e-07
193000,25.46527777777778,0.0012281861068234553,0.01535232633529319,0.0012278237011560658,0.015347796264450823,0.0022715724534983894,0.028394655668729868,0.07445447043593702,0.06931911955078729,0.15205741222993827,7.54220556497078e-07
193500,25.53125,0.0012303944344474317,0.015379930430592896,0.0012298588756844912,0.01537323594605614,0.0022713757334400855,0.02839219666800107,0.07341710016215441,0.08228624797306983,0.15212975019290123,7.569352321596077e-07
194000,25.59722222222222,0.0012290009675517512,0.01536251209439689,0.0012285608674603818,0.015357010843254772,0.002273464231673874,0.02841830289592342,0.0741582433988249,0.07302195751468876,0.15184944058641975,7.552216891215704e-07
194500,25.663194444444446,0.0012337056826817589,0.015421321033521986,0.0012332206086710048,0.015415257608387559,0.0022741758048506625,0.02842719756063328,0.0744215137037833,0.06973107870270867,0.15264515817901234,7.610148557406323e-07
195000,25.729166666666668,0.001233043919932733,0.015413048999159162,0.0012326317801906366,0.015407897252382957,0.002272766879633237,0.028409585995415463,0.0741731208138409,0.07283598982698869,0.1524100597993827,7.601986542415398e-07
195500,25.79513888888889,0.0012332153785501179,0.015415192231876472,0.0012328384221059682,0.015410480276324603,0.0022770613356889358,0.028463266696111697,0.07425292872927548,0.07183839088405652,0.15250952449845678,7.604100849462551e-07
196000,25.86111111111111,0.0012326943685682188,0.015408679607102734,0.001232262554628988,0.01540328193286235,0.0022730905078877425,0.02841363134859678,0.07425562792597216,0.07180465092534793,0.15236786265432098,7.597677031498999e-07
196500,25.927083333333336,0.0012337179700622487,0.01542147462577811,0.001233344811512595,0.015416810143907436,0.002278402239868204,0.028480027998352548,0.07414764843462715,0.07315439456716066,0.15251555266203703,7.610300148272577e-07
197000,25.993055555555557,0.001236659244613772,0.01545824055767215,0.001236354414988615,0.015454430187357687,0.0022786965575820805,0.028483706969776007,0.07457741377725326,0.06778232778433435,0.15256377797067902,7.646630436443524e-07
197500,26.05902777777778,0.0012384243466145247,0.01548030433268156,0.0012380259286427734,0.015475324108034667,0.0022826339759380596,0.028532924699225744,0.07456374121424272,0.06795323482196602,0.15239197530864199,7.668474311438062e-07
198000,26.125,0.0012377962224191666,0.015472452780239582,0.0012373358792712316,0.015466698490890394,0.0022800693282396577,0.02850086660299572,0.07426606719738595,0.07167416003267568,0.15304301697530864,7.660697441175794e-07
198500,26.19097222222222,0.0012400858789752983,0.015501073487191229,0.0012397534182130249,0.015496917727662811,0.002283114213684465,0.02853892767105581,0.07443321044348827,0.06958486945639664,0.15217194733796297,7.689064936169692e-07
199000,26.256944444444446,0.0012375380916859087,0.015469226146073859,0.0012370634572122683,0.015463293215153353,0.0022881028844393128,0.02860128605549141,0.07417017068244226,0.07287286646947178,0.15249445408950618,7.657502641868003e-07
199500,26.32291666666667,0.0012381884332813122,0.015477355416016402,0.0012378057634825584,0.01547257204353198,0.0022844807211109277,0.028556009013886597,0.07437973579272393,0.07025330259095086,0.15262405960648148,7.665552981558151e-07
200000,26.38888888888889,0.00123975564764173,0.015496945595521623,0.0012393173142956394,0.015491466428695493,0.002286703977432163,0.02858379971790204,0.07422986324086797,0.07212670948915034,0.15263310185185186,7.684970329297825e-07
200500,26.454861111111114,0.0012416649191835701,0.015520811489794627,0.0012412664616099594,0.015515830770124493,0.00228783572345052,0.0285979465431315,0.07431431393014785,0.07107107587315187,0.15234676408179013,7.70865885765571e-07
201000,26.520833333333332,0.0012415064085467187,0.015518830106833983,0.0012411107054622664,0.01551388381827833,0.002286967126543942,0.028587089081799275,0.07471459117180561,0.06606761035242992,0.15253062307098766,7.70669081231286e-07
201500,26.586805555555557,0.0012434786713562981,0.015543483391953727,0.001243143296069645,0.015539291200870563,0.0022964949470310183,0.02870618683788773,0.07389556570089201,0.07630542873884993,0.1521116657021605,7.731196030590124e-07
202000,26.652777777777775,0.0012432383455048298,0.015540479318810373,0.0012429049480781396,0.015536311850976744,0.0022952098071968062,0.028690122589960076,0.0743697832963842,0.07037770879519745,0.15250349633487653,7.728207918667932e-07
202500,26.71875,0.0012431055473126273,0.01553881934140784,0.0012428127969107278,0.015535159961384097,0.002294844353788804,0.02868555442236005,0.07466042462832242,0.06674469214596968,0.1523980034722222,7.726557008797134e-07
203000,26.78472222222222,0.0012492467386793582,0.015615584233491978,0.0012488033233646078,0.015610041542057597,0.0022990510864043805,0.028738138580054754,0.07455087859114491,0.06811401761068858,0.15273558063271606,7.803087070505062e-07
203500,26.850694444444446,0.001248780812852352,0.0156097601606544,0.0012484204101543249,0.015605255126929061,0.002296424894129219,0.028705311176615237,0.07457175395518027,0.06785307556024656,0.15222620081018517,7.797267592740903e-07
204000,26.91666666666667,0.0012496815685391605,0.015621019606739506,0.0012493677236894605,0.015617096546118255,0.0023018999850709593,0.02877374981338699,0.07446472263294823,0.06919096708814709,0.15261803144290123,7.808520113732481e-07
204500,26.98263888888889,0.0012465319360091835,0.015581649200114794,0.0012460499268328808,0.01557562408541101,0.002303774217356438,0.028797177716955478,0.07429883202458906,0.07126459969263677,0.15190369405864199,7.769209337454016e-07
205000,27.048611111111114,0.001249519335023943,0.015618991687799287,0.0012490272850318306,0.015612841062897882,0.0023033586890498325,0.028791983613122907,0.07451293062553833,0.06858836718077088,0.15196096161265432,7.806492842993383e-07
205500,27.114583333333332,0.0012499941474378383,0.015624926842972979,0.0012497059421888097,0.01562132427736012,0.0023018124623592853,0.028772655779491067,0.07398080072652324,0.07523999091845945,0.1524733555169753,7.812426843144242e-07
206000,27.180555555555557,0.0012497344592088324,0.015621680740110404,0.001249361241488814,0.015617015518610175,0.0023037556797488876,0.028796945996861095,0.07416263634560405,0.07296704567994938,0.1521538628472222,7.809181092669965e-07
206500,27.246527777777775,0.001252204351389559,0.015652554392369487,0.0012518523663626365,0.015648154579532957,0.0023048742492054065,0.02881092811506758,0.07402116407380166,0.07473544907747931,0.1525999469521605,7.840078688194731e-07
207000,27.3125,0.0012533634593388265,0.01566704324173533,0.0012528954310753828,0.015661192888442286,0.00230523821304672,0.028815477663083996,0.07428630840529105,0.07142114493386198,0.15256377797067902,7.854599806028951e-07
207500,27.37847222222222,0.001253865717975022,0.015673321474687772,0.0012534124734256606,0.015667655917820756,0.0023092038735362938,0.028865048419203673,0.07407827495175588,0.07402156310305152,0.15257282021604937,7.860896193565086e-07
208000,27.444444444444446,0.001253814243545615,0.015672678044320185,0.0012533873946779244,0.015667342433474053,0.0023121022699737043,0.028901278374671303,0.07404372597599805,0.07445342530002441,0.15293149594907407,7.860250786589312e-07
208500,27.51041666666667,0.0012551653291685185,0.015689566614606482,0.0012546833806713407,0.015683542258391758,0.002313965531957482,0.02892456914946852,0.07445385886030938,0.06932676424613282,0.1523949893904321,7.877200017733578e-07
209000,27.57638888888889,0.0012558414398956626,0.01569801799869578,0.0012554901929377553,0.015693627411721943,0.00231571652301877,0.028946456537734623,0.07406039853552496,0.0742450183059381,0.1520483699845679,7.885688610796056e-07
209500,27.642361111111114,0.001257118387086086,0.015713979838576076,0.0012565937113505196,0.015707421391881495,0.0023137623796954535,0.028922029746193168,0.07418557845118198,0.0726802693602252,0.15268434124228394,7.901733195749613e-07
210000,27.708333333333332,0.0012579961523657478,0.015724951904571845,0.0012575015661789408,0.01571876957723676,0.002314157611835785,0.02892697014794731,0.07440467579135795,0.06994155260802559,0.1523316936728395,7.912771596835129e-07
210500,27.774305555555557,0.0012584141661674448,0.01573017707709306,0.0012580015823241278,0.015725019779051597,0.0023161981061252134,0.02895247632656517,0.07478937588375949,0.06513280145300637,0.1524100597993827,7.918031068054528e-07
211000,27.840277777777775,0.00125851651985552,0.015731456498194,0.0012580606817207242,0.015725758521509054,0.0023194184671205395,0.028992730839006744,0.07448777188781326,0.06890285140233421,0.15206946855709877,7.919319153746248e-07
211500,27.90625,0.0012619868932118195,0.015774836165147743,0.0012615381191618351,0.015769226489522937,0.002317568080128894,0.028969601001611174,0.07409091879074642,0.0738635151156698,0.15213577835648148,7.963054593192101e-07
212000,27.97222222222222,0.0012600660373188986,0.01575082546648623,0.001259662263762626,0.015745778297032824,0.0023191266402210206,0.028989083002762758,0.07422944343912152,0.07213195701098096,0.15181929976851852,7.938832092022761e-07
212500,28.038194444444446,0.001262102481811924,0.015776281022649052,0.0012617909944051934,0.015772387430064917,0.0023196850552054506,0.02899606319006813,0.0746346551447874,0.06706681069015752,0.15240101755401234,7.964513372979092e-07
213000,28.10416666666667,0.0012618683177034855,0.015773353971293567,0.0012614261774865083,0.015767827218581353,0.002324919015430008,0.029061487692875098,0.07414389917411089,0.07320126032361385,0.15242211612654322,7.961558256119122e-07
213500,28.17013888888889,0.001261531258636572,0.01576914073295715,0.0012611345092968754,0.015764181366210942,0.002327551668469342,0.029094395855866775,0.07437690153910298,0.07028873076121278,0.15306110146604937,7.957305582585868e-07
214000,28.236111111111114,0.0012645201179493247,0.015806501474366557,0.0012641156173557185,0.015801445216946482,0.0023288194818727012,0.029110243523408765,0.07429964884971982,0.07125438937850226,0.15225634162808643,7.99505564349287e-07
214500,28.302083333333332,0.00126553126574653,0.015819140821831622,0.0012651981013400738,0.01581497626675092,0.002327433040813943,0.02909291301017429,0.07346862911621603,0.08164213604729964,0.15200014467592593,8.007846922910071e-07
215000,28.368055555555557,0.0012690462885478443,0.015863078606848054,0.0012686247046146562,0.015857808807683203,0.0023289696315232315,0.029112120394040392,0.074127576636992,0.07340529203760005,0.15200617283950618,8.052392412385293e-07
215500,28.434027777777775,0.001268719611022652,0.01585899513778315,0.001268258087167966,0.015853226089599576,0.002330967154992695,0.029137089437408687,0.07476872176982431,0.06539097787719617,0.1521749614197531,8.048247256967346e-07
216000,28.5,0.0012676128693849538,0.01584516086731192,0.0012671365751809164,0.015839207189761454,0.0023336584831326634,0.029170731039158293,0.07442296229187952,0.06971297135150611,0.1523829330632716,8.034211933151779e-07
216500,28.56597222222222,0.0012717161253627813,0.015896451567034765,0.0012712046146270597,0.015890057682838247,0.0023336965019029165,0.029171206273786457,0.07373598046135571,0.0783002442330536,0.1515359760802469,8.086309517538627e-07
217000,28.631944444444446,0.0012707307420062163,0.015884134275077705,0.0012702917190428769,0.015878646488035962,0.002335161577789108,0.029189519722363846,0.07459804858177761,0.06752439272777988,0.15163242669753085,8.073783093398345e-07
217500,28.69791666666667,0.0012698092401139643,0.015872615501424554,0.0012694089901796554,0.015867612377245693,0.0023329130372167542,0.029161412965209427,0.07444445235089917,0.06944434561376045,0.1523980034722222,8.062077531394017e-07
218000,28.76388888888889,0.0012737552360233143,0.015921940450291428,0.0012734008893070547,0.015917511116338184,0.002336256085413248,0.0292032010676656,0.07327508263050679,0.08406146711866513,0.15169873649691357,8.112262006484045e-07
218500,28.829861111111114,0.0012738685996261814,0.015923357495327268,0.0012734149313501232,0.01591768664187654,0.002344789525141065,0.029309869064263312,0.07461590997283406,0.06730112533957433,0.1521267361111111,8.113706045567842e-07
219000,28.895833333333332,0.0012750843333530514,0.015938554166913144,0.0012747008768335918,0.015933760960419898,0.0023418724634212515,0.029273405792765644,0.07345215566191335,0.08184805422608321,0.1522141444830247,8.129200285811978e-07
219500,28.961805555555557,0.001276948881234405,0.015961861015430064,0.0012765540059953184,0.01595692507494148,0.0023437851936345885,0.029297314920432357,0.0744542873349394,0.0693214083132575,0.15305808738425927,8.152992226428994e-07
220000,29.027777777777775,0.0012768455762426952,0.01596056970303369,0.0012763599792375636,0.015954499740469544,0.0023458640827878877,0.029323301034848596,0.07444671205634767,0.06941609929565407,0.1519579475308642,8.151673127852703e-07
220500,29.09375,0.001273650878967455,0.015920635987093187,0.0012732324749756318,0.015915405937195398,0.0023473962686259473,0.02934245335782434,0.07390520902962577,0.07618488712967786,0.15242513020833334,8.110932807472853e-07
221000,29.15972222222222,0.0012772697883202077,0.015965872354002594,0.0012768116406432178,0.015960145508040223,0.0023492158067048973,0.029365197583811217,0.07411289228721672,0.07358884640979102,0.1524100597993827,8.157090560777741e-07
221500,29.225694444444446,0.0012818469762779345,0.01602308720347418,0.0012814940003422278,0.016018675004277845,0.0023508754040103288,0.02938594255012911,0.07420002757686886,0.07249965528913926,0.15225935570987653,8.215658352964417e-07
222000,29.29166666666667,0.0012818312892053227,0.016022891115066534,0.0012815420852087345,0.01601927606510918,0.0023500560670996376,0.02937570083874547,0.07381910969790925,0.07726112877613434,0.15242211612654322,8.215457269928897e-07
222500,29.35763888888889,0.0012787245790315135,0.01598405723789392,0.0012782939519599295,0.01597867439949912,0.002348937110878858,0.029361713885985723,0.07379688602135993,0.07753892473300084,0.15257884837962962,8.175682745096607e-07
223000,29.423611111111114,0.0012790159326218744,0.01598769915777343,0.001278514120805756,0.01598142651007195,0.0023516955266463164,0.029396194083078954,0.07412759778043364,0.07340502774457958,0.15291943962191357,8.179408779503015e-07
223500,29.489583333333332,0.0012806230726007586,0.016007788407509483,0.001280179632436447,0.016002245405455588,0.0023549056766070434,0.029436320957588042,0.0739007568990899,0.07624053876137626,0.15263611593364199,8.199977270387038e-07
224000,29.555555555555557,0.001282378791138963,0.016029734889237035,0.001281971490442683,0.016024643630533537,0.002350660787851006,0.029383259848137572,0.07358184766998876,0.08022690412514044,0.15147569444444445,8.222476819815139e-07
224500,29.621527777777775,0.0012846573769989627,0.016058217212487035,0.0012841575966743353,0.016051969958429193,0.0023574369368570157,0.029467961710712694,0.07387274861364564,0.07659064232942958,0.15179820119598766,8.251722881389275e-07
225000,29.6875,0.001285682534871534,0.016071031685894174,0.001285256913458146,0.016065711418226825,0.0023560692901965093,0.029450866127456368,0.07434639827492703,0.07067002156341207,0.1522925106095679,8.264897902368466e-07
225500,29.75347222222222,0.0012860668171046342,0.016075835213807926,0.0012857157476931587,0.016071446846164482,0.002356363878228079,0.02945454847785099,0.07424429819111089,0.07194627261111386,0.1519308207947531,8.269839290288223e-07
226000,29.819444444444446,0.001283941077719069,0.016049263471488363,0.0012836015408046514,0.016045019260058142,0.0023613528047827194,0.02951691005978399,0.07390886334504461,0.07613920818694242,0.15206946855709877,8.242523455272023e-07
226500,29.88541666666667,0.001286661518314132,0.01608326897892665,0.0012862267345829313,0.01607783418228664,0.0023574033070968684,0.029467541338710854,0.07385080264393909,0.0768649669507614,0.15251555266203703,8.277489313552136e-07
227000,29.95138888888889,0.0012858316263426872,0.01607289532928359,0.0012853855050990219,0.016067318813737772,0.0023643506229500846,0.029554382786876058,0.07441966283224966,0.06975421459687936,0.15201220100308643,8.266814856515399e-07
227500,30.017361111111114,0.0012892920973098078,0.0161161512163726,0.0012889103792715414,0.016111379740894268,0.0023610077629534626,0.029512597036918282,0.07410936533154529,0.07363293335568388,0.1528591579861111,8.311370560927614e-07
228000,30.083333333333332,0.001289303757383188,0.016116296967289848,0.0012890527882795007,0.016113159853493757,0.002364236353826368,0.0295529544228296,0.07394604319445078,0.07567446006936529,0.15181929976851852,8.311520894012032e-07
228500,30.149305555555557,0.0012907090134160702,0.016133862667700876,0.0012901915262527699,0.016127394078159624,0.002364972315719942,0.029562153946499272,0.07362322765835673,0.07970965427054089,0.15210563753858025,8.329648786567426e-07
229000,30.215277777777775,0.00128955534094424,0.016119441761803,0.001289029637472323,0.01611287046840404,0.0023656452677378,0.029570565846722498,0.07459130815134733,0.06760864810815836,0.15285614390432098,8.314764886789074e-07
229500,30.28125,0.001290369340772309,0.016129616759653864,0.0012898302385566196,0.016122877981957745,0.0023686254790166988,0.029607818487708736,0.07449453281933821,0.06881833975827234,0.15141541280864199,8.325265178025817e-07
230000,30.34722222222222,0.001293141605754693,0.016164270071933662,0.0012926780555813596,0.016158475694766996,0.0023672294274842895,0.02959036784355362,0.07379729527961366,0.0775338090048292,0.15201220100308643,8.361076062669129e-07
230500,30.413194444444446,0.001297466840541548,0.01621833550676935,0.0012970117935960364,0.016212647419950453,0.0023701239120753836,0.029626548900942296,0.07412534708273721,0.07343316146578482,0.15243115837191357,8.417101011524334e-07
231000,30.47916666666667,0.0012936525831014195,0.016170657288767744,0.0012932161223733426,0.016165201529666783,0.002371183361442444,0.029639792018030547,0.07418793748169493,0.07265078147881343,0.15246129918981483,8.367685028824875e-07
231500,30.54513888888889,0.0012939175084167656,0.01617396885520957,0.0012934716722688942,0.016168395903361176,0.0023730761697567555,0.029663452121959442,0.07424892231686121,0.0718884710392349,0.1519971305941358,8.371112592937254e-07
232000,30.611111111111114,0.001296575203248444,0.01620719004060555,0.0012961694964044696,0.01620211870505587,0.0023728187931532424,0.02966023491441553,0.07446648097616937,0.06916898779788294,0.15268132716049382,8.405536288393718e-07
232500,30.677083333333332,0.0012989718813589616,0.01623714851698702,0.001298484837501765,0.01623106046877206,0.0023737225907617993,0.02967153238452249,0.07387743198696546,0.07653210016293177,0.15214783468364199,8.436639742806202e-07
233000,30.743055555555557,0.0012995562248930728,0.01624445281116341,0.001299190876361519,0.016239885954518987,0.0023782314998651403,0.029727893748314253,0.0740326415710796,0.07459198036150505,0.1520332995756173,8.444231908291673e-07
233500,30.809027777777775,0.0012997916778907093,0.016247395973633866,0.0012992269224029586,0.01624033653003698,0.0023852386636794374,0.029815483295992967,0.07396905434540592,0.07538682068242608,0.15157817322530864,8.447292029569727e-07
234000,30.875,0.0013002693328706245,0.016253366660882805,0.0012998087639547057,0.01624760954943382,0.002382462756633152,0.029780784457914402,0.07386627560059472,0.07667155499256595,0.15206645447530864,8.453501690019094e-07
234500,30.94097222222222,0.0013035869279724283,0.016294836599655353,0.0013031152532031747,0.01628894066503968,0.002385971963697422,0.029824649546217774,0.0741662825375301,0.07292146828087376,0.1522292148919753,8.496694393902965e-07
235000,31.006944444444446,0.0013016419325058118,0.016270524156322647,0.0013012715110509857,0.01626589388813732,0.002384719928674848,0.0298089991084356,0.07426051368429665,0.07174357894629191,0.1527295524691358,8.471358602287322e-07
235500,31.07291666666667,0.0013010589781995772,0.016263237227494714,0.0013006313918380733,0.016257892397975916,0.002385220429323445,0.02981525536654306,0.07415982041136393,0.07300224485795093,0.1516505111882716,8.463772323768639e-07
236000,31.13888888888889,0.0013067004689476585,0.016333755861845732,0.0013062506445145055,0.01632813305643132,0.002386922610204891,0.029836532627561137,0.0732527957584311,0.08434005301961123,0.15205741222993827,8.537330577740152e-07
236500,31.204861111111114,0.0013046160183152287,0.016307700228940358,0.0013041981567635387,0.016302476959544232,0.0023898217908986793,0.029872772386233492,0.07422100860793385,0.07223739240082694,0.1525336371527778,8.510114776223404e-07
237000,31.270833333333332,0.0013062603007283717,0.016328253759104645,0.0013057728482024137,0.01632216060253017,0.0023902035300914296,0.02987754412614287,0.0737264638522167,0.07841920184729123,0.15262104552469136,8.531579866294881e-07
237500,31.336805555555557,0.001305401996356785,0.01631752495445981,0.0013049840499453416,0.01631230062431677,0.0023929984533930713,0.02991248066741339,0.07412764732009847,0.07340440849876917,0.15234676408179013,8.520371860461399e-07
238000,31.402777777777775,0.0013056055200365486,0.016320069000456856,0.0013052490727911896,0.016315613409889868,0.0023934155406866225,0.029917694258582782,0.07409403570884492,0.07382455363943852,0.15245527102623457,8.523028869749532e-07
