step,omega_ci_t,A_mean,A_median,A_p10,A_p90,T_parallel_mean,T_perp_mean,beta_parallel_mean,beta_parallel_median
19500,2.572916666666667,2.00928567963472,2.0073772860468773,1.8636033428942396,2.157712428533459,0.015868907860413655,0.031809582437106174,4.958201994118662,4.935876427090855
20000,2.638888888888889,2.0093709031771954,2.007247973835498,1.8642257676703111,2.157790943965132,0.015866298682234936,0.031806138487646664,4.957362728164966,4.935568798347903
20500,2.704861111111111,2.00945528535552,2.007404844424168,1.8641146558268546,2.157569444542318,0.015863650282364757,0.03180246820819505,4.956571841246529,4.934486799087139
21000,2.7708333333333335,2.009600981885711,2.007562491422858,1.8637106314211942,2.15798603137379,0.01586093450359428,0.03179882804378413,4.955718323971638,4.933708162121503
21500,2.836805555555556,2.009735655327213,2.007535204296843,1.8640931359034,2.157984968178918,0.015858363962547348,0.03179540976054962,4.954893433483687,4.932659408411069
22000,2.9027777777777777,2.009833907252073,2.007947501327755,1.8640240462145559,2.1582386133988787,0.015855573540231083,0.031791729447822624,4.954047094672931,4.932315461224588
22500,2.96875,2.0099149608194122,2.0077401718497088,1.864421859382865,2.1582972167729904,0.015852944724856037,0.03178820806414765,4.953240687753771,4.932441096564414
23000,3.0347222222222223,2.0100586676944996,2.0082999360445255,1.864183810104589,2.1582611481352005,0.015850261937136068,0.03178466095939989,4.952414613550771,4.93051387927612
23500,3.1006944444444446,2.0101557457581634,2.0082565572459865,1.864658873664594,2.1587065061099366,0.01584768246539977,0.031781117277608135,4.951627545232849,4.929492930057039
24000,3.166666666666667,2.010273687594426,2.008672307701553,1.8646534850654144,2.1583492677342475,0.015845035944244273,0.03177763485780196,4.950799470378221,4.928421635600209
24500,3.232638888888889,2.0103307680001588,2.008181926127469,1.865479418945677,2.1581079711641116,0.015842467261529665,0.03177409812259154,4.949992811258373,4.928434120868328
25000,3.298611111111111,2.0104673425580675,2.0086426342048633,1.86522500051333,2.1588103887350893,0.01583987312613347,0.03177062705869553,4.949156308199006,4.927366310342291
25500,3.364583333333334,2.010578988492337,2.0086326604917843,1.8650275091914155,2.1592865787004367,0.01583721089432138,0.031766974587343386,4.948352047292055,4.926180213973831
26000,3.430555555555556,2.010703438470833,2.0089243480367736,1.8653442360536323,2.158809294679262,0.015834466464687363,0.03176346486122931,4.947532812002549,4.925319467982536
26500,3.4965277777777777,2.0107812425787683,2.0087668668386653,1.865601148895157,2.159132924382581,0.015831975093956514,0.03175992462068628,4.946723959606701,4.925683390658358
27000,3.5625,2.0109271015774524,2.009113969600828,1.8653899102890854,2.1591102662470023,0.01582937643434364,0.03175630821977758,4.9459562067347385,4.923158911737364
27500,3.628472222222222,2.0110176042299157,2.009244239325864,1.865237470179245,2.1592247594034966,0.015826733740057088,0.03175283509876753,4.945122420162392,4.9233546251430695
28000,3.6944444444444446,2.0111342337668647,2.009230315122971,1.8656708159270095,2.15911477383699,0.015824161765466215,0.03174942962819379,4.944324935620199,4.922819832216013
28500,3.7604166666666665,2.0112361341229863,2.009436748489322,1.865504484533084,2.1600206198370078,0.01582147836934483,0.031745697640192416,4.94347636515797,4.921425910257556
29000,3.8263888888888893,2.0113076802319174,2.0096697629984464,1.8661420370103743,2.1588520540929297,0.015818993462693352,0.031742240582251724,4.942694944327062,4.920264286517924
29500,3.892361111111111,2.0114086663396895,2.009342087826192,1.8664289585708413,2.1593136742912846,0.015816309195810282,0.031738673921551275,4.9419006273647845,4.920079631623908
30000,3.958333333333334,2.0115301596902215,2.009324627660689,1.8657781546770291,2.1600648347099805,0.015813795811969397,0.03173506550920756,4.9410841854389105,4.919635585560636
30500,4.024305555555555,2.0116406122443777,2.009667598844473,1.8664024237948507,2.159739987635361,0.015811286291013065,0.031731705585166387,4.94028729956258,4.918008064717963
31000,4.090277777777778,2.0117258329566603,2.009800574283276,1.866015780801877,2.160175559785027,0.015808697429339876,0.03172811182496904,4.939513366064187,4.9173419054259355
31500,4.15625,2.0118480713321576,2.00960826741857,1.8665366696584917,2.1605111530812877,0.01580617588682745,0.031724686178267555,4.938701707785259,4.917593307696057
32000,4.222222222222222,2.011936833733849,2.009899100259467,1.8664994484210187,2.1600472312290253,0.015803588792324786,0.03172132362570108,4.937914516581337,4.916182551257068
32500,4.288194444444445,2.0120447109316584,2.0099644647163486,1.8663563922044992,2.1606065939378043,0.015801035469227523,0.03171772238397719,4.937105729722636,4.915480583336269
33000,4.354166666666667,2.0121496295703154,2.010312779998541,1.8664799209144745,2.160311087789368,0.01579846988058719,0.031714179073146345,4.936335788791802,4.914918402172111
33500,4.420138888888889,2.012245625467896,2.0101817062045955,1.8670409765632971,2.160479686787459,0.015795976111056438,0.03171064029068178,4.935532805371551,4.913379600783366
34000,4.486111111111112,2.0123411730644625,2.0104506015713506,1.8667018796281036,2.1604182206164024,0.01579339748773046,0.03170709771719532,4.934755602339152,4.91237662732803
34500,4.552083333333334,2.0124530204860234,2.0105538259208457,1.8668304543284728,2.1608331560046032,0.015790841501319867,0.03170360441931284,4.9339385714218755,4.911519566600971
35000,4.618055555555555,2.0125100482774676,2.0104130339263784,1.8669545045538383,2.160736898143849,0.015788375271860652,0.031700065216141854,4.933180091097345,4.911779642199946
35500,4.684027777777778,2.0126008917292433,2.0103000135480533,1.8676493631502022,2.1606368604644013,0.015785807111712454,0.03169659568465083,4.932347615783828,4.910872925099199
36000,4.75,2.012731121526156,2.0107438720832604,1.8673467330935503,2.1611727683289663,0.015783259891148763,0.03169304780414505,4.931611795326308,4.909188533434123
36500,4.815972222222222,2.0128374651584844,2.010923481785748,1.8673280486347736,2.1613823032122017,0.01578068406347907,0.031689432899537136,4.930821504624491,4.908018324547398
37000,4.881944444444445,2.012964168644164,2.011109321375743,1.8671624775439706,2.1612958522030885,0.015778172291996802,0.03168604432929938,4.929975930773391,4.908065498190279
37500,4.947916666666667,2.013019739225374,2.0111264153882584,1.8673624052011288,2.1612708760554753,0.01577568419503273,0.03168251340011703,4.929207399531529,4.90708539651802
38000,5.013888888888889,2.0131349784305352,2.011207003422739,1.8681048334229302,2.1613816885556885,0.015773100340053595,0.03167900721225469,4.928428859340962,4.906562744499219
38500,5.079861111111112,2.013217140709775,2.011178274541778,1.8682290353147508,2.1611718243864884,0.01577061910592932,0.031675346709838875,4.927649209246189,4.905545025428848
39000,5.145833333333334,2.0132878195485118,2.0112975006876477,1.8682841912475423,2.16135268740262,0.015768068534870703,0.031671813434893614,4.926869994368915,4.905168687126381
39500,5.211805555555555,2.0134223296374545,2.0116383039712384,1.8679676785774264,2.16152883363319,0.015765622221935113,0.03166844251657335,4.9260701321093405,4.904323539860606
40000,5.277777777777778,2.013498359345728,2.0116705505646104,1.868107478879435,2.161601772305639,0.015763200566468752,0.031664959694152534,4.925324339070339,4.9036197545825715
40500,5.34375,2.0135673269258385,2.011657567028405,1.8683283112132245,2.1617651807523206,0.01576068925655719,0.031661326075642766,4.9245432888160945,4.902569757286443
41000,5.409722222222222,2.013707848927178,2.011878634839306,1.8683415828896268,2.1620268250518038,0.015758110534458657,0.03165783745397329,4.923748029373814,4.901945264084808
41500,5.475694444444445,2.013798445104174,2.011933763910366,1.8682554318954323,2.1622568652225302,0.01575566093667285,0.031654304295095755,4.922998078309435,4.901024465853869
42000,5.541666666666667,2.013880470681505,2.011902634681628,1.8682864651966837,2.1621548185484833,0.015753142171209693,0.031650781500203576,4.922186824346696,4.900783601008809
42500,5.607638888888889,2.01396443263769,2.01215888067414,1.8684121518652326,2.161560841205625,0.015750620921002996,0.03164728368312086,4.921396613606089,4.899929614249855
43000,5.673611111111112,2.014049693733356,2.011987032527976,1.869035584582603,2.1617236658280343,0.015748044912820194,0.03164367631019904,4.9206307732416645,4.899227490245018
43500,5.739583333333334,2.014179977462074,2.0120937033810535,1.8690854204455498,2.162236817472971,0.01574559097893609,0.03164031557961207,4.919863743580879,4.898259018978495
44000,5.805555555555555,2.0142324635972813,2.0121154080915598,1.869442352806702,2.162036924967988,0.015743119155197372,0.03163674051216974,4.919089466840406,4.897120917254033
44500,5.871527777777778,2.0143417671798924,2.0125357195230587,1.8692562711619505,2.1621620111213744,0.015740632483422366,0.03163329072497529,4.918340766738627,4.896627817238766
45000,5.9375,2.0144635895323915,2.0123112892089465,1.8688988682779657,2.1631619900412513,0.015738218016717417,0.03162983314922215,4.917574457689958,4.8959663248700025
45500,6.003472222222222,2.0145335670041797,2.012541663110632,1.8688677970904573,2.1631560070561378,0.015735722111448202,0.03162629606323795,4.916762931301862,4.895264935919759
46000,6.069444444444445,2.0146567649899914,2.012785763022391,1.8688404591369294,2.1629383072155255,0.01573329938922233,0.03162275794399742,4.916004719750509,4.893384874996192
46500,6.135416666666667,2.014767372307595,2.0126430329502614,1.8697704436330667,2.163117232909295,0.015730699062478416,0.031619297012195444,4.91521509436767,4.893638813474378
47000,6.201388888888889,2.0148254259415275,2.013076033688879,1.8688988903664843,2.1632327448325017,0.015728304326575505,0.03161567689132063,4.91448096406941,4.892367048565366
47500,6.267361111111112,2.014938549165599,2.01290356950734,1.8696663973872258,2.163485621059338,0.015725798316118724,0.031612246801964165,4.913669600433758,4.891974655863063
48000,6.333333333333334,2.0149769935402606,2.0130910203006813,1.8697428840101633,2.162739380068288,0.015723399585648928,0.03160871240626713,4.912917808487413,4.891799484247835
48500,6.399305555555555,2.0150890170626856,2.0128543518110726,1.8698972572055759,2.1636180426676326,0.015720905916188847,0.0316052337108223,4.912175241876665,4.890855868457582
49000,6.465277777777778,2.0151724685481893,2.0130996490864588,1.8694164172739423,2.1637340051669014,0.015718409604263888,0.03160163040315561,4.911397048026546,4.8898783411428255
49500,6.53125,2.015236720355145,2.013004615760063,1.8701187533244856,2.163290283843612,0.01571611740678344,0.03159830430647525,4.910647388756547,4.890334106044587
50000,6.597222222222222,2.0153826688438183,2.01305832921442,1.8698388372470243,2.1640587640182205,0.015713561707818798,0.03159470866666462,4.909870060216093,4.887768104349107
50500,6.663194444444444,2.0154222426857844,2.0134828600732675,1.8699780819597096,2.1634223255788556,0.015711114583090418,0.03159118479342822,4.909081429985632,4.888261466189274
51000,6.729166666666668,2.0155323715143014,2.013670061947506,1.8702777301923637,2.163779404209385,0.015708640161775457,0.03158780357702003,4.908319289639544,4.886458666352137
51500,6.795138888888889,2.0156521191479357,2.0138259045818456,1.870143615849209,2.1640230151937754,0.01570627722715201,0.03158428425897512,4.907563931750544,4.886303175809009
52000,6.861111111111112,2.0157262757727707,2.0138056860541713,1.8704098309833657,2.163852567992847,0.015703736275303373,0.03158077555198943,4.90679088825587,4.884791040758034
52500,6.927083333333333,2.0158090656712466,2.013871282957737,1.8704795249831978,2.1639722900281537,0.01570135230291992,0.03157728078968154,4.906037453483897,4.884090833774504
53000,6.993055555555555,2.0159084333563215,2.0138599229880594,1.8704079181146172,2.1643693832780846,0.015698834265121284,0.03157375412910893,4.905300904273023,4.883513132970409
53500,7.059027777777779,2.0159866628010192,2.014127676615156,1.8705871073261808,2.16431105302603,0.015696419428874613,0.03157027153760518,4.904509820351489,4.883749213333645
54000,7.125,2.016075967634279,2.0141186850395596,1.8710804505119882,2.1643079997097963,0.01569400683443896,0.03156674757201175,4.903762065190156,4.882018968813222
54500,7.190972222222222,2.016178884255596,2.0140987657471836,1.8704829916833934,2.1646674782061828,0.01569162588108399,0.03156331539942561,4.903018333491718,4.881817215646123
55000,7.256944444444444,2.0162395105206805,2.0142683652729074,1.8709964385832523,2.164396652703493,0.015689134609023794,0.03155977467638531,4.902230109430978,4.8805156335252455
55500,7.322916666666668,2.0163495213274047,2.0142910930265057,1.8708165771938479,2.1649676382365506,0.01568676363496908,0.03155631006154466,4.901517337291856,4.879692741598438
56000,7.388888888888889,2.0164139559244574,2.014471442935377,1.871116886424374,2.16448741790526,0.015684340288154144,0.03155280133527951,4.900758592136604,4.879731161077291
56500,7.454861111111112,2.0165056031687443,2.014799903634369,1.8711509810393987,2.1642699214536405,0.015681920930093882,0.03154932034792514,4.900000965583423,4.879005443297425
57000,7.520833333333333,2.0166096617366076,2.0146684729436117,1.8710016284328126,2.1651003985367607,0.01567943432804143,0.03154574629236064,4.899221548006647,4.878068048263252
57500,7.586805555555555,2.0166756851940213,2.014579249059709,1.8714926690411158,2.164581113141411,0.015677073174847372,0.031542314645337126,4.8984967060160445,4.877007365484165
58000,7.652777777777779,2.0167583831094182,2.0147956486286813,1.871301605299837,2.1652477415148894,0.015674691130202294,0.031538837007989914,4.897728962005929,4.87595160221318
58500,7.71875,2.016879836473443,2.015080136629236,1.871301894672106,2.1653200592571413,0.015672169188074278,0.031535344274369555,4.896967659701779,4.874883884034497
59000,7.784722222222222,2.0169245417390425,2.015048174964791,1.8716746254674979,2.164971895497687,0.015669831668992506,0.03153187106611174,4.896215608852886,4.874466178493295
59500,7.850694444444444,2.017029652508199,2.0150826151217904,1.8718565773530378,2.165178255798197,0.0156674358357974,0.03152834314082604,4.8954799131396625,4.873753556271822
60000,7.916666666666668,2.0171370001325912,2.015345593268135,1.8718031265997945,2.1652442686119078,0.015665021084333486,0.03152496928070564,4.8947236980855315,4.873082057731631
60500,7.982638888888889,2.0172049056836854,2.015384468838829,1.8715110524974983,2.165748664913324,0.015662567935191243,0.031521348025850604,4.893987577982212,4.872811651838093
61000,8.04861111111111,2.017331472206819,2.0154501394930886,1.8717527008935693,2.1661475276833926,0.01566023368841554,0.03151782979970195,4.893244504345598,4.871535705244837
61500,8.114583333333334,2.0173588448142583,2.01556410142833,1.8719309137675517,2.165507736786209,0.015657884968026496,0.03151432354813243,4.8924952490426605,4.8718866719954805
62000,8.180555555555555,2.0174229422858323,2.015425602303301,1.8725584067706422,2.1654672301069215,0.015655400655204595,0.031510779990873025,4.891754264706183,4.870386334200868
62500,8.246527777777779,2.01753150594098,2.015820944863394,1.8719532864030548,2.165752615851722,0.01565308694744897,0.03150744006081386,4.891027413805999,4.869217013094204
63000,8.3125,2.0176146013486647,2.0155110039670134,1.8723374558761567,2.1660726750623693,0.015650647345185766,0.031503822305966815,4.890264103157649,4.868695083673598
63500,8.378472222222221,2.0176944313212575,2.0157981953198614,1.8723398294792548,2.1659525921743543,0.015648361006573516,0.03150042737718021,4.8895078375849,4.867996785904321
64000,8.444444444444445,2.0177841758326776,2.0159428197924587,1.872172511197323,2.165776600094597,0.01564588880677012,0.03149684464334013,4.888767358485409,4.867742324758537
64500,8.510416666666668,2.0178426189334315,2.0158135275860922,1.8725911692509984,2.1661106667475165,0.015643530846247606,0.03149331478307273,4.888029786311402,4.866434220034888
65000,8.57638888888889,2.0179606948394095,2.0157351308747797,1.8726828550281358,2.16620874201761,0.01564112394288157,0.0314898177169709,4.887290903020363,4.866081837864595
65500,8.64236111111111,2.0180197204554524,2.015959433736798,1.8727446836495778,2.1659712820144517,0.01563868173903625,0.03148617841146629,4.886524702453378,4.865366544632226
66000,8.708333333333334,2.0181149665378184,2.0163858581783938,1.8727740925614293,2.1660321214496046,0.015636357115360572,0.03148275832690019,4.88582046355821,4.864130695624423
66500,8.774305555555555,2.018197601701637,2.016277539345728,1.8728844071499788,2.1662186066785005,0.015633981787228614,0.03147925651453389,4.885068299990068,4.863059572447702
67000,8.840277777777779,2.0182942653671008,2.016191131128216,1.8730768802658457,2.1669934821868195,0.015631633771248758,0.03147580194600943,4.884321345938406,4.862428899758533
67500,8.90625,2.0183739499215796,2.0163721262624374,1.8732333383013948,2.166574935115282,0.0156292414451444,0.03147233915767983,4.8835942787281095,4.862723538589531
68000,8.972222222222223,2.0184320812134215,2.0166172730949548,1.8731400916317182,2.167136596233172,0.015626884982506077,0.03146874199737052,4.882873800967075,4.861586848122402
68500,9.038194444444445,2.0184843042596206,2.016339536430932,1.873209563874731,2.166358951179361,0.01562465748769043,0.031465322431322475,4.88209796175296,4.86184554656637
69000,9.104166666666668,2.0185929306969475,2.0166621594557066,1.873033529840857,2.1667015822862252,0.015622153280133685,0.031461833353853545,4.881352914979746,4.860339532416212
69500,9.17013888888889,2.018669690668176,2.016744326500243,1.8732937800024874,2.1674346086399083,0.015619842853291134,0.031458325228635786,4.880609103391385,4.859565882778112
70000,9.23611111111111,2.0187181939724814,2.0170719905594514,1.8734657121583678,2.166426173699023,0.0156175574297723,0.031454880950618345,4.879896020599815,4.857719445364976
70500,9.302083333333334,2.01879076832442,2.0167267128298416,1.873950102631492,2.1666730619360743,0.015615129901983047,0.03145143346219157,4.879177389588602,4.858414325787566
71000,9.368055555555555,2.0188754935033617,2.0165304037547744,1.8736086012339621,2.167111281345194,0.01561288662535656,0.03144782482614457,4.878415195034696,4.856550589153242
71500,9.434027777777779,2.018953961135293,2.0168028094729507,1.873803857816184,2.1669895130797467,0.015610558460240767,0.03144440999056497,4.8776799805107585,4.856770758328473
72000,9.5,2.0190475115599495,2.017047378934766,1.873653935360956,2.1672110327690506,0.015608239102408439,0.03144077187070404,4.876981595685144,4.855672749480023
72500,9.565972222222223,2.01911962997273,2.0172394056522096,1.8738123338561634,2.1672427758222494,0.015605811733365286,0.03143734116805394,4.876237810595471,4.8549756316529535
73000,9.631944444444445,2.019210967644722,2.0170497360873787,1.8739361621145547,2.167043065633154,0.015603541955422545,0.031433898152081176,4.875523187038004,4.854119438647546
73500,9.697916666666668,2.019274846919115,2.0173853542657634,1.8737334140450503,2.1674241382023,0.015601155350380955,0.031430254089600713,4.874779002476372,4.85351915818754
74000,9.76388888888889,2.019385378584081,2.0174270012869426,1.8740181671677738,2.1673262698599283,0.015598779731718757,0.031426835299346166,4.874045490947552,4.851970034528825
74500,9.82986111111111,2.019423557458879,2.017317936657914,1.8745782761875418,2.167590540497855,0.015596496393141798,0.03142337490829294,4.873344290030315,4.851830276774056
75000,9.895833333333334,2.0194571689227026,2.017359672514745,1.8748308237296594,2.1672385940657004,0.015594206469204267,0.031419761131460916,4.872628008311446,4.852026292496131
75500,9.961805555555555,2.019575033902172,2.017632046101631,1.8747656226741953,2.1672429574690364,0.015591857198838294,0.031416397071425343,4.871893625409487,4.851235702078455
76000,10.027777777777779,2.0196184411696247,2.0176530180355026,1.874367964972322,2.1674525826085356,0.015589540264790206,0.031412895945817074,4.871201982122706,4.850591367976472
76500,10.09375,2.0197137454024623,2.017846409646274,1.8742835487620217,2.1681070803856697,0.015587198159621556,0.031409283601323,4.870464685437707,4.849501053520895
77000,10.159722222222223,2.0198239772075346,2.0175667329520417,1.8745502009353299,2.168080590294009,0.015584942813386071,0.03140600423932288,4.869709442467305,4.849037333427438
77500,10.225694444444445,2.019875821002999,2.017869213541851,1.8746579430923958,2.1677460003655638,0.01558248549658832,0.031402441039184825,4.868971802638274,4.847503741905344
78000,10.291666666666668,2.019952916423475,2.018052601137572,1.875035769838422,2.167644644136913,0.01558008178188364,0.03139887555613257,4.86824073164387,4.846673309598692
78500,10.35763888888889,2.020040689577051,2.017983405688548,1.8749937242470769,2.1680752256003135,0.015577850763346442,0.031395442707762865,4.867525675407485,4.845649351451464
79000,10.42361111111111,2.0200881143882543,2.018124492307294,1.8750093226762141,2.168129821303534,0.015575551367252846,0.03139183432789609,4.866816008204202,4.845560906263991
79500,10.489583333333334,2.0201833120145167,2.0181135526289813,1.8748669588275373,2.1682335628855216,0.015573241107079513,0.031388358183238804,4.866091897551547,4.8454975018815425
80000,10.555555555555555,2.020238297769586,2.0180535125338044,1.8755105256813933,2.168476502202029,0.015570989743079152,0.03138499742580554,4.865379200983925,4.844718627461294
80500,10.621527777777779,2.0203286596964927,2.0182820471509335,1.8750172370700098,2.1687404103379224,0.01556865572456626,0.0313813364343281,4.864656869640521,4.84333602220791
81000,10.6875,2.020369456592966,2.018336202687033,1.8751907481330448,2.168487708662121,0.015566435336938007,0.031377923279305144,4.863982258236803,4.84233163334182
81500,10.753472222222223,2.0204327555603188,2.0184899143383124,1.8753850239211003,2.1681494107270978,0.015564121560795645,0.03137445529646162,4.8632429539916116,4.841919296810364
82000,10.819444444444445,2.020517130495782,2.0184475957086656,1.8757302639647897,2.1688301582553056,0.015561823958724528,0.03137103134081046,4.862501087698902,4.841604636991406
82500,10.885416666666668,2.0205948658885564,2.0184464891857363,1.8754766107633825,2.168746816055429,0.015559518278399409,0.03136752209202462,4.861825092461269,4.84192063452948
83000,10.95138888888889,2.0206732436978987,2.0185671885473244,1.8754564507516784,2.1685940361995537,0.015557271942436895,0.03136407523753039,4.861095168756326,4.840867021060333
83500,11.01736111111111,2.020724251056856,2.0187415162516658,1.8759183875010654,2.168672555295446,0.015555030161689538,0.031360611784701356,4.8603830613242565,4.839156288071782
84000,11.083333333333334,2.0208454812305296,2.019022575818291,1.8756951156407142,2.1688703332236456,0.015552685455973807,0.03135706314457111,4.859683942791693,4.838000688334473
84500,11.149305555555555,2.020872431966222,2.018631851985207,1.8760061865296103,2.168919246647881,0.015550375548717792,0.031353529609436256,4.858977819319185,4.838337501064548
85000,11.215277777777779,2.0209704462250033,2.019095764105958,1.8756956406461647,2.168809910857715,0.015548059485633214,0.03135001956156608,4.858281024877169,4.836677732467154
85500,11.28125,2.02102454992108,2.01910026242962,1.8756829328727618,2.169326720448332,0.015545841297848402,0.03134650649614159,4.857543002326442,4.836731206571846
86000,11.347222222222223,2.021136681335167,2.019302268337591,1.8754354760356797,2.169100104332246,0.0155435394333311,0.0313431310713655,4.856822169080232,4.834897881274214
