step,omega_ci_t,T_parallel_i,T_perp_i,A_i,R_i,beta_parallel_i,ion_count,T_parallel_e,T_perp_e,A_e,q_parallel_particle,q_perp_particle,E_kin_bulk,E_kin_thermal
200000,26.38888888888889,0.015145041445567903,0.030600180291174478,2.0204751767205904,0.4949330788726087,4.73282545173997,250287,0.005339889490231699,0.005242642591648871,0.9817885934230057,3.1542709232231518e-06,0.0011365733807459331,9.13170542055953e-08,0.03817270101395843
210000,27.708333333333332,0.015116243350935686,0.030426483712202863,2.012833678700964,0.49681203697136905,4.723826047167401,250605,0.00543309432811111,0.0053610426954891635,0.9867383799598053,-8.493755981558563e-06,0.001103946965964884,2.1038043439273106e-07,0.037984605387670706
220000,29.027777777777775,0.015114683100368644,0.03043336296580132,2.0134965955759307,0.49664846824037706,4.723338468865201,250307,0.005507574925707067,0.005457340777817418,0.9908790804360778,-9.201539631557276e-06,0.0011059463299162176,4.1126786266221383e-07,0.037990704515985636
230000,30.34722222222222,0.015055723333456129,0.03030049328414519,2.0125564619544276,0.4968804696435115,4.70491354170504,250274,0.005697785194313273,0.00555850290834654,0.9755550128309953,-7.406680797037364e-06,0.001112490418953734,2.7827412347728797e-08,0.037828354950873264
240000,31.66666666666667,0.014916610694395304,0.030364121217346173,2.035591183508935,0.4912577771516029,4.661440841998532,249972,0.005786813502102809,0.005701167426823637,0.9851997865063303,5.257466522146739e-06,0.001100711521840388,1.9812602401068293e-08,0.03782242656454383
250000,32.986111111111114,0.014857434962713528,0.03040190999487119,2.0462421724320747,0.48870070877849386,4.642948425847977,249871,0.005895873748879919,0.005804651681850965,0.9845278120064418,2.177402514393323e-06,0.0011181818849891197,2.4973493715630105e-07,0.03783062747622796
260000,34.30555555555556,0.014865888540472542,0.030169882149776662,2.0294704933135232,0.49273936393492307,4.6455901688976695,249936,0.006000873865626893,0.005904522303886656,0.9839437448782017,5.517664823917992e-07,0.0010858492850759432,2.5064060128860385e-07,0.037602826420012926
270000,35.625,0.014763548756146215,0.030077685696454436,2.037293755942845,0.49084723157029814,4.6136089862956915,250132,0.0061578487153399145,0.006045180781699652,0.9817033612145109,1.946104848388739e-06,0.0010759043390144917,4.921605145336024e-08,0.037459460074527544
280000,36.94444444444444,0.01489614733086659,0.030075173815900996,2.0189900883688,0.4952971318486902,4.655046040895809,250168,0.006279641031768069,0.006168881524099628,0.9823621275311566,9.613963790003273e-07,0.0010735885180482264,7.109421577348968e-07,0.037523247481334294
290000,38.26388888888889,0.01495936171544722,0.03008579832019648,2.0111685840933653,0.49722335954785213,4.674800536077256,250703,0.006375685435270844,0.006288394942295932,0.9863088457137466,-2.220669567138653e-06,0.0010965782706183259,4.049319757339573e-07,0.03756547917792009
300000,39.583333333333336,0.01476322696371322,0.030069195583575653,2.0367630774412144,0.49097512178799907,4.613508426160381,249184,0.006516621868868308,0.006402908350647848,0.9825502353046291,-8.230591943182689e-06,0.001096369172028154,7.755557464491706e-08,0.037450809065432265
310000,40.90277777777778,0.014924161787756603,0.029970497408022292,2.0081863111809275,0.49796176501768064,4.663800558673938,249584,0.006683525970017723,0.00653583883301939,0.9779028109323047,-1.6704683869407824e-06,0.001105287046360249,2.104987897669296e-07,0.03743257830190059
320000,42.22222222222222,0.014782048672582778,0.029727204112990024,2.0110341111328496,0.4972566076647418,4.619390210182118,250347,0.006787609542925897,0.0067079892906679855,0.9882697654079274,1.2651127120689795e-05,0.0010604778146621572,4.471768919744161e-07,0.037118228449281414
330000,43.54166666666667,0.01470624483302665,0.029632027204934377,2.0149281846843765,0.4962956037843317,4.595701510320827,249718,0.0068865754611004,0.006779221055185941,0.9844110608355543,-6.2397366417295825e-06,0.0010561567043432885,5.583432627926782e-07,0.0369851496214477
340000,44.861111111111114,0.014702411929464978,0.029708573359846144,2.0206598415534427,0.49488784773948896,4.594503727957806,249806,0.00705140500297264,0.0069158999100834145,0.9807832491777028,-1.4509168626349979e-06,0.0010745972146558873,8.912324293863168e-07,0.03705977932457864
350000,46.18055555555556,0.014675455764911525,0.029816016570412565,2.0316927152410194,0.4922004161841818,4.586079926534851,249876,0.007146027091500508,0.007034212233844952,0.9843528640146707,-2.3275941981949904e-07,0.00110641525830311,4.2778898326071336e-07,0.03715374445286832
360000,47.5,0.01480109778908368,0.0294945772187694,1.9927290285537245,0.5018243753521151,4.6253430590886495,250003,0.007321666221817366,0.0071951411761150665,0.9827190912738858,-3.958044272010753e-06,0.0010793881325202605,6.405891273097801e-07,0.03689512611331124
370000,48.81944444444444,0.014701583826272164,0.02939719702550594,1.9995938786521954,0.500101550957957,4.594244945710051,250155,0.0074462250815449,0.007329545785922539,0.9843304097922657,8.872232668352377e-06,0.0010611346314453928,1.4924331241025191e-06,0.03674798893864202
380000,50.13888888888889,0.01465131579449468,0.029495910508248457,2.0131919154545646,0.4967236319217024,4.578536185779587,249849,0.007587484297145783,0.0074434418608513245,0.9810157845929719,-1.1493811251045217e-06,0.0010730932493617294,1.9673368108854087e-06,0.0368215684054958
390000,51.458333333333336,0.01467597067386842,0.029322843449460553,1.9980173101375778,0.5004961643356047,4.58624083558388,250037,0.007712988339742157,0.007598344563751424,0.9851362700239004,2.167101314635275e-05,0.0010639677501952478,1.4769332678819204e-06,0.03666082878639477
400000,52.77777777777778,0.014607509706596739,0.029203650444652403,1.999221703851688,0.5001946497846669,4.564846783311481,250898,0.007858168001908439,0.007730061880585255,0.9836977115668598,4.906897926324206e-06,0.0010379751165447788,2.942885926230035e-06,0.036507405297950775
410000,54.09722222222223,0.014640741577743034,0.029194988315192637,1.9940921817495283,0.5014813302776425,4.575231743044698,249838,0.007971432166641436,0.007877128624056986,0.9881698118213829,5.087802360318168e-07,0.0010438382087354055,1.712255139876099e-06,0.036515359104064164
420000,55.416666666666664,0.014543760386127482,0.02907586977616474,1.9991989007119964,0.5002003550741545,4.544925120664838,249766,0.008135311192371446,0.008016741004764016,0.9854252425256191,-7.660754516140603e-06,0.0010283435387724138,3.6533185865433476e-06,0.036347749969228474
430000,56.736111111111114,0.014654728625546422,0.029262010283490927,1.996762344167929,0.5008107263845213,4.579602695483257,250116,0.008313433821675159,0.008175129066338573,0.9833637028569361,3.751967809317605e-07,0.0010550352285391541,4.7613761117499605e-06,0.036589374596264136
440000,58.05555555555555,0.014628265678297793,0.029058693319934874,1.9864756327912323,0.5034041110259592,4.57133302446806,249871,0.008411226716988641,0.008288652998814898,0.9854273672202684,-1.4506230083072916e-05,0.0010384274203800118,4.371564663064737e-06,0.03637282615908378
450000,59.375,0.014699512418279832,0.028667030571737993,1.9502028200669168,0.5127671797570712,4.5935976307124475,250203,0.008565074216264628,0.008436282614666012,0.9849631657185121,1.7901249532738473e-07,0.001001373065645056,9.682014153873938e-06,0.036016786780877906
460000,60.69444444444444,0.014724050424498708,0.028718276089891037,1.9504331526947194,0.512706625509518,4.601265757655846,249832,0.008759393249876065,0.008592557015082887,0.9809534484828001,8.24172465517714e-06,0.0010015177536764463,1.2911391902788252e-05,0.0360803013021404
470000,62.01388888888889,0.014850421864441427,0.028829043124180144,1.9412945562987545,0.5151201793439252,4.640756832637946,250043,0.008881968826635812,0.008750721302673011,0.9852231496727158,2.9755843402748983e-07,0.0010686845624228406,1.1283585457154777e-05,0.03625425405640086
480000,63.33333333333334,0.01471488187530378,0.028433232170374145,1.9322772966389958,0.5175240643459407,4.598400586032431,249726,0.008987298952707815,0.008864800720337953,0.9863698500501139,6.4632721263884e-06,0.0010060581991055376,1.0745991871144945e-05,0.03579067310802604
490000,64.65277777777777,0.014784883708174134,0.028446810603800755,1.9240469634585855,0.5197378333231754,4.620276158804416,250116,0.009202926530168382,0.009038224360357066,0.9821032832032941,1.0992167482473239e-05,0.000993721125235594,1.439409994094466e-05,0.03583925245788783
500000,65.97222222222223,0.014878251561729259,0.028434133579215985,1.9111206354620316,0.5232532062311391,4.649453613040393,248912,0.00933373921018684,0.009207750268842213,0.986501771850758,-3.4166843834618714e-07,0.0010135778699385698,1.5637769872978345e-05,0.035873259360080616
510000,67.29166666666667,0.015066248268724727,0.02804811465016816,1.8616522275417327,0.5371572548329696,4.708202583976477,249840,0.009480276228735221,0.009348866747180874,0.9861386442352768,-5.324185492198166e-06,0.0009777590201574852,1.2763130350439255e-05,0.03558123878453053
520000,68.61111111111111,0.014975934929128824,0.02798549708863347,1.868697828954939,0.5351319964658201,4.679979665352757,249755,0.009606176594855282,0.009503290388965479,0.9892895779216775,8.514862155247389e-07,0.0009749473985475731,1.5300655585243633e-05,0.035473464553197886
530000,69.93055555555556,0.015121213765942124,0.028091028952239618,1.857723155498914,0.5382933388325226,4.725379301856913,249843,0.00983115055430698,0.009676464964613558,0.9842657694194648,7.2697103282478785e-06,0.001003119334554756,2.0090361761407745e-05,0.03565163583521068
540000,71.25,0.015126424890992479,0.027786315174851084,1.8369386933853318,0.5443839816761002,4.72700777843515,249462,0.010011192156765927,0.009842224011298674,0.9831220754909735,-5.198319947008399e-07,0.000986367841480722,2.0310521539091662e-05,0.03534952762034732
550000,72.56944444444444,0.015185371822817689,0.02781365283477654,1.8316082845586614,0.5459682664849689,4.745428694630528,249495,0.010136582423633009,0.010001093084295823,0.9866336272251585,3.972528946464111e-06,0.0009680023799122404,1.9208370745868067e-05,0.03540633874618538
560000,73.88888888888889,0.01529716267232242,0.027592227026707775,1.8037480294715802,0.5544011600627814,4.7803633351007555,249825,0.010265871666175578,0.010175089710986872,0.9911569170022047,-4.226544969135861e-06,0.0009823345401606665,2.3895610987058616e-05,0.03524080836286899
570000,75.20833333333334,0.01532832462513803,0.027576977723297848,1.7990862274714852,0.5558377273586513,4.790101445355634,249951,0.010464649977877596,0.01037281103053364,0.9912238873217829,1.8083888025537198e-06,0.0009459686878082613,2.648581366315476e-05,0.03524114003586686
580000,76.52777777777779,0.01530967182237921,0.027455768925984704,1.7933610363777166,0.5576122039652592,4.784272444493503,250285,0.010679141885861323,0.010494071655692926,0.9826699343312011,7.751659621097808e-06,0.0009591120304695142,2.2397036702507406e-05,0.035110604837174306
590000,77.84722222222223,0.01551098708238356,0.02731979460981141,1.7613188938078337,0.5677563577587464,4.847183463244862,249679,0.010826791781148688,0.010683610272703533,0.9867752598055447,2.8588383821697612e-06,0.0009324346107059578,2.4503405235459154e-05,0.03507528815100319
600000,79.16666666666667,0.015520511870502511,0.027576353971598522,1.7767683309471722,0.5628195767463465,4.850159959532035,250041,0.01100513076549877,0.01085675965617561,0.9865180057843287,4.2847798198717805e-06,0.0009637627164590456,2.7270998341762403e-05,0.03533660990684979
610000,80.48611111111111,0.015490579523742994,0.027098487151422813,1.749352702388438,0.571640012122583,4.840806101169686,249454,0.011227082885645456,0.011039536291703601,0.9832951626123965,3.504943523033739e-07,0.0009231035781407663,2.805123196639008e-05,0.03484377691329431
620000,81.80555555555556,0.01553608978553909,0.027060198627440756,1.7417637900514868,0.5741306632459272,4.855028057980966,250675,0.011346651630628464,0.011258615440285138,0.9922412185366045,-1.0397449244380922e-05,0.0009418326119425183,2.9909137778919978e-05,0.03482824352021031
630000,83.125,0.015684682474484842,0.02732640759757688,1.7422353077297095,0.5739752808150184,4.901463273276513,249718,0.011570379046528065,0.01141470874603574,0.9865457907760561,5.034869835269302e-07,0.0009675737960819341,3.5012426494437744e-05,0.0351687488348193
640000,84.44444444444444,0.01576567363981388,0.027253579607789683,1.728665722152512,0.5784808405611311,4.926773012441838,249945,0.011755890841024366,0.011601307142751439,0.9868505330337469,7.620189700781529e-06,0.0009688780889814254,3.2535257006145504e-05,0.035136416427696625
650000,85.76388888888889,0.01583562659515331,0.02724167243418361,1.7202775192060453,0.5813015567752854,4.948633310985409,249192,0.012002674934764427,0.011796542604747676,0.9828261340795199,-5.234356370725795e-06,0.0009647239311263683,2.991957801437046e-05,0.03515948573176027
660000,87.08333333333334,0.015945053155510515,0.027129792692659895,1.7014551427371065,0.5877322151386926,4.982829111097035,250168,0.012158455193479618,0.012008217620420501,0.987643366639235,7.66093489103998e-06,0.000946566268022842,2.576534096622433e-05,0.035102319270415155
670000,88.40277777777779,0.015930054755160395,0.026966137716201564,1.6927837430983175,0.5907429133089918,4.978142110987624,250259,0.0123447095925428,0.01216434469317776,0.9853892958750529,3.3237791556877913e-06,0.0009486820348686676,3.4317044506202424e-05,0.03493116509378176
680000,89.72222222222223,0.015897508403896855,0.02687102871927693,1.6902666780594504,0.5916226196614567,4.967971376217767,249668,0.012542695976057639,0.012392271511782025,0.9880070070611011,1.6900576994843867e-06,0.0009183846815696351,3.2829354923835514e-05,0.03481978292122535
690000,91.04166666666667,0.015810780731927997,0.027331528676247076,1.7286640767241996,0.5784813911879222,4.940868978727499,250279,0.012798180885752587,0.012588575548756498,0.9836222554699606,-4.5696043355239725e-05,0.0012874406834916792,2.6662163213833074e-05,0.035236919042211066
700000,92.36111111111111,0.01599557102325528,0.026802561339106308,1.6756239149036445,0.5967926281700893,4.998615944767275,250581,0.012986166709679904,0.012793232875235348,0.9851431266240605,-2.6964249058727118e-06,0.0009597984060321968,3.2771450293517204e-05,0.034800346850733944
710000,93.68055555555556,0.015936829859774418,0.02652345712855483,1.6642868978291434,0.6008579418034092,4.980259331179505,250205,0.013172383659772208,0.013013402004471038,0.9879306844222362,-1.923962302379342e-06,0.000888179374843737,3.7037215064042934e-05,0.03449187205844205
720000,95.0,0.01610035245393938,0.02651771968250078,1.6470272783384015,0.6071544856311348,5.031360141856056,250137,0.013434299452971608,0.013178762636252998,0.9809787761830717,-5.335201965320635e-08,0.0009198608132934447,3.028830922430191e-05,0.034567895909470465
730000,96.31944444444444,0.01613938676066631,0.02647185308047237,1.640201915539168,0.6096810341007799,5.043558362708222,249996,0.013688399271633511,0.013398573697904639,0.9788269199358117,5.5231832422224765e-06,0.0008970432606590789,3.140549853519461e-05,0.034541546460805525
740000,97.63888888888889,0.01605010811317701,0.02642541943794997,1.6464324882805563,0.6073738262079273,5.015658785367815,249248,0.013802552430476211,0.01357819518611143,0.9837452351298882,7.161191250140269e-06,0.0008992853493273496,3.385939484190922e-05,0.03445047349453847
750000,98.95833333333334,0.0161072599039035,0.026319250779926043,1.633999261013211,0.6119953808179323,5.033518719969844,249917,0.014084530674484279,0.013921424184957013,0.9884194586744199,-3.1504180447163978e-06,0.0009018043384095679,3.571659099338728e-05,0.03437288073187779
760000,100.27777777777779,0.016088848896494652,0.026288812642036384,1.6339772230544127,0.6120036349898981,5.027765280154578,249612,0.014288039791726284,0.014081688367264835,0.9855577512752351,-1.2376178918053673e-05,0.0008997510749782447,3.200224306518894e-05,0.03433323709028372
770000,101.59722222222223,0.016252958668652156,0.026395758064842095,1.6240586469805545,0.6157413107335732,5.079049583953799,250040,0.014562626216815268,0.014256368166399205,0.9789695865391072,2.2939348092350365e-06,0.0009089228051544261,3.857416984465827e-05,0.034522237399168175
780000,102.91666666666667,0.01632862229463432,0.026332935547161377,1.6126856921550896,0.6200836312149978,5.102694467073225,250357,0.014787761031508206,0.014531932841490238,0.9827000051276947,-1.1526987912512013e-06,0.0009009677171874245,4.1959999899929574e-05,0.03449724669447854
790000,104.23611111111111,0.01621702488537649,0.026353155053600166,1.625030191410991,0.6153731821632888,5.067820276680153,249954,0.014932632347497064,0.014795173665977827,0.9907947454728384,-2.320509601902543e-06,0.000907785725182876,3.270080181764522e-05,0.03446166749628841
800000,105.55555555555556,0.016303488665645967,0.0263413332001392,1.615686908510849,0.6189317959639117,5.094840208014364,250290,0.015303151157221763,0.015023272945976617,0.9817110732051374,1.346694698727738e-07,0.0009131794005174839,3.878524290110826e-05,0.03449307753296218
810000,106.875,0.016458690863621478,0.026044118064379836,1.5823930518037104,0.6319542409897071,5.143340894881711,250306,0.015486750080065123,0.01527037460928066,0.9860283487713161,5.953911429106873e-07,0.0008790626874000878,3.476207210013366e-05,0.034273463496190565
820000,108.19444444444446,0.016423483750093067,0.026029149651335164,1.5848738335548123,0.6309650514937443,5.132338671904083,249589,0.0157968512689664,0.015447979423526503,0.9779151022251333,-3.9989567267757416e-07,0.0008660765987672895,3.427779712899983e-05,0.0342408915263817
830000,109.51388888888889,0.01635690139900944,0.0259985439135709,1.5894540952081149,0.62914682658329,5.11153168719045,250074,0.016042592142466026,0.015731798098198944,0.9806269434822578,-4.524494162111572e-06,0.0008768526924640781,3.236046821850127e-05,0.03417699461307562
840000,110.83333333333333,0.01636413927342622,0.026066724850426378,1.5929175629026955,0.6277788777579607,5.113793522945693,250338,0.016256206873307057,0.015970105409849045,0.9824004784333918,3.555748431975572e-06,0.0008743999570172399,3.618896410152834e-05,0.03424879448713949
850000,112.15277777777779,0.016404390712903942,0.025683248488231662,1.5656325759193745,0.6387194641838476,5.126372097782482,250324,0.016516241387063594,0.01629229766169496,0.9864409994913226,-5.432130559671072e-07,0.0008493700651433556,4.0254811614190505e-05,0.03388544384468363
860000,113.47222222222223,0.01657609224159911,0.025872588155021716,1.560837607436345,0.640681641213455,5.180028825499721,250109,0.01674524296284489,0.016481589703735148,0.9842550353139248,1.2141255412845028e-05,0.0008760840283980415,3.5406151749485705e-05,0.03416063427582128
870000,114.79166666666669,0.01654177716160927,0.02590090744428792,1.5657874720014753,0.6386562786338719,5.169305363002898,249571,0.017015538896236502,0.016724519933289765,0.9828968706356339,5.517804200545548e-06,0.0008902131986830645,3.3210918508473926e-05,0.03417179602509256
880000,116.1111111111111,0.016534960351881386,0.025836906086085965,1.562562324689589,0.6399744728253672,5.167175109962933,250413,0.017352688135982623,0.017002216024222,0.979803007521706,-4.488264216190845e-06,0.0008694156547682727,3.377105345313941e-05,0.03410438626202665
890000,117.43055555555556,0.016621027261528244,0.025812602591814122,1.5530088595402944,0.643911329840069,5.194071019227576,250137,0.017663965972055443,0.017310588625559273,0.9799944504504132,3.505025612496291e-06,0.0008713009836766634,3.162472709770372e-05,0.03412311622257824
900000,118.75,0.016628999269219354,0.025802000630300137,1.5516267823801166,0.6444848795829954,5.196562271631048,250508,0.01788729914973058,0.017551224968213236,0.9812115748328385,3.5534395425405445e-06,0.0008780412811175604,3.187511719389659e-05,0.03411650026490982
910000,120.06944444444446,0.016658493915889402,0.02561479143007015,1.5376414914458711,0.6503466546416372,5.205779348715438,249776,0.018228949794808963,0.01781187425816573,0.9771201555033081,5.373739411970593e-06,0.0008629836837144476,2.8674626657279826e-05,0.03394403838801485
920000,121.38888888888889,0.016676237062589732,0.025740807459666174,1.5435620975556437,0.6478521347366467,5.211324082059291,250060,0.018484238994353957,0.01810444286966792,0.9794529747855972,4.906910450467072e-06,0.0008559179755351534,3.340236834828775e-05,0.03407892599096104
930000,122.70833333333333,0.0167590280423973,0.025670340006360204,1.5317320277416389,0.6528557096729145,5.237196263249156,250172,0.01875837854973936,0.0184243569724402,0.9821934728306354,1.3762586530149892e-06,0.0008577264355767248,3.099615068951013e-05,0.03404985402755885
940000,124.02777777777779,0.016712853461177443,0.02565527075247203,1.535062268814064,0.6514393717543232,5.222766706617951,250398,0.01913840455910383,0.018728881876831513,0.978602046946619,8.064702488244398e-07,0.0008453308772752172,3.22682758154437e-05,0.03401169748306076
950000,125.34722222222223,0.01690625272281175,0.025641076557145155,1.5166623247354767,0.6593425469142654,5.283203975878672,250262,0.019372253561461408,0.019083535930961057,0.9850963322576617,-9.573611847297186e-07,0.0008557767711249744,3.266548120750357e-05,0.03409420291855103
960000,126.66666666666669,0.016746524466918423,0.025574605366919648,1.5271589885674772,0.6548106696723379,5.233288895912007,250044,0.019615478525072134,0.01938206338511017,0.9881004615990573,1.3981550770202267e-06,0.0008400198033201304,3.1730781386228524e-05,0.03394786760037886
970000,127.9861111111111,0.016729381190563747,0.025451541926273295,1.5213678041259115,0.6573032486214214,5.2279316220511705,250521,0.0200743446202821,0.019703095600486574,0.9815062943862967,-3.3086420401660638e-06,0.0008358810560691814,3.143648550380298e-05,0.03381623252155517
980000,129.30555555555554,0.016816400132284023,0.025407894318211968,1.5108997239804045,0.6618572921342127,5.255125041338757,250397,0.02035987150083679,0.019967850231373575,0.9807453956943145,3.3249850988804546e-06,0.0008275008447876814,3.625964687512431e-05,0.03381609438435398
990000,130.625,0.016922941719352845,0.025569312208542694,1.5109259744895285,0.6618457931652498,5.288419287297764,249766,0.020783596046083628,0.020314621070033484,0.9774353304880309,-5.446096067527821e-06,0.0008550245388734813,3.329893127604036e-05,0.03403078306821911
1000000,131.94444444444446,0.016924105367831482,0.025473103606685383,1.5051373796752308,0.664391180169729,5.288782927447338,249843,0.02103827229491463,0.02071005006608149,0.9843988030845823,-9.345636032321196e-06,0.0008443719531383594,3.191173351301064e-05,0.03393515629060113
1010000,133.26388888888889,0.01689410898140139,0.025349746845522804,1.5005080690215844,0.6664409346709186,5.279409056687934,249850,0.021432545026671947,0.02096889993475165,0.9783672405053478,-5.692287037457254e-06,0.0008329896920132892,3.279876073918383e-05,0.03379680133622351
1020000,134.58333333333334,0.016978279405528388,0.025484032691291767,1.500978519825382,0.6662320524855586,5.305712314227621,250148,0.021723696024603934,0.0213508458969358,0.9828367084843275,7.1720494667645105e-06,0.0008381266664320744,2.837709709283305e-05,0.03397317239405596
1030000,135.90277777777777,0.017115758161310897,0.02533510483512197,1.4802210101560322,0.6755747912905172,5.348674425409655,249857,0.02202996918324534,0.021613605648493284,0.9811001308586162,2.431032141732502e-06,0.0008224453836432424,2.9734113461170913e-05,0.03389298391577742
1040000,137.22222222222223,0.017170534901522403,0.02535232795762254,1.4765019321194652,0.6772764588018765,5.3657921567257505,249611,0.022437934771100086,0.022081434589831396,0.9841117204009409,4.437168303237481e-06,0.000835390552320536,2.8837940532083336e-05,0.033937595408383744
1050000,138.54166666666669,0.017171903002973898,0.02537601946536182,1.4777639648306367,0.6766980544924899,5.366219688429343,249436,0.02273467411368093,0.022393836285275883,0.985008017854105,1.9646346303542074e-06,0.0008247047623295577,3.568077223704043e-05,0.03396197096684877
1060000,139.86111111111111,0.017274855594683253,0.0252092293954204,1.4593018886467068,0.6852591693192123,5.398392373338516,249871,0.023183960124405524,0.022688605816167415,0.9786337491274127,-2.1345463196221714e-05,0.0008340215000601641,3.4245080489958585e-05,0.03384665719276203
1070000,141.18055555555557,0.01719714149182422,0.025389736766622494,1.4763928516081093,0.6773264981002752,5.374106716195068,249950,0.023663569268045553,0.023012667925677695,0.9724935264416424,-2.4241018792558395e-06,0.0008346211341160681,2.868337621015749e-05,0.033988307512534593
