step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
11500,1.5173611111111112,low_y_low_z,-1.2352818150210962e-09,2.4179919709753888e-06,1.0607442354501712e-05,1.0607442354501712e-05
11500,1.5173611111111112,low_y_high_z,2.0921898619014647e-09,2.4039581296595365e-06,1.0586757779890328e-05,1.0586757779890328e-05
11500,1.5173611111111112,high_y_low_z,4.052970053417555e-10,2.405519835970778e-06,1.0639633249216679e-05,1.0639633249216679e-05
11500,1.5173611111111112,high_y_high_z,5.148758204319188e-10,2.398409197734571e-06,1.0597107286018887e-05,1.0597107286018887e-05
12000,1.5833333333333335,low_y_low_z,-3.976480716875788e-09,2.393034636937803e-06,1.062049163449283e-05,1.062049163449283e-05
12000,1.5833333333333335,low_y_high_z,-2.2937327527568753e-09,2.396101393434892e-06,1.0593492631337802e-05,1.0593492631337802e-05
12000,1.5833333333333335,high_y_low_z,5.877955105323695e-09,2.3963780727973122e-06,1.0613352086252765e-05,1.0613352086252765e-05
12000,1.5833333333333335,high_y_high_z,-1.89827744402338e-09,2.3969994418535116e-06,1.0630381626480139e-05,1.0630381626480139e-05
12500,1.6493055555555556,low_y_low_z,-2.1344133288666038e-09,2.392113277396412e-06,1.0638540712258536e-05,1.0638540712258536e-05
12500,1.6493055555555556,low_y_high_z,-7.902696227257908e-09,2.401742484586042e-06,1.0656140289747666e-05,1.0656140289747666e-05
12500,1.6493055555555556,high_y_low_z,9.117965392897036e-09,2.4049444265099465e-06,1.0613995303295609e-05,1.0613995303295609e-05
12500,1.6493055555555556,high_y_high_z,-5.711361223163944e-09,2.3902250993540044e-06,1.0589881997526766e-05,1.0589881997526766e-05
13000,1.715277777777778,low_y_low_z,-2.481195134494676e-09,2.4046897259400235e-06,1.0610291610929841e-05,1.0610291610929841e-05
13000,1.715277777777778,low_y_high_z,3.0757699171053994e-10,2.3944306840148873e-06,1.0625124670087998e-05,1.0625124670087998e-05
13000,1.715277777777778,high_y_low_z,1.0767490749037443e-08,2.3984887902716327e-06,1.0593502232742536e-05,1.0593502232742536e-05
13000,1.715277777777778,high_y_high_z,-1.1515527988930401e-08,2.401801305986516e-06,1.060161876953293e-05,1.060161876953293e-05
13500,1.78125,low_y_low_z,-1.6332066897698605e-08,2.3923560474522166e-06,1.0636145366832293e-05,1.0636145366832293e-05
13500,1.78125,low_y_high_z,9.928320983551513e-09,2.402582585325375e-06,1.062000604939063e-05,1.062000604939063e-05
13500,1.78125,high_y_low_z,1.757442373538622e-08,2.4027832669895583e-06,1.057356838385151e-05,1.057356838385151e-05
13500,1.78125,high_y_high_z,-1.677366350633841e-08,2.379549731178464e-06,1.0595353214310832e-05,1.0595353214310832e-05
14000,1.8472222222222223,low_y_low_z,-1.3989328548071751e-08,2.4014998950313546e-06,1.0602420593293432e-05,1.0602420593293432e-05
14000,1.8472222222222223,low_y_high_z,9.88285812644031e-09,2.396769249318075e-06,1.0613154703039367e-05,1.0613154703039367e-05
14000,1.8472222222222223,high_y_low_z,1.1222584325846776e-08,2.4068032021978592e-06,1.0562954438040078e-05,1.0562954438040078e-05
14000,1.8472222222222223,high_y_high_z,-1.2526929080649712e-08,2.3972562262312338e-06,1.0614761003466628e-05,1.0614761003466628e-05
14500,1.9131944444444446,low_y_low_z,-1.6840239596895877e-08,2.398561484349846e-06,1.0634867732711292e-05,1.0634867732711292e-05
14500,1.9131944444444446,low_y_high_z,4.362092094328806e-09,2.4094607256976647e-06,1.0607075421675807e-05,1.0607075421675807e-05
14500,1.9131944444444446,high_y_low_z,1.4630382738552144e-08,2.4001910673532015e-06,1.0597582821459433e-05,1.0597582821459433e-05
14500,1.9131944444444446,high_y_high_z,-2.6525243827097018e-09,2.3832586206030395e-06,1.0585959735046536e-05,1.0585959735046536e-05
15000,1.979166666666667,low_y_low_z,-1.2653708501049919e-08,2.408331967608529e-06,1.0588915783284743e-05,1.0588915783284743e-05
15000,1.979166666666667,low_y_high_z,-1.924968428900239e-09,2.3990380816425878e-06,1.0626217004781426e-05,1.0626217004781426e-05
15000,1.979166666666667,high_y_low_z,1.9653796900295636e-08,2.4062202155586954e-06,1.0575677207791387e-05,1.0575677207791387e-05
15000,1.979166666666667,high_y_high_z,-4.219232714946527e-09,2.4054171804131093e-06,1.0587704718939012e-05,1.0587704718939012e-05
15500,2.045138888888889,low_y_low_z,-1.0687882625270408e-08,2.3919096498885487e-06,1.0609942233608764e-05,1.0609942233608764e-05
15500,2.045138888888889,low_y_high_z,-4.2312274541628845e-09,2.412279399472907e-06,1.0607668965763438e-05,1.0607668965763438e-05
15500,2.045138888888889,high_y_low_z,1.279956235526082e-08,2.3880596165558303e-06,1.0571233020489742e-05,1.0571233020489742e-05
15500,2.045138888888889,high_y_high_z,-3.842318740737319e-09,2.3922765754993986e-06,1.0611455476246931e-05,1.0611455476246931e-05
16000,2.111111111111111,low_y_low_z,-1.6418328971198558e-08,2.394757971379904e-06,1.0576680853262937e-05,1.0576680853262937e-05
16000,2.111111111111111,low_y_high_z,-1.0812872814198997e-08,2.4038195614723944e-06,1.062802679101728e-05,1.062802679101728e-05
