case,species,step,omega_ci_t,anisotropy_global,parallel_over_perpendicular_global,anisotropy_median,anisotropy_p25,anisotropy_p75,beta_parallel_global,beta_parallel_median,beta_parallel_p25,beta_parallel_p75,marginal_threshold,instability_drive,valid_cells
Mirror Moderate Bi-Maxwellian,ion,101000,13.326388888888888,2.013709306716919,0.4965960065161366,2.014125347137451,1.9654258489608765,2.064171552658081,4.853099346160889,4.852455139160156,4.7116217613220215,4.996974945068359,1.2060538902404838,0.8076554164764351,331776
Mirror Moderate Bi-Maxwellian,ion,101500,13.39236111111111,2.0137710571289062,0.4965807788625833,2.0140209197998047,1.9653759002685547,2.06414794921875,4.852445125579834,4.851463317871094,4.710498809814453,4.996126174926758,1.2060816710174558,0.8076893861114505,331776
Mirror Moderate Bi-Maxwellian,ion,102000,13.458333333333336,2.0138282775878906,0.4965666691291936,2.01418399810791,1.965332269668579,2.0645081996917725,4.851785659790039,4.850385665893555,4.709327220916748,4.995177268981934,1.206109682108932,0.8077185954789585,331776
Mirror Moderate Bi-Maxwellian,ion,102500,13.524305555555557,2.013862133026123,0.4965583212478172,2.014132499694824,1.965438961982727,2.0645217895507812,4.851170063018799,4.850427627563477,4.709421157836914,4.994307518005371,1.2061358367176511,0.8077262963084719,331776
Mirror Moderate Bi-Maxwellian,ion,103000,13.590277777777779,2.0139241218566895,0.4965430371220112,2.0143189430236816,1.9653475284576416,2.064483642578125,4.850512504577637,4.849357604980469,4.708712100982666,4.994190216064453,1.2061637814676813,0.8077603403890081,331776
Mirror Moderate Bi-Maxwellian,ion,103500,13.65625,2.013947010040283,0.4965373939903205,2.0142228603363037,1.9652411937713623,2.064380168914795,4.849916458129883,4.849251747131348,4.708115100860596,4.993298530578613,1.206189118644241,0.8077578913960421,331776
Mirror Moderate Bi-Maxwellian,ion,104000,13.722222222222223,2.0140161514282227,0.49652034780895793,2.0144684314727783,1.9655879735946655,2.0643060207366943,4.849248886108398,4.848228454589844,4.707489967346191,4.9923834800720215,1.2062175036766398,0.8077986477515828,331776
Mirror Moderate Bi-Maxwellian,ion,104500,13.788194444444445,2.0140573978424072,0.4965101794374216,2.014326572418213,1.965528130531311,2.064544677734375,4.848627090454102,4.847097396850586,4.706538677215576,4.992698669433594,1.2062439493374906,0.8078134485049167,331776
Mirror Moderate Bi-Maxwellian,ion,105000,13.854166666666666,2.0140860080718994,0.4965031264763653,2.014517307281494,1.9656305313110352,2.064640760421753,4.848021507263184,4.846673965454102,4.706113338470459,4.991678237915039,1.206269711984946,0.8078162960869535,331776
Mirror Moderate Bi-Maxwellian,ion,105500,13.920138888888888,2.014141321182251,0.496489491319817,2.0145626068115234,1.9656165838241577,2.064608335494995,4.847359657287598,4.846324920654297,4.705400466918945,4.9912109375,1.2062978756892082,0.8078434454930428,331776
Mirror Moderate Bi-Maxwellian,ion,106000,13.98611111111111,2.014188766479492,0.4964777962434246,2.0145773887634277,1.965709924697876,2.064565658569336,4.846728801727295,4.8458662033081055,4.7043867111206055,4.990447998046875,1.2063247276479792,0.807864038831513,331776
Mirror Moderate Bi-Maxwellian,ion,106500,14.052083333333336,2.0142433643341064,0.49646433877198964,2.0146026611328125,1.965858817100525,2.0646088123321533,4.8460917472839355,4.845478534698486,4.703962802886963,4.9901580810546875,1.2063518505526571,0.8078915137814493,331776
Mirror Moderate Bi-Maxwellian,ion,107000,14.118055555555557,2.0142903327941895,0.4964527624043238,2.0147058963775635,1.9659197330474854,2.0648128986358643,4.84545373916626,4.843995094299316,4.702778339385986,4.989686012268066,1.2063790212084589,0.8079113115857306,331776
Mirror Moderate Bi-Maxwellian,ion,107500,14.184027777777779,2.014333963394165,0.4964420092063552,2.0147461891174316,1.9656758308410645,2.0650360584259033,4.8448381423950195,4.843286514282227,4.702328681945801,4.989215850830078,1.2064052442225977,0.8079287191715674,331776
Mirror Moderate Bi-Maxwellian,ion,108000,14.25,2.014374017715454,0.4964321378281686,2.014688014984131,1.9659366607666016,2.065056800842285,4.844210147857666,4.843069076538086,4.701640605926514,4.988353729248047,1.2064320022206811,0.807942015494773,331776
Mirror Moderate Bi-Maxwellian,ion,108500,14.315972222222223,2.014425039291382,0.4964195641411268,2.01485013961792,1.9657986164093018,2.0651142597198486,4.843571186065674,4.842191219329834,4.701195240020752,4.988169193267822,1.2064592346401082,0.8079658046512737,331776
Mirror Moderate Bi-Maxwellian,ion,109000,14.381944444444445,2.014479875564575,0.4964060510754626,2.014893054962158,1.9658467769622803,2.065197467803955,4.842931270599365,4.841691017150879,4.700484275817871,4.987100124359131,1.2064865149069604,0.8079933606576148,331776
Mirror Moderate Bi-Maxwellian,ion,109500,14.447916666666666,2.0145325660705566,0.4963930674749768,2.0147995948791504,1.9660985469818115,2.0649545192718506,4.842287063598633,4.8413896560668945,4.6997599601745605,4.985992908477783,1.2065139854093723,0.8080185806611844,331776
Mirror Moderate Bi-Maxwellian,ion,110000,14.513888888888888,2.014573574066162,0.4963829630613224,2.014909267425537,1.9662553071975708,2.0649516582489014,4.841649055480957,4.840717315673828,4.6994123458862305,4.985319137573242,1.20654119878184,0.8080323752843221,331776
Mirror Moderate Bi-Maxwellian,ion,110500,14.57986111111111,2.014594316482544,0.49637785226456277,2.0148332118988037,1.965951919555664,2.065249443054199,4.841076374053955,4.839930534362793,4.698805809020996,4.984736919403076,1.2065656318416211,0.8080286846409228,331776
Mirror Moderate Bi-Maxwellian,ion,111000,14.645833333333336,2.014676332473755,0.4963576450874036,2.014915704727173,1.9662688970565796,2.0652952194213867,4.840385913848877,4.839570999145508,4.698208808898926,4.9843220710754395,1.206595097539411,0.8080812349343438,331776
Mirror Moderate Bi-Maxwellian,ion,111500,14.711805555555557,2.01469349861145,0.496353415886442,2.0151500701904297,1.9661275148391724,2.0651321411132812,4.839797019958496,4.838813781738281,4.697290897369385,4.983757972717285,1.206620235492557,0.8080732631188932,331776
Mirror Moderate Bi-Maxwellian,ion,112000,14.777777777777779,2.0147557258605957,0.49633808563708315,2.0151031017303467,1.9665577411651611,2.0651326179504395,4.8391337394714355,4.837903022766113,4.696748733520508,4.983119010925293,1.2066485560924438,0.8081071697681519,331776
Mirror Moderate Bi-Maxwellian,ion,112500,14.84375,2.0147910118103027,0.4963293930428514,2.0150609016418457,1.9661407470703125,2.06553316116333,4.838525295257568,4.837275505065918,4.695727825164795,4.982498645782471,1.2066745421337655,0.8081164696765373,331776
Mirror Moderate Bi-Maxwellian,ion,113000,14.909722222222223,2.014822244644165,0.4963216991763006,2.0153186321258545,1.9663934707641602,2.065208911895752,4.8379225730896,4.836879730224609,4.694582939147949,4.982789039611816,1.2067002902366375,0.8081219544075275,331776
Mirror Moderate Bi-Maxwellian,ion,113500,14.975694444444445,2.0148773193359375,0.4963081327103228,2.015071392059326,1.966582179069519,2.065142869949341,4.837272644042969,4.836333274841309,4.694765090942383,4.981653213500977,1.2067280621925427,0.8081492571433948,331776
Mirror Moderate Bi-Maxwellian,ion,114000,15.041666666666666,2.014927625656128,0.4962957414782412,2.0152738094329834,1.9665783643722534,2.0652003288269043,4.836651802062988,4.8357253074646,4.694336414337158,4.9807844161987305,1.2067545982064427,0.8081730274496852,331776
Mirror Moderate Bi-Maxwellian,ion,114500,15.107638888888888,2.014956474304199,0.49628863588496025,2.0153181552886963,1.966372013092041,2.0655713081359863,4.836038112640381,4.834355354309082,4.6937103271484375,4.980678558349609,1.2067808352019003,0.808175639102299,331776
Mirror Moderate Bi-Maxwellian,ion,115000,15.17361111111111,2.0150041580200195,0.49627689154875915,2.0154366493225098,1.9663989543914795,2.065286636352539,4.8354082107543945,4.834722995758057,4.69243049621582,4.97998571395874,1.206807772253004,0.8081963857670156,331776
Mirror Moderate Bi-Maxwellian,ion,115500,15.239583333333336,2.0150535106658936,0.4962647367461425,2.015484094619751,1.966592788696289,2.065584421157837,4.834773540496826,4.833195686340332,4.691328525543213,4.979801654815674,1.2068349203171238,0.8082185903487697,331776
Mirror Moderate Bi-Maxwellian,ion,116000,15.305555555555557,2.0150861740112305,0.49625669259066973,2.0155091285705566,1.9663801193237305,2.065826892852783,4.83418083190918,4.833584785461426,4.691660404205322,4.97902250289917,1.2068602799049755,0.808225894106255,331776
Mirror Moderate Bi-Maxwellian,ion,116500,15.371527777777779,2.0151216983795166,0.4962479441336777,2.015474319458008,1.9665095806121826,2.065558910369873,4.833565711975098,4.832829475402832,4.6903076171875,4.978442192077637,1.2068866049596705,0.8082350934198461,331776
Mirror Moderate Bi-Maxwellian,ion,117000,15.4375,2.0151660442352295,0.4962370236739015,2.0154824256896973,1.9668653011322021,2.065390110015869,4.8329362869262695,4.831875801086426,4.690020561218262,4.977935314178467,1.2069135491616416,0.8082524950735879,331776
Mirror Moderate Bi-Maxwellian,ion,117500,15.503472222222223,2.015212059020996,0.4962256927371737,2.0156452655792236,1.9666403532028198,2.065793752670288,4.832313060760498,4.831097602844238,4.68971586227417,4.976398468017578,1.2069402349198424,0.8082718241011537,331776
Mirror Moderate Bi-Maxwellian,ion,118000,15.569444444444445,2.015244483947754,0.4962177085536811,2.015449285507202,1.966773509979248,2.065723419189453,4.831716537475586,4.830836296081543,4.688711166381836,4.9767985343933105,1.2069657837424517,0.8082787002053022,331776
Mirror Moderate Bi-Maxwellian,ion,118500,15.635416666666666,2.015286922454834,0.4962072590546529,2.015695571899414,1.9667390584945679,2.065884590148926,4.831095218658447,4.8300018310546875,4.687861442565918,4.976452350616455,1.2069924012546562,0.8082945212001778,331776
Mirror Moderate Bi-Maxwellian,ion,119000,15.701388888888888,2.0153212547302246,0.49619880584937426,2.0155692100524902,1.966720700263977,2.06591796875,4.830493927001953,4.829392433166504,4.687885761260986,4.975558757781982,1.2070181673162046,0.80830308741402,331776
Mirror Moderate Bi-Maxwellian,ion,119500,15.76736111111111,2.015368938446045,0.49618706576427263,2.0157032012939453,1.9667510986328125,2.0658631324768066,4.829858303070068,4.8282599449157715,4.686675548553467,4.975192546844482,1.2070454115319194,0.8083235269141256,331776
Mirror Moderate Bi-Maxwellian,ion,120000,15.833333333333336,2.0154125690460205,0.49617632407311124,2.0157132148742676,1.9667794704437256,2.0660836696624756,4.829228401184082,4.828360557556152,4.6854143142700195,4.975074291229248,1.2070724175636027,0.8083401514824178,331776
Mirror Moderate Bi-Maxwellian,ion,120500,15.899305555555557,2.0154521465301514,0.496166580646245,2.015937328338623,1.9669559001922607,2.0660650730133057,4.828611373901367,4.827811241149902,4.685519695281982,4.974321365356445,1.2070988784487808,0.8083532680813705,331776
Mirror Moderate Bi-Maxwellian,ion,121000,15.965277777777779,2.0154826641082764,0.49615906790368586,2.0159494876861572,1.9671341180801392,2.0658881664276123,4.828015327453613,4.827005386352539,4.685049057006836,4.973083972930908,1.2071244460044868,0.8083582181037896,331776
Mirror Moderate Bi-Maxwellian,ion,121500,16.03125,2.0155231952667236,0.49614909039420174,2.015937328338623,1.9671539068222046,2.0659422874450684,4.827390670776367,4.826416969299316,4.684134006500244,4.972346782684326,1.2071512475784718,0.8083719476882518,331776
Mirror Moderate Bi-Maxwellian,ion,122000,16.09722222222222,2.015554428100586,0.4961414021165273,2.016052722930908,1.9668967723846436,2.066171646118164,4.826807022094727,4.825687885284424,4.683437347412109,4.972232818603516,1.2071762959286536,0.8083781321719323,331776
Mirror Moderate Bi-Maxwellian,ion,122500,16.163194444444443,2.015617847442627,0.4961257915377058,2.0161917209625244,1.9668552875518799,2.06614351272583,4.826146125793457,4.824584484100342,4.682878494262695,4.971585750579834,1.2072046668159249,0.8084131806267021,331776
Mirror Moderate Bi-Maxwellian,ion,123000,16.229166666666668,2.0156421661376953,0.49611980578684056,2.016049861907959,1.9672085046768188,2.0659775733947754,4.825561046600342,4.824702262878418,4.681973457336426,4.971164226531982,1.207229789519399,0.8084123766182962,331776
Mirror Moderate Bi-Maxwellian,ion,123500,16.29513888888889,2.0156917572021484,0.4961075999973505,2.0160720348358154,1.967315435409546,2.0661067962646484,4.8249406814575195,4.823519229888916,4.681881427764893,4.970226764678955,1.2072564340206395,0.8084353231815089,331776
Mirror Moderate Bi-Maxwellian,ion,124000,16.36111111111111,2.01572322845459,0.49609985432706344,2.0160388946533203,1.9672369956970215,2.0663251876831055,4.824338436126709,4.8229522705078125,4.6809306144714355,4.969788074493408,1.2072823068364302,0.8084409216181596,331776
Mirror Moderate Bi-Maxwellian,ion,124500,16.427083333333336,2.0157556533813477,0.49609187419246026,2.0160651206970215,1.967184066772461,2.0662660598754883,4.823728084564209,4.822257041931152,4.680096626281738,4.969455718994141,1.2073085344922263,0.8084471188891214,331776
Mirror Moderate Bi-Maxwellian,ion,125000,16.493055555555557,2.0157947540283203,0.49608225143042056,2.016052722930908,1.967397689819336,2.0663504600524902,4.823119640350342,4.8217973709106445,4.67922830581665,4.968790054321289,1.2073346867935795,0.8084600672347408,331776
Mirror Moderate Bi-Maxwellian,ion,125500,16.55902777777778,2.0158462524414062,0.49606957811831764,2.016063690185547,1.9675540924072266,2.0661778450012207,4.82248592376709,4.821249008178711,4.679074764251709,4.967384338378906,1.2073619323742575,0.8084843200671488,331776
Mirror Moderate Bi-Maxwellian,ion,126000,16.625,2.015878438949585,0.49606165762706933,2.016160488128662,1.9675312042236328,2.0662360191345215,4.82188081741333,4.820749282836914,4.678349494934082,4.9675750732421875,1.2073879545899777,0.8084904843596072,331776
Mirror Moderate Bi-Maxwellian,ion,126500,16.69097222222222,2.0159077644348145,0.4960544413996852,2.0162367820739746,1.9673981666564941,2.0667049884796143,4.821290969848633,4.820045471191406,4.677030086517334,4.967283248901367,1.2074133268980851,0.8084944375367293,331776
Mirror Moderate Bi-Maxwellian,ion,127000,16.756944444444443,2.015948534011841,0.496044409432392,2.016444206237793,1.9671907424926758,2.0665175914764404,4.820683002471924,4.8196821212768555,4.677248001098633,4.9660868644714355,1.207439485128399,0.8085090488834419,331776
Mirror Moderate Bi-Maxwellian,ion,127500,16.822916666666668,2.0159852504730225,0.4960353751424343,2.0163071155548096,1.967564582824707,2.0663669109344482,4.820085048675537,4.818992614746094,4.676414966583252,4.965336799621582,1.2074652189539228,0.8085200315190997,331776
Mirror Moderate Bi-Maxwellian,ion,128000,16.88888888888889,2.016010046005249,0.49602927424965637,2.0163779258728027,1.967694640159607,2.0664608478546143,4.819499492645264,4.818109035491943,4.675009727478027,4.9656572341918945,1.207490425411609,0.80851962059364,331776
Mirror Moderate Bi-Maxwellian,ion,128500,16.95486111111111,2.016052722930908,0.4960187740260158,2.016407012939453,1.9674798250198364,2.0665576457977295,4.81889009475708,4.81765079498291,4.675146102905273,4.964424133300781,1.2075166646958795,0.8085360582350287,331776
Mirror Moderate Bi-Maxwellian,ion,129000,17.020833333333336,2.0160810947418213,0.49601179367641446,2.016146183013916,1.9675929546356201,2.0667002201080322,4.8182902336120605,4.817173004150391,4.674686908721924,4.964949607849121,1.2075424998320086,0.8085385949098127,331776
Mirror Moderate Bi-Maxwellian,ion,129500,17.086805555555557,2.0161125659942627,0.49600405099744105,2.016446590423584,1.9677131175994873,2.0665531158447266,4.817690849304199,4.816710472106934,4.673560619354248,4.9639058113098145,1.2075683208573722,0.8085442451368905,331776
Mirror Moderate Bi-Maxwellian,ion,130000,17.15277777777778,2.016143560409546,0.4959964258680402,2.016448974609375,1.967646837234497,2.0666301250457764,4.817110061645508,4.816163063049316,4.673074245452881,4.962976455688477,1.207593346882841,0.8085502135267049,331776
Mirror Moderate Bi-Maxwellian,ion,130500,17.21875,2.0161843299865723,0.49598639624714275,2.0165421962738037,1.967584252357483,2.06675386428833,4.816503047943115,4.815494537353516,4.672428131103516,4.96265172958374,1.207619509433727,0.8085648205528453,331776
Mirror Moderate Bi-Maxwellian,ion,131000,17.28472222222222,2.0162341594696045,0.49597413837243115,2.016585350036621,1.9677038192749023,2.0668909549713135,4.8158698081970215,4.814888000488281,4.671665668487549,4.9617719650268555,1.2076468093672124,0.8085873501023921,331776
Mirror Moderate Bi-Maxwellian,ion,131500,17.350694444444443,2.016263961791992,0.49596680739719784,2.016561508178711,1.9677479267120361,2.0667097568511963,4.815278053283691,4.814046382904053,4.671660423278809,4.960973739624023,1.2076723273161907,0.8085916344758015,331776
Mirror Moderate Bi-Maxwellian,ion,132000,17.416666666666668,2.016287326812744,0.4959610600641699,2.016523838043213,1.9678395986557007,2.066957473754883,4.814685821533203,4.813436031341553,4.670056343078613,4.961031913757324,1.2076978721077913,0.8085894547049528,331776
Mirror Moderate Bi-Maxwellian,ion,132500,17.48263888888889,2.0163168907165527,0.4959537881193977,2.0166852474212646,1.9679218530654907,2.0668349266052246,4.814101219177246,4.8133978843688965,4.669905662536621,4.960569381713867,1.207723093984074,0.8085937967324788,331776
Mirror Moderate Bi-Maxwellian,ion,133000,17.54861111111111,2.016352415084839,0.4959450503387944,2.0169384479522705,1.9680932760238647,2.066523313522339,4.813499450683594,4.812229156494141,4.669560432434082,4.959667205810547,1.2077490628690077,0.8086033522158311,331776
Mirror Moderate Bi-Maxwellian,ion,133500,17.614583333333336,2.01639461517334,0.4959346709592531,2.01664400100708,1.9679957628250122,2.066880464553833,4.812880039215088,4.811756610870361,4.668978691101074,4.958871841430664,1.2077757999060965,0.8086188152672433,331776
Mirror Moderate Bi-Maxwellian,ion,134000,17.680555555555557,2.016406774520874,0.49593168037119584,2.0168652534484863,1.9679226875305176,2.0669124126434326,4.812334060668945,4.811042308807373,4.668161392211914,4.958198547363281,1.2077993729015963,0.8086074016192777,331776
Mirror Moderate Bi-Maxwellian,ion,134500,17.74652777777778,2.0164570808410645,0.4959193079293807,2.016758918762207,1.96784245967865,2.067017078399658,4.811700820922852,4.810785293579102,4.66754674911499,4.957817077636719,1.207826720159257,0.8086303606818075,331776
Mirror Moderate Bi-Maxwellian,ion,135000,17.8125,2.01648211479187,0.4959131512570913,2.016925096511841,1.967802882194519,2.067281723022461,4.811105251312256,4.810003280639648,4.667680740356445,4.95706844329834,1.2078524471538519,0.8086296676380182,331776
Mirror Moderate Bi-Maxwellian,ion,135500,17.87847222222222,2.016524314880371,0.4959027732126921,2.016932487487793,1.9679588079452515,2.066995859146118,4.810507297515869,4.809976577758789,4.666925430297852,4.956316947937012,1.207878283547433,0.808646031332938,331776
Mirror Moderate Bi-Maxwellian,ion,136000,17.944444444444446,2.0165622234344482,0.49589345093298415,2.0169389247894287,1.9679667949676514,2.066983699798584,4.809891700744629,4.80875301361084,4.665825366973877,4.956007480621338,1.2079048889697845,0.8086573344646637,331776
Mirror Moderate Bi-Maxwellian,ion,136500,18.010416666666668,2.0165774822235107,0.49588969866775656,2.016867160797119,1.968066692352295,2.067269802093506,4.809336185455322,4.807843208312988,4.665395736694336,4.955467700958252,1.2079289035822156,0.8086485786412951,331776
Mirror Moderate Bi-Maxwellian,ion,137000,18.07638888888889,2.0166211128234863,0.49587896984768376,2.017068386077881,1.9680490493774414,2.0671284198760986,4.808719635009766,4.80762243270874,4.664218902587891,4.955517768859863,1.207955563206373,0.8086655496171133,331776
Mirror Moderate Bi-Maxwellian,ion,137500,18.14236111111111,2.016641616821289,0.4958739280488716,2.0170202255249023,1.9681897163391113,2.0671486854553223,4.808142185211182,4.807870388031006,4.663974285125732,4.954391956329346,1.207980538320141,0.8086610785011481,331776
Mirror Moderate Bi-Maxwellian,ion,138000,18.208333333333336,2.0166752338409424,0.49586566206568056,2.017094135284424,1.9680638313293457,2.067214012145996,4.80754280090332,4.806294918060303,4.663356781005859,4.953855037689209,1.2080064684628713,0.8086687653780711,331776
Mirror Moderate Bi-Maxwellian,ion,138500,18.274305555555557,2.0167036056518555,0.49585868602479727,2.017153739929199,1.9679919481277466,2.0674188137054443,4.8069586753845215,4.805547714233398,4.663122177124023,4.95342493057251,1.2080317447122648,0.8086718609395906,331776
Mirror Moderate Bi-Maxwellian,ion,139000,18.34027777777778,2.016740560531616,0.49584959987932126,2.0170655250549316,1.9683480262756348,2.0673329830169678,4.806362628936768,4.805497646331787,4.6623101234436035,4.953122138977051,1.208057543136568,0.8086830173950481,331776
Mirror Moderate Bi-Maxwellian,ion,139500,18.40625,2.0167641639709473,0.495843796644537,2.0169906616210938,1.9680043458938599,2.067436456680298,4.805773735046387,4.8051886558532715,4.661172866821289,4.952639579772949,1.2080830382644612,0.8086811257064861,331776
Mirror Moderate Bi-Maxwellian,ion,140000,18.47222222222222,2.0167911052703857,0.49583717291629603,2.0170774459838867,1.9681750535964966,2.067300319671631,4.805206298828125,4.804157257080078,4.660651206970215,4.9519219398498535,1.2081076103317097,0.8086834949386761,331776
Mirror Moderate Bi-Maxwellian,ion,140500,18.538194444444446,2.0168190002441406,0.49583031490626955,2.0173087120056152,1.9684064388275146,2.0673017501831055,4.804604530334473,4.803614616394043,4.660369873046875,4.951261520385742,1.2081336754536975,0.8086853247904431,331776
Mirror Moderate Bi-Maxwellian,ion,141000,18.604166666666668,2.0168275833129883,0.49582820478750445,2.017096757888794,1.9686315059661865,2.067206382751465,4.804061412811279,4.802717208862305,4.6596903800964355,4.95074462890625,1.208157205762033,0.8086703775509554,331776
Mirror Moderate Bi-Maxwellian,ion,141500,18.67013888888889,2.0168399810791016,0.49582515686988426,2.017272710800171,1.9684659242630005,2.067115306854248,4.803505897521973,4.802799224853516,4.659160614013672,4.950127124786377,1.2081812787022659,0.8086587023768357,331776
Mirror Moderate Bi-Maxwellian,ion,142000,18.73611111111111,2.016899824142456,0.4958104453329402,2.0172348022460938,1.9685745239257812,2.0674474239349365,4.802859783172607,4.801750183105469,4.658351898193359,4.950104236602783,1.2082092847065034,0.8086905394359527,331776
Mirror Moderate Bi-Maxwellian,ion,142500,18.802083333333336,2.01692533493042,0.4958041741463365,2.0172016620635986,1.9683338403701782,2.0675292015075684,4.802281856536865,4.801631450653076,4.658203601837158,4.9489593505859375,1.208234341480561,0.808690993449859,331776
Mirror Moderate Bi-Maxwellian,ion,143000,18.868055555555557,2.0169410705566406,0.495800306016882,2.017204761505127,1.9685148000717163,2.0673766136169434,4.801721096038818,4.800699234008789,4.657236099243164,4.948740005493164,1.208258659759508,0.8086824107971327,331776
Mirror Moderate Bi-Maxwellian,ion,143500,18.93402777777778,2.016969919204712,0.4957932146029716,2.017326831817627,1.9683005809783936,2.0676822662353516,4.80113410949707,4.8001251220703125,4.656728744506836,4.9477105140686035,1.2082841214582845,0.8086857977464275,331776
Mirror Moderate Bi-Maxwellian,ion,144000,19.0,2.017002820968628,0.4957851271223154,2.0174007415771484,1.9684377908706665,2.0674073696136475,4.800564289093018,4.799220561981201,4.656350612640381,4.947296142578125,1.2083088444981398,0.8086939764704881,331776
Mirror Moderate Bi-Maxwellian,ion,144500,19.06597222222222,2.017028331756592,0.4957788565761587,2.0173134803771973,1.9683879613876343,2.067689895629883,4.799976825714111,4.798736572265625,4.655373573303223,4.9478936195373535,1.2083343391665702,0.8086939925900216,331776
Mirror Moderate Bi-Maxwellian,ion,145000,19.131944444444446,2.017059803009033,0.49577112116765615,2.0175654888153076,1.9686721563339233,2.0674333572387695,4.799393177032471,4.798702239990234,4.6549506187438965,4.946436405181885,1.2083596744658276,0.8087001285432056,331776
Mirror Moderate Bi-Maxwellian,ion,145500,19.197916666666668,2.0170938968658447,0.4957627414141689,2.017488479614258,1.9687007665634155,2.0674991607666016,4.798799514770508,4.798261642456055,4.654392719268799,4.946002960205078,1.2083854507616,0.8087084461042446,331776
Mirror Moderate Bi-Maxwellian,ion,146000,19.26388888888889,2.017106294631958,0.4957596943013161,2.017515182495117,1.9685606956481934,2.0677638053894043,4.798243522644043,4.7972612380981445,4.653544902801514,4.945381164550781,1.2084095972371482,0.8086966973948098,331776
Mirror Moderate Bi-Maxwellian,ion,146500,19.32986111111111,2.017127752304077,0.4957544205406641,2.0174927711486816,1.9685730934143066,2.067626714706421,4.797664165496826,4.796957969665527,4.652768611907959,4.944679260253906,1.2084347643988216,0.8086929879052556,331776
Mirror Moderate Bi-Maxwellian,ion,147000,19.395833333333336,2.0171597003936768,0.4957465687049152,2.0174436569213867,1.9685704708099365,2.0677802562713623,4.7970871925354,4.796398162841797,4.652602672576904,4.944251537322998,1.2084598340334671,0.8086998663602096,331776
Mirror Moderate Bi-Maxwellian,ion,147500,19.461805555555557,2.01719069480896,0.4957389514900107,2.017634153366089,1.9687609672546387,2.0675528049468994,4.796490669250488,4.796191215515137,4.651866912841797,4.943202495574951,1.2084857594763678,0.8087049353325921,331776
Mirror Moderate Bi-Maxwellian,ion,148000,19.52777777777778,2.017198085784912,0.4957371351117904,2.0175113677978516,1.9684536457061768,2.0678913593292236,4.795954704284668,4.795045852661133,4.650966167449951,4.94307804107666,1.2085090585001996,0.8086890272847125,331776
Mirror Moderate Bi-Maxwellian,ion,148500,19.59375,2.017209529876709,0.49573432268145173,2.017583131790161,1.9687732458114624,2.0677263736724854,4.795404434204102,4.794137001037598,4.6503753662109375,4.943126201629639,1.2085329848025572,0.8086765450741518,331776
Mirror Moderate Bi-Maxwellian,ion,149000,19.65972222222222,2.0172505378723145,0.495724245068114,2.017605781555176,1.968890905380249,2.067699909210205,4.794818878173828,4.793922424316406,4.649850845336914,4.941617965698242,1.2085584514051266,0.8086920864671878,331776
Mirror Moderate Bi-Maxwellian,ion,149500,19.725694444444446,2.0172677040100098,0.4957200266539527,2.017597198486328,1.9686640501022339,2.0680110454559326,4.79423713684082,4.793214321136475,4.6496381759643555,4.941197395324707,1.2085837582616854,0.8086839457483244,331776
Mirror Moderate Bi-Maxwellian,ion,150000,19.791666666666668,2.017306089401245,0.49571059407093204,2.0176658630371094,1.9687362909317017,2.0679636001586914,4.793647289276123,4.793179035186768,4.649354934692383,4.940539360046387,1.208609424026065,0.8086966653751801,331776
Mirror Moderate Bi-Maxwellian,ion,150500,19.85763888888889,2.017313003540039,0.4957088950723914,2.017645835876465,1.9687615633010864,2.067943811416626,4.793105125427246,4.792328834533691,4.648282527923584,4.9408183097839355,1.2086330205225495,0.8086799830174896,331776
Mirror Moderate Bi-Maxwellian,ion,151000,19.92361111111111,2.017343759536743,0.4957013375993177,2.0176684856414795,1.9689760208129883,2.0678954124450684,4.792516231536865,4.791355609893799,4.6471662521362305,4.939833164215088,1.2086586568908333,0.8086851026459099,331776
Mirror Moderate Bi-Maxwellian,ion,151500,19.989583333333336,2.0173709392547607,0.4956946590939845,2.0177693367004395,1.9688525199890137,2.0677714347839355,4.7919392585754395,4.791103839874268,4.64669132232666,4.939973831176758,1.2086837804152974,0.8086871588394633,331776
Mirror Moderate Bi-Maxwellian,ion,152000,20.055555555555557,2.017362356185913,0.4956967680762273,2.017829418182373,1.968785285949707,2.0680434703826904,4.791416168212891,4.790321350097656,4.646070957183838,4.939310073852539,1.2087065629227072,0.8086557932632059,331776
Mirror Moderate Bi-Maxwellian,ion,152500,20.12152777777778,2.0174083709716797,0.4956854617978771,2.017503499984741,1.968860387802124,2.0679445266723633,4.7908124923706055,4.7897491455078125,4.646086692810059,4.938028812408447,1.2087328614076434,0.8086755095640363,331776
Mirror Moderate Bi-Maxwellian,ion,153000,20.1875,2.0174241065979004,0.4956815955205166,2.0179171562194824,1.9692178964614868,2.0678462982177734,4.790273666381836,4.7892937660217285,4.645035743713379,4.937354564666748,1.2087563403773787,0.8086677662205217,331776
Mirror Moderate Bi-Maxwellian,ion,153500,20.25347222222222,2.0174543857574463,0.4956741560352818,2.0176315307617188,1.9691909551620483,2.0677924156188965,4.78969669342041,4.788837432861328,4.645028114318848,4.937328338623047,1.208781487431907,0.8086728983255393,331776
Mirror Moderate Bi-Maxwellian,ion,154000,20.319444444444446,2.0174672603607178,0.4956709928572534,2.017946720123291,1.9690814018249512,2.067753314971924,4.789127349853516,4.788156509399414,4.644283771514893,4.936369895935059,1.20880630790296,0.8086609524577577,331776
