omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
2.658779466827568,8.439895833333335,1,7540819497.076801
2.658779466827568,4.207604166666666,2,1976732841.079095
2.6984627424518606,8.589270833333334,1,8027326173.54754
2.6984627424518606,4.3071874999999995,2,2019957552.82928
2.738146018076152,8.738645833333333,1,9817754706.63107
2.738146018076152,4.356979166666667,2,2281374365.306125
2.7778292937004445,8.838229166666668,1,9911787703.810535
2.7778292937004445,4.406770833333333,2,2402674859.676797
2.8175125693247365,8.987604166666667,1,8926756687.086128
2.8175125693247365,4.506354166666666,2,2228863400.5061197
2.8571958449490285,9.0871875,1,8022474248.349006
2.8571958449490285,4.556145833333334,2,2312961264.3772783
2.8968791205733204,9.236562500000002,1,7985760352.782851
2.8968791205733204,4.6059375,2,2177349472.35841
2.936562396197613,9.336145833333333,1,9295826991.640759
2.936562396197613,4.655729166666667,2,2004031330.9450884
2.9762456718219044,9.485520833333334,1,9877913961.081799
2.9762456718219044,4.7553125000000005,2,2106278953.1039562
3.0159289474461968,9.585104166666667,1,8744239073.440664
3.0159289474461968,4.805104166666666,2,2419930602.488468
3.0556122230704887,9.734479166666667,1,9577636331.981373
3.0556122230704887,4.854895833333332,2,2280621332.392528
3.0952954986947807,9.8340625,1,9564161051.632032
3.0952954986947807,4.9046875,2,1858937738.2737598
3.134978774319073,9.9834375,1,9721276441.608887
3.134978774319073,5.004270833333333,2,2323040342.2917094
3.174662049943365,10.083020833333332,1,9412154826.80959
3.174662049943365,5.054062499999999,2,2630966241.0361032
3.214345325567657,10.232395833333333,1,9249491684.036583
3.214345325567657,5.103854166666666,2,2547757931.734758
3.2540286011919495,10.381770833333334,1,9797333977.424244
3.2540286011919495,5.2034375,2,2501165591.5126457
3.2937118768162414,10.481354166666666,1,9333446308.13015
3.2937118768162414,5.2532291666666655,2,2425584091.3344374
3.333395152440533,10.630729166666667,1,8361966695.079209
3.333395152440533,5.303020833333333,2,2341846514.580984
3.373078428064826,10.7303125,1,9450844512.118662
3.373078428064826,5.352812499999999,2,2348394459.3419595
3.4127617036891174,10.8796875,1,10128409557.290207
3.4127617036891174,5.452395833333332,2,2182719409.5169654
3.4524449793134093,10.979270833333334,1,9964007915.75206
3.4524449793134093,5.5021875,2,2302715927.1754913
3.4921282549377017,11.128645833333334,1,9989107613.160278
3.4921282549377017,5.551979166666666,2,2555904820.35754
3.5318115305619937,11.228229166666667,1,8893243008.961727
3.5318115305619937,5.601770833333333,2,2361691964.0740576
3.5714948061862857,11.377604166666668,1,8984801632.304546
3.5714948061862857,5.7013541666666665,2,2473903865.135276
3.611178081810578,11.4771875,1,10470209854.560684
3.611178081810578,5.751145833333332,2,2355720951.846008
3.65086135743487,11.6265625,1,10845222144.170475
3.65086135743487,5.8009375,2,2611976358.268476
3.6905446330591616,11.726145833333334,1,10710820446.706404
3.6905446330591616,5.850729166666666,2,2818152554.8398843
3.730227908683454,11.875520833333333,1,10139720755.061419
3.730227908683454,5.950312499999999,2,2402072759.745498
3.769911184307746,11.975104166666668,1,10001680606.965397
3.769911184307746,6.000104166666667,2,2593089507.813362
3.809594459932038,6.049895833333332,1,2558016757.159757
3.809594459932038,4.058229166666667,2,1197361984.1778255
3.8492777355563303,6.149479166666666,1,2401032565.269211
3.8492777355563303,4.108020833333333,2,1306016274.1656528
3.8889610111806223,6.199270833333333,1,2481139733.4808025
3.8889610111806223,4.108020833333333,2,1172420600.3331332
3.928644286804914,6.249062499999999,1,2458778255.2234664
3.928644286804914,4.1578125,2,1025447219.2752819
3.9683275624292067,6.298854166666667,1,2937869403.9979753
3.9683275624292067,4.207604166666666,2,1250930635.027175
4.008010838053498,6.3984375,1,2929586093.673902
4.008010838053498,4.257395833333334,2,1209148933.136794
4.047694113677791,6.448229166666666,1,2815790649.088538
4.047694113677791,4.3071874999999995,2,1345515461.0737357
4.087377389302083,6.498020833333333,1,2555721675.141878
4.087377389302083,4.356979166666667,2,1318060051.4977312
4.127060664926375,6.547812499999999,1,2784427135.859638
4.127060664926375,4.356979166666667,2,1315725733.7823682
4.166743940550666,6.6473958333333325,1,2985717368.2311707
4.166743940550666,4.406770833333333,2,1481981347.0219846
4.2064272161749585,6.6971875,1,2683605219.183948
4.2064272161749585,4.4565625,2,1302772255.0753074
4.246110491799251,6.746979166666666,1,2788190526.987711
4.246110491799251,4.506354166666666,2,1121153720.7254868
4.2857937674235425,6.796770833333333,1,2693250505.42067
4.2857937674235425,4.556145833333334,2,1281037220.659223
4.325477043047835,6.896354166666667,1,3072999766.0282726
4.325477043047835,4.6059375,2,1446584667.0490203
4.365160318672127,6.946145833333333,1,2967123978.2588224
4.365160318672127,4.655729166666667,2,1495582362.978104
4.404843594296419,6.9959375,1,2841841466.201412
4.404843594296419,4.655729166666667,2,1425072737.082119
4.444526869920711,7.0955208333333335,1,2579953275.094559
4.444526869920711,4.705520833333333,2,1417460583.2836533
4.484210145545003,7.145312499999999,1,2698419198.0719914
4.484210145545003,4.7553125000000005,2,1243358554.0552034
4.523893421169295,7.195104166666667,1,2926100036.70145
4.523893421169295,4.805104166666666,2,1303267514.5753112
4.563576696793588,7.244895833333333,1,2917715658.8552933
4.563576696793588,4.854895833333332,2,1443206345.7685246
4.603259972417879,7.344479166666666,1,2665735078.02999
4.603259972417879,4.9046875,2,1436095873.7173357
4.6429432480421715,7.394270833333334,1,2879798282.4626093
4.6429432480421715,4.9046875,2,1625462015.387744
4.682626523666464,7.444062499999999,1,2602983685.209524
4.682626523666464,4.954479166666665,2,1424323959.2960386
