k,gamma_perp,gamma_perp_rvalue,gamma_perp_npoints,gamma_parallel,gamma_parallel_rvalue,gamma_parallel_npoints,sigma_m,final_energy_perp,final_energy_parallel
0.3446226985601524,0.05868819460661961,0.924369385814959,1299,0.026554745560516544,0.9585733557371839,1400,0.0133901778018612,0.00019965789860736363,1.964962851509858e-10
0.41469795252368263,0.05715480399331691,0.9234810154666601,1308,0.022683951239437426,0.9366671552891245,1376,-9.058506859312798e-05,8.30044641792164e-05,2.1839414168666397e-10
0.6004929537827832,0.05254539196587047,0.9079782091708261,1280,0.02292662228039422,0.9486161513328802,1513,-0.012977222035916725,4.1235205075153454e-05,8.358955316286386e-11
0.722596623725157,0.0499274770761474,0.9053068049120349,1309,0.01772652563526409,0.9413110770264422,1549,-0.0009217669337414884,2.0823920926262875e-05,4.4816061402442875e-10
0.8695287385634707,0.024040257985064442,0.626098383681716,1717,0.010937394668896724,0.8337366163136836,1627,-0.05919407456534559,5.384875209038693e-09,2.7673145215761313e-10
1.046337890827676,0.017294891085680827,0.5229359440200363,1763,-0.0005379466675353229,0.07013556473187424,1726,0.007416467697625081,4.166060338286343e-09,3.7260022914488315e-10
1.2590992490834088,0.020646740910050598,0.5683004805566408,1757,-0.0015918327181374983,0.2025144620535321,1707,0.009194169521482139,4.148432468094147e-09,3.833249784761854e-10
1.5151233009332892,0.000543543855654939,0.04533147903864205,1684,-0.0004387255417090998,0.07640951302680202,1714,-0.018812696492811688,5.504420943569857e-09,6.982196781549909e-10
1.8232070416229078,0.0009190598981772197,0.13965770999890686,1685,6.471733349184011e-05,0.0119463275452582,1701,0.006670335343717178,5.5549707209329516e-09,9.582971641958518e-10
