step,omega_ci_t,mean,median,valid_cells
223500,29.489583333333332,2.018947037371274,2.0176676715716417,331776
224000,29.555555555555557,2.018930174887576,2.0175729307651444,331776
224500,29.621527777777775,2.018889179342813,2.0175377310133733,331776
225000,29.6875,2.0188538185933482,2.0173840030646955,331776
225500,29.75347222222222,2.0188400063142677,2.017299576494514,331776
226000,29.819444444444446,2.018796423183766,2.017437381552516,331776
226500,29.88541666666667,2.018783352616764,2.0174268151108725,331776
227000,29.95138888888889,2.0187606396803317,2.0173650516664203,331776
227500,30.017361111111114,2.018721105362875,2.0174702421254884,331776
228000,30.083333333333332,2.0187186514219144,2.0172984068979734,331776
228500,30.149305555555557,2.0186923122058764,2.017439106655787,331776
229000,30.215277777777775,2.01866026544602,2.017496943825474,331776
229500,30.28125,2.018617117871597,2.01757020439812,331776
230000,30.34722222222222,2.018591067901137,2.0170945757824317,331776
230500,30.413194444444446,2.0185647961535356,2.01713946025751,331776
231000,30.47916666666667,2.018542757007746,2.017199360034149,331776
231500,30.54513888888889,2.0185182265389203,2.0169575041896484,331776
232000,30.611111111111114,2.0184700940336984,2.0171303400050844,331776
232500,30.677083333333332,2.0184558466724156,2.0170231470968516,331776
233000,30.743055555555557,2.0183989595269916,2.0170038780970563,331776
233500,30.809027777777775,2.0183672448393497,2.0171046555030845,331776
234000,30.875,2.01835512981811,2.0168927906634218,331776
234500,30.94097222222222,2.018318194703315,2.016984503218892,331776
235000,31.006944444444446,2.0182817467062084,2.0168274824364643,331776
235500,31.07291666666667,2.018248130111564,2.0167156290365824,331776
236000,31.13888888888889,2.0182134941081307,2.016856583700295,331776
236500,31.204861111111114,2.0181540036967265,2.016777361251074,331776
237000,31.270833333333332,2.0181449795543784,2.016571386706131,331776
237500,31.336805555555557,2.0181177402313097,2.0169817415736935,331776
238000,31.402777777777775,2.018042690014652,2.016556551929891,331776
238500,31.46875,2.0180289214572635,2.0165483451080455,331776
239000,31.53472222222222,2.017995263797541,2.0164200377981665,331776
239500,31.600694444444446,2.017947060528241,2.0165547053531085,331776
240000,31.66666666666667,2.0178996670142784,2.016519965818011,331776
240500,31.73263888888889,2.01787087453564,2.016537588499067,331776
241000,31.798611111111114,2.0178416332404967,2.0164822019180164,331776
241500,31.864583333333332,2.017815120979365,2.0163175731449083,331776
242000,31.930555555555557,2.0177802320710216,2.0164374029375556,331776
242500,31.996527777777775,2.0177454286335013,2.016302256458526,331776
243000,32.0625,2.017695153045285,2.0164244257710933,331776
243500,32.12847222222222,2.01765117549967,2.016336800096298,331776
244000,32.19444444444444,2.017627629074165,2.0162475185247724,331776
244500,32.26041666666667,2.0175826541582405,2.0162676867527365,331776
245000,32.326388888888886,2.017561352495157,2.016177520546501,331776
245500,32.392361111111114,2.017498980935256,2.01610235916543,331776
246000,32.458333333333336,2.0174843926692367,2.0159873384855,331776
246500,32.52430555555556,2.017400248979034,2.016021552991577,331776
247000,32.59027777777778,2.0174051729026563,2.0160051532395773,331776
247500,32.65625,2.0173451086649474,2.0159004879375884,331776
248000,32.72222222222222,2.0172910467520078,2.0159803173678963,331776
248500,32.78819444444444,2.0172758402586517,2.015992535214872,331776
249000,32.85416666666667,2.0172267491466,2.015745759885331,331776
249500,32.920138888888886,2.0171748437238475,2.0156945134784383,331776
250000,32.986111111111114,2.017150584700109,2.0154535457420835,331776
250500,33.052083333333336,2.017114435838869,2.0157385921799458,331776
251000,33.11805555555556,2.0170338201560405,2.0157099914226535,331776
251500,33.18402777777778,2.017004759360916,2.015417745348907,331776
252000,33.25,2.0169558702628856,2.0155473834289896,331776
252500,33.31597222222222,2.016921550346266,2.0156382378457494,331776
253000,33.38194444444444,2.0168759001904375,2.015488061823077,331776
253500,33.44791666666667,2.0168378495179167,2.015441057241805,331776
254000,33.513888888888886,2.0167826881838105,2.0152697101554926,331776
254500,33.579861111111114,2.0167490550843055,2.0152897648561248,331776
255000,33.645833333333336,2.016697133596731,2.015308429577075,331776
255500,33.71180555555556,2.0166589921026756,2.015397005889805,331776
256000,33.77777777777778,2.016578149946202,2.0151981995860737,331776
256500,33.84375,2.0165490959167767,2.015124578538094,331776
257000,33.90972222222222,2.016504545593438,2.0149584050822495,331776
257500,33.97569444444444,2.0164241933467064,2.015025120930583,331776
258000,34.04166666666667,2.016398089388669,2.0150173728336056,331776
258500,34.107638888888886,2.0163660841901496,2.014809376138573,331776
259000,34.173611111111114,2.0163012368199364,2.0148541509847933,331776
259500,34.239583333333336,2.0162303177845993,2.014803271195327,331776
260000,34.30555555555556,2.016193483312024,2.014924221609353,331776
260500,34.37152777777778,2.0161250077184576,2.0148306471093758,331776
261000,34.4375,2.0160808909295365,2.014682185660925,331776
261500,34.50347222222222,2.016037166752549,2.0145776927133907,331776
262000,34.56944444444444,2.015949408054197,2.0146435426388463,331776
262500,34.63541666666667,2.0159407802006672,2.0145661247666675,331776
263000,34.701388888888886,2.015891132216464,2.0144964363909255,331776
263500,34.767361111111114,2.0158172734003093,2.014442982636165,331776
264000,34.833333333333336,2.0157665746967597,2.014447768450271,331776
264500,34.89930555555556,2.0157276388316667,2.0144266318554314,331776
265000,34.96527777777778,2.0156568698481334,2.01424597229113,331776
265500,35.03125,2.0156109051718505,2.0143865665642844,331776
266000,35.09722222222222,2.015539566103659,2.013908179498176,331776
266500,35.16319444444444,2.0154775735130848,2.0141507170818596,331776
267000,35.22916666666667,2.0154316092557814,2.014099762877259,331776
267500,35.29513888888889,2.0153906771033636,2.013965505173003,331776
268000,35.361111111111114,2.0153245644416464,2.014023742624379,331776
268500,35.427083333333336,2.0152692225049966,2.013829506127177,331776
269000,35.49305555555556,2.0152158316966204,2.0137657918239924,331776
269500,35.55902777777778,2.0151482236229232,2.0138009171436053,331776
270000,35.625,2.015089252957475,2.0136852121296274,331776
270500,35.69097222222222,2.0150199776345357,2.0136834695888286,331776
271000,35.75694444444444,2.014968315304766,2.0136080872867748,331776
271500,35.82291666666667,2.0149069971090934,2.0136055429572277,331776
272000,35.88888888888889,2.0148724875025366,2.0134203273453855,331776
272500,35.954861111111114,2.014794953164109,2.013523641064171,331776
273000,36.020833333333336,2.01474027226461,2.0133074856766306,331776
273500,36.08680555555556,2.0146811143739196,2.013193472135276,331776
274000,36.15277777777778,2.0146351566679797,2.013191967125613,331776
274500,36.21875,2.0145724606638344,2.0134493396296893,331776
275000,36.28472222222222,2.014497909552355,2.012930802217756,331776
275500,36.35069444444444,2.014420204412539,2.0131977096822693,331776
276000,36.41666666666667,2.0143701171449386,2.0128796218710328,331776
276500,36.48263888888889,2.014295068262197,2.012861071220149,331776
277000,36.548611111111114,2.014244529866502,2.012955713928874,331776
277500,36.614583333333336,2.0141454897939575,2.0128498973971043,331776
278000,36.68055555555556,2.0140976795523557,2.0127102342811245,331776
278500,36.74652777777778,2.0140084629309523,2.0127062514526814,331776
279000,36.8125,2.0139291247304842,2.012755745435017,331776
279500,36.87847222222222,2.0138686103203502,2.0125602263070217,331776
280000,36.94444444444444,2.013792517260434,2.012359416562858,331776
280500,37.01041666666667,2.0137295694352426,2.0124594941578353,331776
281000,37.07638888888889,2.013651948627889,2.0122761094467285,331776
281500,37.142361111111114,2.0136074455394324,2.012190318836651,331776
282000,37.208333333333336,2.0135180897450047,2.012077477776982,331776
282500,37.27430555555556,2.013452673639298,2.0119733118282865,331776
283000,37.34027777777778,2.0133673138933332,2.0118082285325727,331776
283500,37.40625,2.013299910319948,2.0117613825307257,331776
284000,37.47222222222222,2.0132090286370254,2.0118549027603505,331776
284500,37.53819444444444,2.0131427025877255,2.011783050615673,331776
285000,37.60416666666667,2.0130743797289523,2.0116270989626512,331776
285500,37.67013888888889,2.0130040330621997,2.0118114411635584,331776
286000,37.736111111111114,2.012917772624129,2.0115207716811816,331776
286500,37.802083333333336,2.0128532855314205,2.0114341914076457,331776
287000,37.86805555555556,2.0127645998343042,2.011417598289256,331776
287500,37.93402777777778,2.0126940511792113,2.011351265016356,331776
288000,38.0,2.0126134644719906,2.0112398028883822,331776
288500,38.06597222222222,2.0125464309534937,2.0111537549679843,331776
289000,38.13194444444444,2.012441906318677,2.011052765750022,331776
289500,38.19791666666667,2.0123710935828107,2.010831124951731,331776
290000,38.26388888888889,2.012276172470398,2.0109942594238603,331776
290500,38.329861111111114,2.012212606419216,2.0107500115610764,331776
291000,38.395833333333336,2.012117306627055,2.010763633193335,331776
291500,38.46180555555556,2.0120345121018093,2.0107879716650445,331776
292000,38.52777777777778,2.011974731811649,2.0106703583020953,331776
292500,38.59375,2.0118871339523126,2.0102447307499345,331776
293000,38.65972222222222,2.0117800324003854,2.0102847629097957,331776
293500,38.72569444444444,2.0117032358953906,2.0102783610454638,331776
294000,38.79166666666667,2.0116288809308855,2.010243534343267,331776
294500,38.85763888888889,2.011524881601649,2.010250555154613,331776
295000,38.923611111111114,2.011462087000568,2.00998231255715,331776
295500,38.989583333333336,2.01137410011771,2.0100426756188465,331776
296000,39.05555555555556,2.011285919561485,2.0098106337687422,331776
296500,39.12152777777778,2.011181002201791,2.0097698782085702,331776
297000,39.1875,2.0111006946405885,2.0099538228480247,331776
297500,39.25347222222222,2.0109985541898356,2.009613820607947,331776
298000,39.31944444444444,2.0109158506793046,2.009580042542391,331776
298500,39.38541666666667,2.0108189887250303,2.0095709348546444,331776
299000,39.45138888888889,2.0107358321894346,2.009265495290423,331776
299500,39.517361111111114,2.0106541375028195,2.009261046269855,331776
300000,39.583333333333336,2.0105521968694196,2.0089964045993396,331776
300500,39.64930555555556,2.0104494982321905,2.0090819999993483,331776
301000,39.71527777777778,2.010368685966993,2.0089526053626523,331776
301500,39.78125,2.0102664665699055,2.0089563776082393,331776
302000,39.84722222222222,2.0101732924336133,2.0087640616641425,331776
302500,39.91319444444444,2.0100661327005653,2.008840902100031,331776
303000,39.97916666666667,2.009969515387996,2.008403820013198,331776
303500,40.04513888888889,2.0098590779575467,2.0086346735056657,331776
304000,40.111111111111114,2.0097508877408083,2.0083800093835795,331776
304500,40.177083333333336,2.009664987472202,2.0082483240600104,331776
305000,40.24305555555556,2.0095648509785304,2.008035354965785,331776
305500,40.30902777777778,2.0094809257826527,2.0079837761424795,331776
306000,40.375,2.00938023938417,2.008050356225571,331776
306500,40.44097222222222,2.0092649550477346,2.0080452973850194,331776
307000,40.50694444444444,2.009182802516847,2.0077570080141767,331776
307500,40.57291666666667,2.00906139261401,2.0076924140886465,331776
308000,40.63888888888889,2.0089689428427513,2.0076036052259347,331776
308500,40.704861111111114,2.008852480117573,2.0074496445225893,331776
309000,40.770833333333336,2.0087659518325243,2.007413673600916,331776
309500,40.83680555555556,2.0086550889443155,2.007283531470499,331776
310000,40.90277777777778,2.0085861312161075,2.0071182542417714,331776
310500,40.96875,2.0084400196201746,2.007054037712061,331776
311000,41.03472222222222,2.0083219878454877,2.0070039536145856,331776
311500,41.10069444444444,2.0082164604018935,2.006772591789658,331776
312000,41.16666666666667,2.0081058746789586,2.006752051911395,331776
312500,41.23263888888889,2.0079942779917577,2.006671632448767,331776
313000,41.298611111111114,2.0078806158343934,2.00661610236498,331776
313500,41.364583333333336,2.0078029594289175,2.0062914295791074,331776
314000,41.43055555555556,2.007647535686026,2.006178975502386,331776
314500,41.49652777777778,2.007542938270837,2.005911119615173,331776
315000,41.5625,2.007437478882417,2.006053851821281,331776
315500,41.62847222222222,2.0073329695204825,2.0060433661591723,331776
316000,41.69444444444444,2.007206593239967,2.0058220234161133,331776
316500,41.76041666666667,2.0071040705247647,2.00552643092616,331776
317000,41.82638888888889,2.0069656334421597,2.005519234853095,331776
317500,41.892361111111114,2.0068578163102058,2.0055086747729733,331776
318000,41.958333333333336,2.006744917699548,2.005318152958102,331776
318500,42.02430555555556,2.0065937351626855,2.0052436612723503,331776
319000,42.09027777777778,2.006469929800293,2.0050611716778954,331776
319500,42.15625,2.0063523361790874,2.0049385686260335,331776
320000,42.22222222222222,2.006238867910869,2.0048739706939918,331776
320500,42.28819444444444,2.0061268556789105,2.004774616409249,331776
321000,42.35416666666667,2.005987979174827,2.004621067525018,331776
321500,42.42013888888889,2.005865718454421,2.0044665008555205,331776
322000,42.486111111111114,2.00574646947978,2.0042586611345854,331776
322500,42.552083333333336,2.005608007209686,2.0040927777682325,331776
323000,42.61805555555556,2.005495633429567,2.0041563147023496,331776
323500,42.68402777777778,2.0053324436148965,2.0038742089020474,331776
324000,42.75,2.0052274792714306,2.0039006880635553,331776
324500,42.81597222222222,2.0050916841458304,2.0038398653190272,331776
325000,42.88194444444444,2.004952786001174,2.0036183692705247,331776
325500,42.94791666666667,2.0048113403585526,2.0034573112559153,331776
326000,43.01388888888889,2.0046777323356353,2.003250466516099,331776
326500,43.079861111111114,2.004519062809291,2.0031890348787447,331776
327000,43.145833333333336,2.0043886481617412,2.0030588974473105,331776
327500,43.21180555555556,2.0042621847223114,2.002987665102606,331776
328000,43.27777777777778,2.004098973724007,2.0026943259479113,331776
328500,43.34375,2.003966130767271,2.002663793908747,331776
329000,43.40972222222222,2.0038580514277378,2.0024148003955267,331776
329500,43.47569444444444,2.003710415450796,2.0024399444613428,331776
330000,43.54166666666667,2.003543055159444,2.0021857502223117,331776
330500,43.60763888888889,2.0033907813873073,2.0019537014410345,331776
331000,43.673611111111114,2.003243144875583,2.001755053535265,331776
331500,43.739583333333336,2.0031249793715684,2.0017146543509687,331776
332000,43.80555555555556,2.0029510298051965,2.0016593354481875,331776
332500,43.87152777777778,2.00279956619911,2.0013263146716644,331776
333000,43.9375,2.0026521515194573,2.001261428722664,331776
333500,44.00347222222222,2.002496825553449,2.0009134947603116,331776
334000,44.06944444444444,2.0023208971516007,2.0009660937036333,331776
334500,44.13541666666667,2.002174774341589,2.0007907522316746,331776
335000,44.20138888888889,2.0020137742707647,2.0008144273856203,331776
335500,44.267361111111114,2.001881136125961,2.00056411084791,331776
336000,44.333333333333336,2.0017268452366546,2.0003400833411873,331776
336500,44.39930555555556,2.0015631312848376,2.0001937030085877,331776
337000,44.46527777777778,2.0014271846387337,1.9999544468789012,331776
337500,44.53125,2.0012662517728947,1.9998657500531747,331776
338000,44.59722222222222,2.001067714888068,1.999692999052511,331776
338500,44.66319444444444,2.000879435114219,1.9994509164190841,331776
339000,44.72916666666667,2.0007579982532375,1.9994692124121274,331776
339500,44.79513888888889,2.000565633435528,1.9990698639781348,331776
340000,44.861111111111114,2.0004196807941543,1.9990877983385347,331776
340500,44.927083333333336,2.0002043556628513,1.9986051812941816,331776
341000,44.99305555555556,2.0000398955816854,1.9987143316009197,331776
341500,45.05902777777778,1.9998796725755403,1.9986557365077562,331776
342000,45.125,1.9997017921552798,1.9984215578508877,331776
342500,45.19097222222222,1.9995118470553142,1.9982173620116273,331776
343000,45.25694444444444,1.999318330356608,1.9979585570605716,331776
343500,45.32291666666667,1.9991688710612587,1.9976908486133738,331776
344000,45.38888888888889,1.9989748914132794,1.9975394629243168,331776
344500,45.454861111111114,1.9988049671106072,1.9975275500561909,331776
345000,45.520833333333336,1.998639600193092,1.997229062170391,331776
345500,45.58680555555556,1.9984339707516054,1.9969238712133768,331776
346000,45.65277777777778,1.9982628361991446,1.99700677569975,331776
346500,45.71875,1.9980653294498323,1.9965199283856214,331776
347000,45.78472222222222,1.9978562425801702,1.9965477847542372,331776
347500,45.85069444444444,1.997662249052676,1.9964590186914677,331776
348000,45.91666666666667,1.997466704694378,1.9961428857830583,331776
348500,45.98263888888889,1.997279228235663,1.9958409060829232,331776
349000,46.048611111111114,1.9970599203875379,1.9957638660650292,331776
349500,46.114583333333336,1.9968810429591328,1.9955387126800805,331776
350000,46.18055555555556,1.9966839624692645,1.9952305828266383,331776
350500,46.24652777777778,1.9964748138305666,1.995195886821173,331776
351000,46.3125,1.9962854795967648,1.99484323981472,331776
351500,46.37847222222222,1.9960437760743501,1.9945590256955268,331776
352000,46.44444444444444,1.9958708689892741,1.9944267490805756,331776
352500,46.51041666666667,1.995661138849977,1.9941565089564413,331776
353000,46.57638888888889,1.9954535074049438,1.993946691304414,331776
353500,46.642361111111114,1.9952764986907705,1.9938445259612534,331776
354000,46.708333333333336,1.9950408370072636,1.9937438879997305,331776
354500,46.77430555555556,1.9948143647494827,1.9933353871892288,331776
355000,46.84027777777778,1.9946007309409606,1.9930958399893508,331776
355500,46.90625,1.994357375710426,1.9928982986416317,331776
356000,46.97222222222222,1.9941438561209917,1.992706135925931,331776
356500,47.03819444444444,1.993923143698087,1.9925874546657398,331776
357000,47.10416666666667,1.9937121384869367,1.992563534669593,331776
357500,47.17013888888889,1.993487131017019,1.9920836543779616,331776
358000,47.236111111111114,1.9932340455220963,1.9918279038448274,331776
358500,47.302083333333336,1.9930438368114853,1.9915683180853208,331776
359000,47.36805555555556,1.9927865476990936,1.9913988391507433,331776
359500,47.43402777777778,1.9925525596023415,1.9912445027087702,331776
360000,47.5,1.9923540338448236,1.9911508701124994,331776
360500,47.56597222222222,1.9920960193038135,1.9907692236368604,331776
361000,47.63194444444444,1.9918723912509761,1.9904347717247208,331776
361500,47.69791666666667,1.9916336237672088,1.9901579879571392,331776
362000,47.76388888888889,1.9913842626693752,1.990049391555881,331776
362500,47.829861111111114,1.991159833568973,1.9897412016456135,331776
363000,47.895833333333336,1.9908961111817374,1.98951132931513,331776
363500,47.96180555555556,1.9906316380024327,1.9891250440546604,331776
364000,48.02777777777778,1.9903903672975138,1.9889700059228572,331776
364500,48.09375,1.9901287047254024,1.9888092446437868,331776
365000,48.15972222222222,1.9898642062600087,1.9885154684511384,331776
365500,48.22569444444444,1.9895994522412612,1.988033459953368,331776
366000,48.29166666666667,1.9893336948888123,1.9879862722172597,331776
366500,48.35763888888889,1.9890859071719251,1.9877529299929892,331776
367000,48.423611111111114,1.9888075861303922,1.9875605822377502,331776
367500,48.489583333333336,1.9885334812380662,1.987169950562142,331776
368000,48.55555555555556,1.9882773333244352,1.9867982467135683,331776
368500,48.62152777777778,1.9880037846091,1.986661333430329,331776
369000,48.6875,1.9877156757117986,1.986293004404803,331776
369500,48.75347222222222,1.9874342679416752,1.9859432820342047,331776
370000,48.81944444444444,1.987125118094239,1.9858551370742021,331776
370500,48.88541666666667,1.986841397316138,1.9855027727242065,331776
371000,48.95138888888889,1.9865596041790978,1.9852562684735204,331776
371500,49.017361111111114,1.9862600052880985,1.9848579357484923,331776
372000,49.083333333333336,1.985974924684853,1.984609461856536,331776
372500,49.14930555555556,1.9856825095340351,1.9842412900236057,331776
373000,49.21527777777778,1.985378262935845,1.983940326485889,331776
373500,49.28125,1.9850710450063127,1.9837877170118632,331776
374000,49.34722222222222,1.9847585790306048,1.9834471664744417,331776
374500,49.41319444444444,1.9844434056815916,1.9830507787403306,331776
375000,49.47916666666667,1.9841440026377575,1.982666934783618,331776
375500,49.54513888888889,1.9838298682043212,1.982520816193437,331776
376000,49.611111111111114,1.9834957910998618,1.982099101373151,331776
376500,49.677083333333336,1.9831929029568616,1.9816755351708304,331776
377000,49.74305555555556,1.9828423049462272,1.9814867701911143,331776
377500,49.80902777777778,1.9825226242658052,1.9810300667602694,331776
378000,49.875,1.9822258975706333,1.9809024880845367,331776
378500,49.94097222222222,1.9818590603366388,1.9805140004515134,331776
379000,50.00694444444444,1.9815532832324516,1.9800890354748164,331776
379500,50.07291666666667,1.9811858190360652,1.979717282172135,331776
380000,50.13888888888889,1.9808334760305177,1.9796035395899285,331776
380500,50.204861111111114,1.9804928289910648,1.9792643126786298,331776
381000,50.270833333333336,1.9801395897067264,1.9788617377306204,331776
381500,50.33680555555556,1.9797756599568832,1.9785355596666911,331776
382000,50.40277777777778,1.9794162915361544,1.9781102826702708,331776
382500,50.46875,1.9790745482635943,1.9775963323124452,331776
383000,50.53472222222222,1.9786944860086624,1.9773458914824045,331776
383500,50.60069444444444,1.9783232964104132,1.9768471916992505,331776
384000,50.66666666666667,1.9779824324007198,1.9764355576483084,331776
384500,50.73263888888889,1.9776021568721163,1.9762065196720315,331776
385000,50.798611111111114,1.9772044114130147,1.976010128564078,331776
385500,50.864583333333336,1.976847251599197,1.9753962427186742,331776
386000,50.93055555555556,1.976447276952188,1.9750481969227587,331776
386500,50.99652777777778,1.9760916952461292,1.9746885670560999,331776
387000,51.0625,1.9756742901308972,1.9741837501149044,331776
387500,51.12847222222222,1.9753117477996245,1.9740174193520996,331776
388000,51.19444444444444,1.974872704646414,1.9735347650157493,331776
388500,51.26041666666667,1.9744909803852664,1.973259790629839,331776
389000,51.32638888888889,1.9740949749635992,1.97280387098058,331776
389500,51.392361111111114,1.9736827033865354,1.972562304793548,331776
390000,51.458333333333336,1.973259774621421,1.9720232499888575,331776
390500,51.52430555555556,1.9728518800185117,1.9715784612534686,331776
391000,51.59027777777778,1.972436276587367,1.971041428712565,331776
391500,51.65625,1.972014165896506,1.970383569734516,331776
392000,51.72222222222222,1.9716040078185837,1.970188022219353,331776
392500,51.78819444444444,1.9711535373879607,1.969898912324124,331776
393000,51.85416666666667,1.970712166907933,1.9692954923553563,331776
393500,51.92013888888889,1.9702902901219996,1.9689057678375397,331776
394000,51.986111111111114,1.9698325090681237,1.9684353498549576,331776
394500,52.052083333333336,1.9694139215648865,1.9679398231080727,331776
395000,52.11805555555556,1.9689586189643913,1.9675662388294626,331776
395500,52.18402777777778,1.9684983695918283,1.9670147468280115,331776
396000,52.25,1.9680361596911007,1.9666168547383416,331776
396500,52.31597222222222,1.9676100764220006,1.966351552659725,331776
397000,52.38194444444444,1.9671306644677988,1.9659625720040745,331776
397500,52.447916666666664,1.9666594379070768,1.9653006914452829,331776
398000,52.51388888888889,1.966168275977048,1.964684872113983,331776
398500,52.579861111111114,1.96569308698457,1.9643083529883998,331776
399000,52.64583333333334,1.9652404047154903,1.963882429883543,331776
399500,52.71180555555555,1.964728873074851,1.9633671935188781,331776
400000,52.77777777777778,1.9642455801503307,1.9628284210454934,331776
400500,52.84375,1.9637548793812978,1.9624084856826807,331776
401000,52.90972222222223,1.9632551839607923,1.9618301019584763,331776
401500,52.97569444444444,1.9627651840493385,1.9614142680822475,331776
402000,53.041666666666664,1.9622600401640384,1.960960428260739,331776
402500,53.10763888888889,1.9617501664691492,1.960397291373995,331776
403000,53.173611111111114,1.961244003088207,1.959886068772277,331776
403500,53.23958333333334,1.9607342836962722,1.9594010114020444,331776
404000,53.30555555555555,1.9602099876348977,1.9588641289652073,331776
404500,53.37152777777778,1.95967885860193,1.9583773134207658,331776
405000,53.4375,1.9591676603239954,1.957702910989209,331776
405500,53.50347222222223,1.9586217089716556,1.9572455783687772,331776
406000,53.56944444444444,1.958097003536164,1.956731324949755,331776
406500,53.635416666666664,1.9575359630628621,1.9562946472347094,331776
407000,53.70138888888889,1.9570100484850372,1.9556954320209798,331776
407500,53.767361111111114,1.9564639346709694,1.9551151228321473,331776
408000,53.83333333333334,1.9559009886040348,1.9546081823673453,331776
408500,53.89930555555555,1.9553403311342537,1.9539700497030528,331776
409000,53.96527777777778,1.954821515580018,1.9534677254561685,331776
409500,54.03125,1.9542346850585948,1.9528189605749429,331776
410000,54.09722222222223,1.9536761442393962,1.9520375930190532,331776
410500,54.16319444444444,1.953087342068732,1.9516653325710145,331776
411000,54.229166666666664,1.952511600415778,1.9511417350753106,331776
411500,54.29513888888889,1.9519214901362008,1.9507096853457542,331776
412000,54.361111111111114,1.9513374582016658,1.950002828346437,331776
412500,54.42708333333334,1.9507467859523526,1.9492696591214203,331776
413000,54.49305555555555,1.9501602876068675,1.948762888860494,331776
413500,54.55902777777778,1.949572890140561,1.9483206759274896,331776
414000,54.625,1.948962980445267,1.9475820900015977,331776
414500,54.69097222222223,1.9483408886574936,1.9469142929129946,331776
415000,54.75694444444444,1.9477386703201602,1.94641887618481,331776
415500,54.822916666666664,1.9471252630859528,1.94570524424587,331776
416000,54.88888888888889,1.9465004467272755,1.945159200950587,331776
416500,54.954861111111114,1.9458783776749085,1.9444620728278732,331776
417000,55.02083333333334,1.9452347553739784,1.94388689537551,331776
417500,55.08680555555555,1.9446429288605516,1.9432079877123578,331776
418000,55.15277777777778,1.9439779405659487,1.9427755232697754,331776
418500,55.21875,1.9433605205231088,1.9420131836370724,331776
419000,55.28472222222223,1.9427057156102956,1.941247705641814,331776
419500,55.35069444444444,1.9420597379814921,1.9406923366824023,331776
420000,55.416666666666664,1.9413860620615404,1.9402017435574805,331776
420500,55.48263888888889,1.940744801131373,1.9393256119913167,331776
421000,55.548611111111114,1.9401103997865896,1.9387926216834104,331776
421500,55.61458333333334,1.9394131632060856,1.9382272976423827,331776
422000,55.68055555555555,1.938727398246675,1.9374339734545405,331776
422500,55.74652777777778,1.9380813701332094,1.936679946726407,331776
423000,55.8125,1.9374077471662583,1.9360830230924102,331776
423500,55.87847222222223,1.936710088242718,1.935370159950308,331776
424000,55.94444444444444,1.936046300880278,1.9349136327619603,331776
424500,56.010416666666664,1.9353264139450224,1.9340199761024586,331776
425000,56.07638888888889,1.934636758971507,1.9332068563629783,331776
425500,56.142361111111114,1.9339571061215575,1.9327017466756988,331776
426000,56.20833333333334,1.933245540639739,1.932019667353952,331776
426500,56.27430555555555,1.9325380903566465,1.9311344502097458,331776
427000,56.34027777777778,1.9318171080042648,1.9306198929361558,331776
427500,56.40625,1.9311285425076046,1.9297986835678431,331776
428000,56.47222222222223,1.93040371412545,1.9291068652412173,331776
428500,56.53819444444444,1.9296603533938508,1.928274015852435,331776
429000,56.604166666666664,1.9289337125723058,1.92757694637953,331776
429500,56.67013888888889,1.9282043534814466,1.926799759962286,331776
430000,56.736111111111114,1.9274607594309434,1.926106749981221,331776
430500,56.80208333333334,1.9267328653925644,1.9253663416112206,331776
431000,56.86805555555555,1.9260024972787302,1.9248537252122513,331776
431500,56.93402777777778,1.9252195868053579,1.9238803327643526,331776
432000,57.0,1.924496623578421,1.9233625481077925,331776
432500,57.06597222222223,1.923736880705802,1.9224120381091803,331776
433000,57.13194444444444,1.9229711190218093,1.9215117916524993,331776
433500,57.197916666666664,1.9222282635458798,1.920937644555008,331776
434000,57.26388888888889,1.9214384813978778,1.9204011324882186,331776
434500,57.329861111111114,1.9206789184407103,1.9193702618565869,331776
435000,57.39583333333334,1.9199076416011134,1.9185889184851113,331776
435500,57.46180555555555,1.9191219061351834,1.9177593611838541,331776
436000,57.52777777777778,1.9183574779068118,1.9171823840225664,331776
436500,57.59375,1.9175489026460335,1.916159263717698,331776
437000,57.65972222222223,1.9167637973282374,1.9153489623512927,331776
437500,57.72569444444444,1.9159736789014161,1.9146799687924552,331776
438000,57.791666666666664,1.9151635935647122,1.9139238879139029,331776
438500,57.85763888888889,1.9143528621346322,1.9131201700036748,331776
439000,57.923611111111114,1.9135147167794002,1.912276274156016,331776
439500,57.98958333333334,1.9127114378655024,1.9114450168139254,331776
440000,58.05555555555555,1.9119010182395948,1.9106345251961123,331776
440500,58.12152777777778,1.9110668105704915,1.9097435562442029,331776
441000,58.1875,1.910236612554172,1.9088704031951853,331776
441500,58.25347222222223,1.9094111999105248,1.9080621710265628,331776
442000,58.31944444444444,1.9085919090609798,1.9073537187772946,331776
442500,58.385416666666664,1.907775420620143,1.906421021760391,331776
443000,58.45138888888889,1.906907325584134,1.9056888545319657,331776
443500,58.517361111111114,1.9060499045603345,1.904858555297212,331776
444000,58.58333333333334,1.905224930994167,1.9039472646975342,331776
444500,58.64930555555555,1.904360145036104,1.9030481449628862,331776
445000,58.71527777777778,1.9035030215023583,1.902049365114062,331776
445500,58.78125,1.9026394146781556,1.9014934059924804,331776
446000,58.84722222222223,1.9017783939107706,1.9004553638543082,331776
446500,58.91319444444444,1.900914075661567,1.899669258199784,331776
447000,58.979166666666664,1.9000539612470195,1.8987531614941693,331776
447500,59.04513888888889,1.899164607721936,1.897963003769463,331776
448000,59.111111111111114,1.89827048647658,1.8969046688900915,331776
448500,59.17708333333334,1.8974014745666734,1.8962390591574874,331776
