step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
349000,46.048611111111114,low_y_high_z,3.010515560171396e-08,2.1660152965003276e-06,1.1158032931847462e-05,1.1158032931847462e-05
349000,46.048611111111114,high_y_low_z,7.007908684535329e-08,2.164511104912523e-06,1.1150125119670226e-05,1.1150125119670226e-05
349000,46.048611111111114,high_y_high_z,3.207843839477355e-08,2.1726453283754307e-06,1.1143505675916164e-05,1.1143505675916164e-05
349500,46.114583333333336,low_y_low_z,4.432967441148558e-08,2.1622942435319536e-06,1.1223333557435459e-05,1.1223333557435459e-05
349500,46.114583333333336,low_y_high_z,3.5390933050378235e-08,2.1593777681587368e-06,1.1173860954773077e-05,1.1173860954773077e-05
349500,46.114583333333336,high_y_low_z,7.228782914256676e-08,2.1752850271618106e-06,1.1203529121019232e-05,1.1203529121019232e-05
349500,46.114583333333336,high_y_high_z,3.00118798842756e-08,2.1688283382578465e-06,1.1141229770965149e-05,1.1141229770965149e-05
350000,46.18055555555556,low_y_low_z,4.607693753607367e-08,2.1744392030825416e-06,1.1298128914142717e-05,1.1298128914142717e-05
350000,46.18055555555556,low_y_high_z,3.920445951915086e-08,2.159617255665922e-06,1.1193227248254082e-05,1.1193227248254082e-05
350000,46.18055555555556,high_y_low_z,7.253809168605362e-08,2.1651824664800912e-06,1.120479727777972e-05,1.120479727777972e-05
350000,46.18055555555556,high_y_high_z,3.229146402103806e-08,2.167759971864173e-06,1.1192607716844726e-05,1.1192607716844726e-05
350500,46.24652777777778,low_y_low_z,4.9250341713729947e-08,2.175568080924772e-06,1.1283812025236945e-05,1.1283812025236945e-05
350500,46.24652777777778,low_y_high_z,3.865897924010798e-08,2.1773829095759225e-06,1.120799992070753e-05,1.120799992070753e-05
350500,46.24652777777778,high_y_low_z,7.09250364452518e-08,2.1630945144485208e-06,1.126239654485155e-05,1.126239654485155e-05
350500,46.24652777777778,high_y_high_z,3.356622049977822e-08,2.167847568752085e-06,1.1170717897443423e-05,1.1170717897443423e-05
351000,46.3125,low_y_low_z,4.662674741038339e-08,2.1611508146528107e-06,1.1333999405457818e-05,1.1333999405457818e-05
351000,46.3125,low_y_high_z,3.837925833647431e-08,2.158460926093603e-06,1.1215405830810325e-05,1.1215405830810325e-05
351000,46.3125,high_y_low_z,7.007118553436041e-08,2.1555411323724896e-06,1.124941656131772e-05,1.124941656131772e-05
351000,46.3125,high_y_high_z,3.6337309594166685e-08,2.178788578475309e-06,1.1224112411427514e-05,1.1224112411427514e-05
351500,46.37847222222222,low_y_low_z,5.103980002269925e-08,2.1645084675816115e-06,1.1342552097247398e-05,1.1342552097247398e-05
351500,46.37847222222222,low_y_high_z,3.7577602862451216e-08,2.1671954481102263e-06,1.1235002782078763e-05,1.1235002782078763e-05
351500,46.37847222222222,high_y_low_z,6.788970375478793e-08,2.1596023314817e-06,1.1275869014827397e-05,1.1275869014827397e-05
351500,46.37847222222222,high_y_high_z,3.94777914607687e-08,2.171300144093543e-06,1.1262370328407322e-05,1.1262370328407322e-05
352000,46.44444444444444,low_y_low_z,5.245660679023419e-08,2.157081801472584e-06,1.1383922299488217e-05,1.1383922299488217e-05
352000,46.44444444444444,low_y_high_z,4.3389426738559495e-08,2.1698455495268654e-06,1.1285447052412006e-05,1.1285447052412006e-05
352000,46.44444444444444,high_y_low_z,7.082130358529133e-08,2.1619856023209385e-06,1.1301440715481576e-05,1.1301440715481576e-05
352000,46.44444444444444,high_y_high_z,3.385729364431552e-08,2.16388250627081e-06,1.1298180712332591e-05,1.1298180712332591e-05
352500,46.51041666666667,low_y_low_z,5.264003028370053e-08,2.1746904708114945e-06,1.1417394549722128e-05,1.1417394549722128e-05
352500,46.51041666666667,low_y_high_z,4.81913842190356e-08,2.1606816498938397e-06,1.1268297009674846e-05,1.1268297009674846e-05
352500,46.51041666666667,high_y_low_z,7.430974547847406e-08,2.166409932307392e-06,1.136061816844492e-05,1.136061816844492e-05
352500,46.51041666666667,high_y_high_z,2.8989360785319557e-08,2.16704088289291e-06,1.1284413210320172e-05,1.1284413210320172e-05
353000,46.57638888888889,low_y_low_z,4.975925869766207e-08,2.160203984441997e-06,1.1399640207796368e-05,1.1399640207796368e-05
353000,46.57638888888889,low_y_high_z,4.6707744573360594e-08,2.1702428941809787e-06,1.1321474675777312e-05,1.1321474675777312e-05
353000,46.57638888888889,high_y_low_z,7.476799088532097e-08,2.16488184833603e-06,1.1375289347037472e-05,1.1375289347037472e-05
353000,46.57638888888889,high_y_high_z,3.421237464364142e-08,2.1693567279174275e-06,1.1334407054540726e-05,1.1334407054540726e-05
353500,46.642361111111114,low_y_low_z,4.9019983101357553e-08,2.1759960514797584e-06,1.142703186661773e-05,1.142703186661773e-05
353500,46.642361111111114,low_y_high_z,4.9033826427410785e-08,2.168366652746575e-06,1.1337339873808842e-05,1.1337339873808842e-05
353500,46.642361111111114,high_y_low_z,7.82080959336658e-08,2.1561619110687983e-06,1.1398055742675493e-05,1.1398055742675493e-05
353500,46.642361111111114,high_y_high_z,3.125072064216791e-08,2.1630285232206225e-06,1.1344593425803875e-05,1.1344593425803875e-05
354000,46.708333333333336,low_y_low_z,5.1990665561260873e-08,2.174605340315984e-06,1.1459641253102508e-05,1.1459641253102508e-05
354000,46.708333333333336,low_y_high_z,5.1635350011007165e-08,2.1657764019075047e-06,1.1335895201327017e-05,1.1335895201327017e-05
354000,46.708333333333336,high_y_low_z,7.800667210572985e-08,2.1765633483071126e-06,1.1459017868763074e-05,1.1459017868763074e-05
354000,46.708333333333336,high_y_high_z,3.024308901613465e-08,2.1739539807009704e-06,1.1365366910965529e-05,1.1365366910965529e-05
354500,46.77430555555556,low_y_low_z,4.988027922478584e-08,2.176713332820577e-06,1.1463633363372515e-05,1.1463633363372515e-05
354500,46.77430555555556,low_y_high_z,5.49686402067778e-08,2.1756319254566618e-06,1.1391984805710658e-05,1.1391984805710658e-05
354500,46.77430555555556,high_y_low_z,7.862341821653422e-08,2.1735166251698925e-06,1.1496858633252077e-05,1.1496858633252077e-05
354500,46.77430555555556,high_y_high_z,3.316752625606488e-08,2.1634560158134205e-06,1.1393511128570315e-05,1.1393511128570315e-05
355000,46.84027777777778,low_y_low_z,5.13545035980043e-08,2.164605763735948e-06,1.1505642658980119e-05,1.1505642658980119e-05
355000,46.84027777777778,low_y_high_z,5.530328497875623e-08,2.156615954145466e-06,1.1449498694347114e-05,1.1449498694347114e-05
355000,46.84027777777778,high_y_low_z,7.563963629914313e-08,2.1765888443228854e-06,1.1514451504535394e-05,1.1514451504535394e-05
355000,46.84027777777778,high_y_high_z,3.7446162367606306e-08,2.1752016774149216e-06,1.1436801156002708e-05,1.1436801156002708e-05
355500,46.90625,low_y_low_z,5.363423646321516e-08,2.1656402135630543e-06,1.1524060761858537e-05,1.1524060761858537e-05
355500,46.90625,low_y_high_z,5.032479685559713e-08,2.160774112735104e-06,1.1437863814652221e-05,1.1437863814652221e-05
355500,46.90625,high_y_low_z,7.262895288058668e-08,2.1676621749515456e-06,1.154090349029308e-05,1.154090349029308e-05
355500,46.90625,high_y_high_z,4.5881308458063643e-08,2.1594171003275e-06,1.1465220573361604e-05,1.1465220573361604e-05
356000,46.97222222222222,low_y_low_z,5.4190339988507556e-08,2.1688545149301706e-06,1.1543561173456353e-05,1.1543561173456353e-05
356000,46.97222222222222,low_y_high_z,5.1523695481463464e-08,2.165327585404049e-06,1.1438097701264821e-05,1.1438097701264821e-05
356000,46.97222222222222,high_y_low_z,7.600709094772503e-08,2.166343949386241e-06,1.1546112545071404e-05,1.1546112545071404e-05
356000,46.97222222222222,high_y_high_z,4.3269837206950525e-08,2.1561584584769576e-06,1.1492214715323794e-05,1.1492214715323794e-05
356500,47.03819444444444,low_y_low_z,5.4536620069743136e-08,2.168155595954868e-06,1.1552774926869974e-05,1.1552774926869974e-05
356500,47.03819444444444,low_y_high_z,5.62294494408064e-08,2.1640232871494948e-06,1.1512889482274969e-05,1.1512889482274969e-05
356500,47.03819444444444,high_y_low_z,7.55955216769825e-08,2.1549616640020947e-06,1.1570475908672504e-05,1.1570475908672504e-05
356500,47.03819444444444,high_y_high_z,4.343308068427487e-08,2.1809530239223777e-06,1.1504490024421597e-05,1.1504490024421597e-05
357000,47.10416666666667,low_y_low_z,5.488859681620984e-08,2.1546416678172912e-06,1.1603269870474968e-05,1.1603269870474968e-05
357000,47.10416666666667,low_y_high_z,5.8163794110456204e-08,2.1706529012280204e-06,1.1503823519275567e-05,1.1503823519275567e-05
357000,47.10416666666667,high_y_low_z,7.66240257261367e-08,2.162529090112943e-06,1.1628636835464282e-05,1.1628636835464282e-05
357000,47.10416666666667,high_y_high_z,4.248764960385636e-08,2.179433495442197e-06,1.1554199260157753e-05,1.1554199260157753e-05
357500,47.17013888888889,low_y_low_z,5.4879837281969906e-08,2.178226478549697e-06,1.1616782763182302e-05,1.1616782763182302e-05
357500,47.17013888888889,low_y_high_z,6.173848350484016e-08,2.1729405069122237e-06,1.1533495797797795e-05,1.1533495797797795e-05
357500,47.17013888888889,high_y_low_z,7.813524419583953e-08,2.1680290722348605e-06,1.1620368458088874e-05,1.1620368458088874e-05
357500,47.17013888888889,high_y_high_z,4.2113626843427865e-08,2.155683158217088e-06,1.1567096020443081e-05,1.1567096020443081e-05
358000,47.236111111111114,low_y_low_z,5.240941087869399e-08,2.161240606483471e-06,1.1677732412044458e-05,1.1677732412044458e-05
358000,47.236111111111114,low_y_high_z,6.581946198079413e-08,2.169060715380955e-06,1.1575764723988245e-05,1.1575764723988245e-05
358000,47.236111111111114,high_y_low_z,8.003198743096838e-08,2.166318035635228e-06,1.16594536433775e-05,1.16594536433775e-05
358000,47.236111111111114,high_y_high_z,4.2228497311783275e-08,2.1681812978378173e-06,1.158618204422393e-05,1.158618204422393e-05
358500,47.302083333333336,low_y_low_z,5.4041694812302674e-08,2.16289259186763e-06,1.1681253470799231e-05,1.1681253470799231e-05
358500,47.302083333333336,low_y_high_z,7.067135791858311e-08,2.1674621867133392e-06,1.1593591371988909e-05,1.1593591371988909e-05
358500,47.302083333333336,high_y_low_z,7.924001971113903e-08,2.1600400874032507e-06,1.1704251645901852e-05,1.1704251645901852e-05
358500,47.302083333333336,high_y_high_z,4.2602473193737474e-08,2.1772810413122397e-06,1.1611541286439103e-05,1.1611541286439103e-05
359000,47.36805555555556,low_y_low_z,5.437764549883501e-08,2.160266576226953e-06,1.1709576106273688e-05,1.1709576106273688e-05
359000,47.36805555555556,low_y_high_z,7.34089715895749e-08,2.1561754376318116e-06,1.1657443139665305e-05,1.1657443139665305e-05
359000,47.36805555555556,high_y_low_z,8.032380988176309e-08,2.155211257528412e-06,1.1742532122004214e-05,1.1742532122004214e-05
359000,47.36805555555556,high_y_high_z,4.0008097522262785e-08,2.170120092100894e-06,1.1667371023628501e-05,1.1667371023628501e-05
359500,47.43402777777778,low_y_low_z,5.3184952595510405e-08,2.1695652210833657e-06,1.1731050795943708e-05,1.1731050795943708e-05
359500,47.43402777777778,low_y_high_z,7.386606325380017e-08,2.1698158760701326e-06,1.166864391453086e-05,1.166864391453086e-05
359500,47.43402777777778,high_y_low_z,8.202999514308616e-08,2.163454135556168e-06,1.1766405090704113e-05,1.1766405090704113e-05
359500,47.43402777777778,high_y_high_z,4.0642406196437315e-08,2.1576914717119212e-06,1.1717197363832796e-05,1.1717197363832796e-05
360000,47.5,low_y_low_z,6.195688080836524e-08,2.1669229293232905e-06,1.1768287659986353e-05,1.1768287659986353e-05
360000,47.5,low_y_high_z,7.015241414522388e-08,2.171979410005208e-06,1.1688832340469396e-05,1.1688832340469396e-05
360000,47.5,high_y_low_z,7.730869890714273e-08,2.1704768320430496e-06,1.179041533532675e-05,1.179041533532675e-05
360000,47.5,high_y_high_z,4.636955401587842e-08,2.1618217177021112e-06,1.1715688041465667e-05,1.1715688041465667e-05
360500,47.56597222222222,low_y_low_z,5.720634649983876e-08,2.168520534629187e-06,1.1817863698965448e-05,1.1817863698965448e-05
360500,47.56597222222222,low_y_high_z,7.730142406574396e-08,2.1675704737461807e-06,1.1723798855315006e-05,1.1723798855315006e-05
360500,47.56597222222222,high_y_low_z,8.04912827931677e-08,2.170026974414579e-06,1.1831586817298872e-05,1.1831586817298872e-05
360500,47.56597222222222,high_y_high_z,4.349749543146625e-08,2.1677653350465592e-06,1.1748930639425752e-05,1.1748930639425752e-05
361000,47.63194444444444,low_y_low_z,5.698064095333386e-08,2.172919775325841e-06,1.1835172375114273e-05,1.1835172375114273e-05
361000,47.63194444444444,low_y_high_z,7.743637396639861e-08,2.1670333215344234e-06,1.1747693501133237e-05,1.1747693501133237e-05
361000,47.63194444444444,high_y_low_z,8.011720102160064e-08,2.1677853201137437e-06,1.1867223055987712e-05,1.1867223055987712e-05
361000,47.63194444444444,high_y_high_z,4.844950245389216e-08,2.159114931039515e-06,1.1768648726718784e-05,1.1768648726718784e-05
361500,47.69791666666667,low_y_low_z,5.6583016303162697e-08,2.156997758380144e-06,1.1840244668270107e-05,1.1840244668270107e-05
361500,47.69791666666667,low_y_high_z,8.068788171308136e-08,2.1658457238360817e-06,1.1767557877307189e-05,1.1767557877307189e-05
361500,47.69791666666667,high_y_low_z,7.638489624499806e-08,2.1806772387842584e-06,1.1919939280055007e-05,1.1919939280055007e-05
361500,47.69791666666667,high_y_high_z,5.210033472267759e-08,2.164507909492435e-06,1.1806009808711852e-05,1.1806009808711852e-05
362000,47.76388888888889,low_y_low_z,5.996476850837636e-08,2.1650196927373344e-06,1.1890250288403402e-05,1.1890250288403402e-05
362000,47.76388888888889,low_y_high_z,8.114285177674915e-08,2.170280087257055e-06,1.1794281594934244e-05,1.1794281594934244e-05
362000,47.76388888888889,high_y_low_z,7.230397538193032e-08,2.168285195350234e-06,1.1950097072699994e-05,1.1950097072699994e-05
362000,47.76388888888889,high_y_high_z,5.2806555242292555e-08,2.176513424351492e-06,1.180204436685326e-05,1.180204436685326e-05
362500,47.829861111111114,low_y_low_z,6.504274424771715e-08,2.1676297788609925e-06,1.188952637071212e-05,1.188952637071212e-05
362500,47.829861111111114,low_y_high_z,8.218113543261956e-08,2.1819880565672418e-06,1.1832841384032041e-05,1.1832841384032041e-05
362500,47.829861111111114,high_y_low_z,7.065005994510986e-08,2.1652362207939732e-06,1.1976405940503595e-05,1.1976405940503595e-05
362500,47.829861111111114,high_y_high_z,5.45919680124836e-08,2.171588166604067e-06,1.1854921346045537e-05,1.1854921346045537e-05
363000,47.895833333333336,low_y_low_z,6.947807700664342e-08,2.167745513522112e-06,1.1941491088710277e-05,1.1941491088710277e-05
363000,47.895833333333336,low_y_high_z,8.08915279797442e-08,2.1721779600526243e-06,1.1855689429496371e-05,1.1855689429496371e-05
363000,47.895833333333336,high_y_low_z,7.361820200373255e-08,2.1636643767575203e-06,1.1996705472659975e-05,1.1996705472659975e-05
363000,47.895833333333336,high_y_high_z,5.6445252589136966e-08,2.1610541340139534e-06,1.1899566979201707e-05,1.1899566979201707e-05
363500,47.96180555555556,low_y_low_z,7.444531866731141e-08,2.169826694179124e-06,1.2006255863177357e-05,1.2006255863177357e-05
363500,47.96180555555556,low_y_high_z,8.08995625655384e-08,2.169789055645688e-06,1.189019121827451e-05,1.189019121827451e-05
363500,47.96180555555556,high_y_low_z,7.049792229354836e-08,2.1565009258820216e-06,1.205613544201375e-05,1.205613544201375e-05
363500,47.96180555555556,high_y_high_z,5.568830629619002e-08,2.1743880580069384e-06,1.1941870035865175e-05,1.1941870035865175e-05
364000,48.02777777777778,low_y_low_z,7.747010600691644e-08,2.1700052747577864e-06,1.2035902417822643e-05,1.2035902417822643e-05
364000,48.02777777777778,low_y_high_z,8.416156057508376e-08,2.1705427922909173e-06,1.1916955435264924e-05,1.1916955435264924e-05
364000,48.02777777777778,high_y_low_z,6.898972276048718e-08,2.1659805802355984e-06,1.2084613630350844e-05,1.2084613630350844e-05
364000,48.02777777777778,high_y_high_z,5.670464247713316e-08,2.1701459043328503e-06,1.1953137319496335e-05,1.1953137319496335e-05
364500,48.09375,low_y_low_z,7.499381976201249e-08,2.169828398143722e-06,1.2051172758577021e-05,1.2051172758577021e-05
364500,48.09375,low_y_high_z,9.035822087530599e-08,2.173630622373444e-06,1.1931777726780119e-05,1.1931777726780119e-05
364500,48.09375,high_y_low_z,6.712393480459198e-08,2.1672476399223044e-06,1.2127991750127994e-05,1.2127991750127994e-05
364500,48.09375,high_y_high_z,5.711169676465419e-08,2.161608138844504e-06,1.2025389796934021e-05,1.2025389796934021e-05
365000,48.15972222222222,low_y_low_z,7.940948439909469e-08,2.177487858731712e-06,1.2066985345151671e-05,1.2066985345151671e-05
365000,48.15972222222222,low_y_high_z,9.031321602200715e-08,2.160186369743482e-06,1.1952005011835839e-05,1.1952005011835839e-05
365000,48.15972222222222,high_y_low_z,6.677981863017555e-08,2.166196475849335e-06,1.2136693143675856e-05,1.2136693143675856e-05
365000,48.15972222222222,high_y_high_z,6.266460919556435e-08,2.16537678415531e-06,1.2040453944765075e-05,1.2040453944765075e-05
365500,48.22569444444444,low_y_low_z,8.360068825017052e-08,2.1694287837080876e-06,1.2126967276642206e-05,1.2126967276642206e-05
365500,48.22569444444444,low_y_high_z,8.599011129915284e-08,2.166303898153173e-06,1.1998735303936257e-05,1.1998735303936257e-05
365500,48.22569444444444,high_y_low_z,6.376017141872345e-08,2.1743869527133305e-06,1.2170175646387912e-05,1.2170175646387912e-05
365500,48.22569444444444,high_y_high_z,6.722731328199329e-08,2.1738689504687877e-06,1.2079709202507748e-05,1.2079709202507748e-05
366000,48.29166666666667,low_y_low_z,8.711901500884637e-08,2.1528143202577613e-06,1.2145153569819111e-05,1.2145153569819111e-05
366000,48.29166666666667,low_y_high_z,8.732230736756996e-08,2.157815691644413e-06,1.2046619675377017e-05,1.2046619675377017e-05
366000,48.29166666666667,high_y_low_z,6.462057332367624e-08,2.1665526293538914e-06,1.2216671217271342e-05,1.2216671217271342e-05
366000,48.29166666666667,high_y_high_z,6.481159337150454e-08,2.1661714122494954e-06,1.2107949038931519e-05,1.2107949038931519e-05
366500,48.35763888888889,low_y_low_z,8.979343308210543e-08,2.1744189569011414e-06,1.217418634632853e-05,1.217418634632853e-05
366500,48.35763888888889,low_y_high_z,8.541076664817294e-08,2.170798407533567e-06,1.2112392704675685e-05,1.2112392704675685e-05
366500,48.35763888888889,high_y_low_z,6.236028713636004e-08,2.1709107791498326e-06,1.2275998292950646e-05,1.2275998292950646e-05
366500,48.35763888888889,high_y_high_z,7.283941237177531e-08,2.1595213786399483e-06,1.2168394017714351e-05,1.2168394017714351e-05
367000,48.423611111111114,low_y_low_z,9.599761870428201e-08,2.1698778386410934e-06,1.2223842449379477e-05,1.2223842449379477e-05
367000,48.423611111111114,low_y_high_z,7.83085045154633e-08,2.164656874739912e-06,1.212971592022633e-05,1.212971592022633e-05
367000,48.423611111111114,high_y_low_z,6.343012150599876e-08,2.170732334201741e-06,1.2287751154946274e-05,1.2287751154946274e-05
367000,48.423611111111114,high_y_high_z,7.933772029004253e-08,2.1648476834180238e-06,1.2189224513835282e-05,1.2189224513835282e-05
367500,48.489583333333336,low_y_low_z,9.54374619026341e-08,2.178081718205631e-06,1.225954868897448e-05,1.225954868897448e-05
367500,48.489583333333336,low_y_high_z,7.12946609101991e-08,2.162083593827978e-06,1.2137319289353897e-05,1.2137319289353897e-05
367500,48.489583333333336,high_y_low_z,6.897856494471427e-08,2.1679943686165406e-06,1.2364579489134184e-05,1.2364579489134184e-05
367500,48.489583333333336,high_y_high_z,8.582455253263051e-08,2.1668469626531704e-06,1.2224215159802364e-05,1.2224215159802364e-05
368000,48.55555555555556,low_y_low_z,9.489571181362773e-08,2.1630693806036134e-06,1.2276171475377708e-05,1.2276171475377708e-05
368000,48.55555555555556,low_y_high_z,7.47894363582934e-08,2.1683728559659786e-06,1.2162190342293832e-05,1.2162190342293832e-05
368000,48.55555555555556,high_y_low_z,7.099610304396915e-08,2.171370003126987e-06,1.2386870832735554e-05,1.2386870832735554e-05
368000,48.55555555555556,high_y_high_z,8.550065595376031e-08,2.174678211361392e-06,1.2276357081196764e-05,1.2276357081196764e-05
368500,48.62152777777778,low_y_low_z,9.553364931823565e-08,2.1703934443722057e-06,1.235427360078908e-05,1.235427360078908e-05
368500,48.62152777777778,low_y_high_z,7.315873398673907e-08,2.1665046019894755e-06,1.2175206604728075e-05,1.2175206604728075e-05
368500,48.62152777777778,high_y_low_z,6.99855803883441e-08,2.170293782923883e-06,1.2424408651374492e-05,1.2424408651374492e-05
368500,48.62152777777778,high_y_high_z,9.418238960698571e-08,2.1774645554339182e-06,1.2298600562014264e-05,1.2298600562014264e-05
369000,48.6875,low_y_low_z,9.244794409365023e-08,2.168905442147297e-06,1.2374623351720895e-05,1.2374623351720895e-05
369000,48.6875,low_y_high_z,7.2538782026422e-08,2.174770306216565e-06,1.2242938442983752e-05,1.2242938442983752e-05
369000,48.6875,high_y_low_z,7.83947963402662e-08,2.1622480926998984e-06,1.2437374578668252e-05,1.2437374578668252e-05
369000,48.6875,high_y_high_z,9.209858951722163e-08,2.168898895234178e-06,1.233488381788971e-05,1.233488381788971e-05
369500,48.75347222222222,low_y_low_z,9.232102717579519e-08,2.172406528908246e-06,1.2418782605265225e-05,1.2418782605265225e-05
369500,48.75347222222222,low_y_high_z,7.407753545177421e-08,2.1652215372212214e-06,1.2251865948625894e-05,1.2251865948625894e-05
369500,48.75347222222222,high_y_low_z,8.185267287550892e-08,2.164403233911165e-06,1.2489617506657756e-05,1.2489617506657756e-05
369500,48.75347222222222,high_y_high_z,9.41245377008006e-08,2.1687470055329585e-06,1.2366061566329901e-05,1.2366061566329901e-05
370000,48.81944444444444,low_y_low_z,1.0104968942267569e-07,2.1728578602745073e-06,1.2448325318864163e-05,1.2448325318864163e-05
370000,48.81944444444444,low_y_high_z,7.512556658986163e-08,2.1829866591386475e-06,1.2302166506773701e-05,1.2302166506773701e-05
370000,48.81944444444444,high_y_low_z,8.094304396090883e-08,2.162518978498254e-06,1.2505981853744133e-05,1.2505981853744133e-05
370000,48.81944444444444,high_y_high_z,9.092768491550853e-08,2.1637937912537986e-06,1.2415923223271316e-05,1.2415923223271316e-05
370500,48.88541666666667,low_y_low_z,1.0477579988292561e-07,2.181478277593369e-06,1.249130492279223e-05,1.249130492279223e-05
370500,48.88541666666667,low_y_high_z,7.553094867164898e-08,2.1650145776705853e-06,1.2338883135478873e-05,1.2338883135478873e-05
370500,48.88541666666667,high_y_low_z,8.27485359016194e-08,2.157528154305912e-06,1.2582282904627887e-05,1.2582282904627887e-05
370500,48.88541666666667,high_y_high_z,8.77139603538209e-08,2.157808535416058e-06,1.2482480319322491e-05,1.2482480319322491e-05
371000,48.95138888888889,low_y_low_z,1.0080438804201027e-07,2.1714312099041434e-06,1.2494267570003396e-05,1.2494267570003396e-05
371000,48.95138888888889,low_y_high_z,7.67669437982136e-08,2.1680044922426153e-06,1.2378833230566686e-05,1.2378833230566686e-05
371000,48.95138888888889,high_y_low_z,8.687696369001835e-08,2.1776754970792656e-06,1.2626885837146956e-05,1.2626885837146956e-05
371000,48.95138888888889,high_y_high_z,9.238317084555918e-08,2.1755541881712004e-06,1.2504238259506333e-05,1.2504238259506333e-05
371500,49.017361111111114,low_y_low_z,1.0485666081719107e-07,2.1734826167333675e-06,1.2543066465090015e-05,1.2543066465090015e-05
371500,49.017361111111114,low_y_high_z,7.770288098652291e-08,2.1568292016180336e-06,1.2430463212684594e-05,1.2430463212684594e-05
371500,49.017361111111114,high_y_low_z,8.756307262176382e-08,2.161504851015479e-06,1.2661695514705224e-05,1.2661695514705224e-05
371500,49.017361111111114,high_y_high_z,9.369323657294475e-08,2.1777209930866876e-06,1.2548198173716578e-05,1.2548198173716578e-05
372000,49.083333333333336,low_y_low_z,1.0633609134406362e-07,2.1693736373007936e-06,1.2614334770476368e-05,1.2614334770476368e-05
372000,49.083333333333336,low_y_high_z,7.888096452191443e-08,2.1675230167181303e-06,1.2455081084415846e-05,1.2455081084415846e-05
372000,49.083333333333336,high_y_low_z,8.869797397316392e-08,2.1686887335462784e-06,1.2689306758740524e-05,1.2689306758740524e-05
372000,49.083333333333336,high_y_high_z,9.265425804951343e-08,2.166165666440527e-06,1.2623030179199777e-05,1.2623030179199777e-05
372500,49.14930555555556,low_y_low_z,1.0920124090891352e-07,2.175802091487955e-06,1.2618717266002821e-05,1.2618717266002821e-05
372500,49.14930555555556,low_y_high_z,8.294800064384084e-08,2.1700438259201412e-06,1.24909227881194e-05,1.24909227881194e-05
372500,49.14930555555556,high_y_low_z,9.491233611437705e-08,2.1761569136660596e-06,1.2726400685934158e-05,1.2726400685934158e-05
372500,49.14930555555556,high_y_high_z,8.765047173102163e-08,2.1667107041171373e-06,1.2605848606873913e-05,1.2605848606873913e-05
373000,49.21527777777778,low_y_low_z,1.0082592072078751e-07,2.169719232298825e-06,1.2676983154314618e-05,1.2676983154314618e-05
373000,49.21527777777778,low_y_high_z,9.305961536416196e-08,2.174712877980237e-06,1.2546381503053401e-05,1.2546381503053401e-05
373000,49.21527777777778,high_y_low_z,9.734534242514496e-08,2.1735460088820362e-06,1.2758661137381548e-05,1.2758661137381548e-05
373000,49.21527777777778,high_y_high_z,8.724628161932403e-08,2.163747890023381e-06,1.2660923369002708e-05,1.2660923369002708e-05
373500,49.28125,low_y_low_z,9.50698350396626e-08,2.1755782636887322e-06,1.2701011834239075e-05,1.2701011834239075e-05
373500,49.28125,low_y_high_z,1.0237888013047537e-07,2.1736629150445894e-06,1.2559501420433462e-05,1.2559501420433462e-05
373500,49.28125,high_y_low_z,9.834437666299114e-08,2.174927674698287e-06,1.283938194859027e-05,1.283938194859027e-05
373500,49.28125,high_y_high_z,8.737765917825267e-08,2.1712232802394145e-06,1.2725127272363273e-05,1.2725127272363273e-05
374000,49.34722222222222,low_y_low_z,9.742985107844847e-08,2.1710389549616726e-06,1.2740561323413276e-05,1.2740561323413276e-05
374000,49.34722222222222,low_y_high_z,9.709560321619813e-08,2.1651349729703347e-06,1.261756574974877e-05,1.261756574974877e-05
374000,49.34722222222222,high_y_low_z,1.0363391073869971e-07,2.162502742852685e-06,1.2880031088051572e-05,1.2880031088051572e-05
374000,49.34722222222222,high_y_high_z,9.218701190772204e-08,2.160636038449509e-06,1.2748865172292905e-05,1.2748865172292905e-05
374500,49.41319444444444,low_y_low_z,9.974854561290774e-08,2.174819774178249e-06,1.276965345652568e-05,1.276965345652568e-05
374500,49.41319444444444,low_y_high_z,9.180442703990201e-08,2.1775510509844922e-06,1.2661702131913847e-05,1.2661702131913847e-05
374500,49.41319444444444,high_y_low_z,1.0828041148444974e-07,2.173441116697009e-06,1.2895424390802241e-05,1.2895424390802241e-05
374500,49.41319444444444,high_y_high_z,9.404084189407113e-08,2.171749700998442e-06,1.2814472575137134e-05,1.2814472575137134e-05
375000,49.47916666666667,low_y_low_z,9.397446217738809e-08,2.1735916222729904e-06,1.2821966248208686e-05,1.2821966248208686e-05
375000,49.47916666666667,low_y_high_z,9.935471471160935e-08,2.17723584756518e-06,1.2713181142684349e-05,1.2713181142684349e-05
375000,49.47916666666667,high_y_low_z,1.0929080147566578e-07,2.1734100860945252e-06,1.2947922639858433e-05,1.2947922639858433e-05
375000,49.47916666666667,high_y_high_z,9.30586016628801e-08,2.1633916811701424e-06,1.2833306887698876e-05,1.2833306887698876e-05
375500,49.54513888888889,low_y_low_z,1.008753932519974e-07,2.164942094623027e-06,1.2839840452311118e-05,1.2839840452311118e-05
375500,49.54513888888889,low_y_high_z,9.615590262412652e-08,2.1702273802500867e-06,1.2764106777446992e-05,1.2764106777446992e-05
375500,49.54513888888889,high_y_low_z,1.0437629102122926e-07,2.1677430393481974e-06,1.2960006530899949e-05,1.2960006530899949e-05
