step,omega_ci_t,E_kin_bulk,E_kin_thermal,E_internal_i,E_internal_e,E_B,E_total,energy_error
370000,48.81944444444444,4.098200792081842e-06,0.036861848341597565,0.03686184834159757,nan,1.126788744748275e-06,0.03686707333113439,-0.07989938057043561
380000,50.13888888888889,4.13356887269153e-06,0.037101852968535444,0.03710185296853544,nan,1.1523468782246426e-06,0.03710713888428636,-0.07390800549775559
390000,51.458333333333336,4.684338383986528e-06,0.03695346056246614,0.03695346056246614,nan,1.1815448773839068e-06,0.036959326445727504,-0.07759699689275576
400000,52.77777777777778,6.859546916984037e-06,0.03682511605490958,0.03682511605490958,nan,1.2029453265466662e-06,0.03683317854715311,-0.08074530103329676
410000,54.09722222222223,7.307092306545047e-06,0.036675005284385616,0.03667500528438561,nan,1.231359100683329e-06,0.03668354373579284,-0.08447977383465516
420000,55.416666666666664,1.2573650631786643e-05,0.03661264989009239,0.03661264989009239,nan,1.2611916826509355e-06,0.03662648473240683,-0.0859038094202292
430000,56.736111111111114,1.1767511107029888e-05,0.036577149445572776,0.036577149445572776,nan,1.3063154611650509e-06,0.03659022327214097,-0.08680879560539147
440000,58.05555555555555,2.0461500267123912e-05,0.03639394582688814,0.036393945826888145,nan,1.3516423317459138e-06,0.03641575896948701,-0.09116294412969782
450000,59.375,1.8602239468249855e-05,0.03637497970499773,0.03637497970499773,nan,1.4096293060326038e-06,0.03639499157377201,-0.0916812411339022
460000,60.69444444444444,2.4475917709815826e-05,0.036307795501925186,0.03630779550192518,nan,1.472001399691813e-06,0.036333743421034695,-0.09320982635048161
470000,62.01388888888889,2.2970742425228637e-05,0.03617174092864474,0.03617174092864473,nan,1.5479701254316437e-06,0.0361962596411954,-0.09664104286868641
480000,63.33333333333334,2.868054239352685e-05,0.03601704668914333,0.03601704668914333,nan,1.6222339611912742e-06,0.03604734946549805,-0.10035743075952523
490000,64.65277777777777,3.129281588700921e-05,0.036039513753729324,0.036039513753729324,nan,1.7268723733608214e-06,0.03607253344198969,-0.09972890806227898
500000,65.97222222222223,4.180027759569656e-05,0.035896029467616955,0.03589602946761696,nan,1.861933524106888e-06,0.03593969167873676,-0.10304427263047537
510000,67.29166666666667,4.5657573577362066e-05,0.035813161446546275,0.03581316144654627,nan,1.984886055280469e-06,0.03586080390617892,-0.10501309417874256
520000,68.61111111111111,4.4702337805815296e-05,0.03569244197740532,0.03569244197740533,nan,2.110956578478202e-06,0.035739255271789616,-0.10804661335147195
530000,69.93055555555556,5.614437096975753e-05,0.03561798210971996,0.03561798210971996,nan,2.2320117844682038e-06,0.035676358492474185,-0.10961634374716844
540000,71.25,6.039028331268299e-05,0.03555703160414515,0.03555703160414515,nan,2.3741878879090572e-06,0.035619796075345746,-0.11102798590733849
550000,72.56944444444444,6.011312729616951e-05,0.035599433513611514,0.035599433513611514,nan,2.5589276130666758e-06,0.03566210556852075,-0.10997205747688188
560000,73.88888888888889,6.259297760815807e-05,0.03542525929802934,0.03542525929802933,nan,2.751922510193211e-06,0.035490604198147695,-0.11425225937129173
570000,75.20833333333334,5.922898566913703e-05,0.03546777183657698,0.03546777183657698,nan,2.94824648664994e-06,0.035529949068732775,-0.11327031975618981
580000,76.52777777777779,7.554459226399606e-05,0.03540607971542636,0.03540607971542635,nan,3.1357228403529114e-06,0.03548476003053071,-0.11439811370033334
590000,77.84722222222223,7.38048113682252e-05,0.03512928195657825,0.035129281956578245,nan,3.282056828849132e-06,0.035206368824775326,-0.12134599151419147
600000,79.16666666666667,7.554679657007144e-05,0.03514934991888267,0.03514934991888266,nan,3.4537350426038882e-06,0.03522835045049534,-0.12079739067301827
610000,80.48611111111111,7.9895714132772e-05,0.0352063461865845,0.0352063461865845,nan,3.6415815203293458e-06,0.0352898834822376,-0.11926169566102454
620000,81.80555555555556,7.310424933662621e-05,0.03506041111451827,0.035060411114518276,nan,3.863559089273215e-06,0.03513737892294417,-0.12306778946758706
630000,83.125,7.224199415917122e-05,0.03504837267379459,0.0350483726737946,nan,4.1045873706883915e-06,0.035124719255324455,-0.1233837399069954
640000,84.44444444444444,7.81303439005221e-05,0.034999422774259575,0.03499942277425957,nan,4.323882607299803e-06,0.0350818770007674,-0.1244529645943377
650000,85.76388888888889,7.334644394355348e-05,0.03488325619499407,0.03488325619499408,nan,4.489708826897353e-06,0.03496109234776452,-0.12746741689564586
660000,87.08333333333334,8.042785049858547e-05,0.03490484195420738,0.03490484195420738,nan,4.613565195385752e-06,0.034989883369901345,-0.12674887227280124
670000,88.40277777777779,7.317765094160035e-05,0.034897538619761775,0.03489753861976179,nan,4.758928947010765e-06,0.034975475199650385,-0.12710846052255684
680000,89.72222222222223,8.103193274272461e-05,0.03488144157279912,0.03488144157279912,nan,4.939962273122352e-06,0.03496741346781497,-0.12730965914737896
690000,91.04166666666667,8.590665188842429e-05,0.03478864974245161,0.03478864974245161,nan,5.148391593506171e-06,0.03487970478593354,-0.12949862629981915
700000,92.36111111111111,8.200797338886009e-05,0.034765923962205264,0.034765923962205264,nan,5.390254893331823e-06,0.03485332219048745,-0.13015706322520437
710000,93.68055555555556,8.331972183801488e-05,0.03478172306565914,0.03478172306565914,nan,5.5898614060712495e-06,0.03487063264890323,-0.12972504185567746
720000,95.0,8.220058582251876e-05,0.03473998497257484,0.034739984972574856,nan,5.758577246024825e-06,0.034827944135643385,-0.13079042958364062
730000,96.31944444444444,8.307870945781881e-05,0.03465404380089291,0.03465404380089292,nan,5.853027456060919e-06,0.03474297553780679,-0.13291101178443854
740000,97.63888888888889,8.082192293419408e-05,0.03458558577502547,0.034585585775025476,nan,5.9309776291883095e-06,0.03467233867558885,-0.13467391333340406
750000,98.95833333333334,8.618916414211931e-05,0.03445060804780243,0.03445060804780242,nan,6.0392457223297476e-06,0.03454283645766688,-0.13790593204715657
760000,100.27777777777779,8.320454176952307e-05,0.0344954670815261,0.03449546708152609,nan,6.197416539196216e-06,0.03458486903983482,-0.13685691455283086
770000,101.59722222222223,7.842331874677872e-05,0.034383993990862755,0.034383993990862755,nan,6.391872915571416e-06,0.03446880918252511,-0.13975344896559616
780000,102.91666666666667,8.517515221577367e-05,0.03446544888637841,0.03446544888637841,nan,6.5933538981718466e-06,0.03455721739249236,-0.13754702351861525
790000,104.23611111111111,8.229827207169883e-05,0.03430626808446537,0.03430626808446538,nan,6.74653035289058e-06,0.03439531288688996,-0.1415877140978536
800000,105.55555555555556,7.616707652630444e-05,0.03440113650889295,0.03440113650889295,nan,6.8539631713611616e-06,0.03448415754859061,-0.1393703960175832
810000,106.875,8.303661083923455e-05,0.03434895570247681,0.03434895570247682,nan,6.89436931724018e-06,0.034438886682633285,-0.14050023215714658
820000,108.19444444444446,8.498418445266348e-05,0.03429704223349589,0.03429704223349589,nan,6.9195565522624054e-06,0.03438894597450082,-0.14174661469678337
830000,109.51388888888889,7.841000637675401e-05,0.034375122470926334,0.034375122470926334,nan,6.984784148620088e-06,0.03446051726145171,-0.13996039247986344
840000,110.83333333333333,8.715732489854307e-05,0.03432421645237608,0.03432421645237608,nan,7.115588755519599e-06,0.03441848936603014,-0.14100929300590687
850000,112.15277777777779,8.624014958504613e-05,0.03419323823055551,0.03419323823055551,nan,7.255106448037537e-06,0.034286733486588596,-0.1442975569046654
860000,113.47222222222223,8.596740619069009e-05,0.03416754186205609,0.03416754186205609,nan,7.456863478913157e-06,0.0342609661317257,-0.14494063911945004
870000,114.79166666666669,8.985742709007963e-05,0.03421872748796398,0.03421872748796397,nan,7.569602501021931e-06,0.03431615451755508,-0.14356328899645976
880000,116.1111111111111,7.808797144106e-05,0.03418314813981029,0.03418314813981029,nan,7.65518355911084e-06,0.03426889129481046,-0.14474284887453767
890000,117.43055555555556,8.171716678473959e-05,0.0341473828905663,0.0341473828905663,nan,7.667546301924392e-06,0.03423676760365296,-0.14554456773805846
900000,118.75,8.57907722305207e-05,0.03406248984759033,0.03406248984759034,nan,7.642617639728952e-06,0.03415592323746058,-0.14756222047503842
910000,120.06944444444446,8.33828848472508e-05,0.03417418537713126,0.03417418537713126,nan,7.646311830111963e-06,0.03426521457380862,-0.14483460970515402
920000,121.38888888888889,7.791872558273496e-05,0.03403352675107069,0.034033526751070686,nan,7.717899642368593e-06,0.0341191633762958,-0.14847964537405506
930000,122.70833333333333,7.610176067298935e-05,0.03413702795609928,0.03413702795609928,nan,7.84575290671549e-06,0.03422097546967899,-0.14593869591094205
940000,124.02777777777779,7.73918025665373e-05,0.03408365228613827,0.03408365228613827,nan,8.001094234037415e-06,0.03416904518293885,-0.14723473285338115
950000,125.34722222222223,8.423051998163728e-05,0.03405687875827171,0.0340568787582717,nan,8.142808754461929e-06,0.03414925208700781,-0.14772871401817292
960000,126.66666666666669,8.514282285750149e-05,0.034019703577947494,0.034019703577947494,nan,8.216420861395984e-06,0.03411306282166639,-0.14863189841684396
970000,127.9861111111111,8.384971901776443e-05,0.034067284548723945,0.034067284548723945,nan,8.227649163344864e-06,0.03415936191690506,-0.14747640050613367
980000,129.30555555555554,8.237328134996033e-05,0.034007190876138356,0.034007190876138356,nan,8.178269017541034e-06,0.03409774242650586,-0.1490142532880999
990000,130.625,8.524784127825151e-05,0.034026050312046766,0.034026050312046766,nan,8.134580997009992e-06,0.034119432734322025,-0.14847292293952516
1000000,131.94444444444446,8.327993289914162e-05,0.0339897268680022,0.033989726868002196,nan,8.119653973883738e-06,0.034081126454875224,-0.14942894218006733
1010000,133.26388888888889,8.42532763306831e-05,0.034126858210979945,0.03412685821097995,nan,8.200801087150753e-06,0.03421931228839777,-0.14598020433536532
1020000,134.58333333333334,7.39022158034098e-05,0.03403440361494215,0.034034403614942144,nan,8.292533541907232e-06,0.034116598364287466,-0.1485436610098099
1030000,135.90277777777777,7.510098842551666e-05,0.03407664940504701,0.034076649405047,nan,8.434378265234972e-06,0.03416018477173776,-0.1474558643156292
1040000,137.22222222222223,7.289169560184088e-05,0.03397193361595039,0.033971933615950384,nan,8.548718127940225e-06,0.03405337402968017,-0.15012156628351292
1050000,138.54166666666669,8.179155260675826e-05,0.03403392174853576,0.03403392174853577,nan,8.596266214873097e-06,0.034124309567357396,-0.14835121061762763
1060000,139.86111111111111,7.630803217757345e-05,0.03408923512803168,0.03408923512803168,nan,8.58027817302649e-06,0.034174123438382276,-0.1471079935828903
1070000,141.18055555555557,7.463710330808496e-05,0.03401883639499105,0.03401883639499105,nan,8.481279337538739e-06,0.034101954777636674,-0.14890912460457498
1080000,142.5,7.289681735112518e-05,0.03410958850448655,0.03410958850448656,nan,8.411591556605768e-06,0.03419089691339429,-0.14668937384028366
1090000,143.81944444444446,6.77840436624458e-05,0.034085262167400196,0.0340852621674002,nan,8.402826725500475e-06,0.03416144903778814,-0.14742431171676607
1100000,145.13888888888889,7.194508808105614e-05,0.034107879197202914,0.034107879197202914,nan,8.44353575076199e-06,0.03418826782103473,-0.14675498874512957
1110000,146.45833333333334,7.091397713213607e-05,0.033997141399721986,0.03399714139972199,nan,8.543750529268851e-06,0.034076599127383395,-0.14954193180612682
1120000,147.77777777777777,6.693973136321451e-05,0.03412816686976795,0.034128166869767954,nan,8.67451660039255e-06,0.034203781117731556,-0.1463678195827732
1130000,149.09722222222223,6.550033140785483e-05,0.03404281824052002,0.03404281824052003,nan,8.774000209540028e-06,0.034117092572137415,-0.14853132694291013
1140000,150.41666666666669,6.948348744292208e-05,0.03411331407281594,0.034113314072815946,nan,8.811507626201828e-06,0.03419160906788506,-0.146671600425448
1150000,151.73611111111111,7.013426163129404e-05,0.03419142692037689,0.03419142692037688,nan,8.783379891206595e-06,0.03427034456189939,-0.14470657933025588
1160000,153.05555555555557,6.81159230198595e-05,0.03424349719384168,0.03424349719384168,nan,8.702391515503722e-06,0.034320315508377046,-0.14345944212479875
1170000,154.375,6.402652033963173e-05,0.03428327451851186,0.034283274518511854,nan,8.633238360999834e-06,0.034355934277212494,-0.14257049574778496
1180000,155.69444444444446,6.623215264140707e-05,0.03434143571262871,0.03434143571262871,nan,8.601111579828594e-06,0.03441626897684994,-0.1410647078049533
1190000,157.01388888888889,6.831241114173869e-05,0.0342363005719247,0.0342363005719247,nan,8.587426241410808e-06,0.03431320040930785,-0.14363701540277699
1200000,158.33333333333334,6.573934900150864e-05,0.03422800376803497,0.03422800376803497,nan,8.664656615012042e-06,0.03430240777365149,-0.1439063698661351
