step,omega_ci_t,delta_B_rms,delta_B_rms_over_B0,delta_B_parallel_rms,delta_B_parallel_rms_over_B0,delta_B_perp_rms,delta_B_perp_rms_over_B0,B_min,mirror_depth,mirror_area_fraction,magnetic_energy_fluct
163500,21.572916666666668,0.0011587050838321761,0.014483813547902201,0.0011582387132549655,0.01447798391568707,0.002172636820572622,0.027157960257157773,0.07423774711325348,0.07202816108433152,0.15310932677469136,6.712987356492652e-07
164000,21.63888888888889,0.0011577873180920444,0.014472341476150554,0.001157340116714084,0.014466751458926048,0.0021726948762315628,0.027158685952894532,0.07468467698703486,0.06644153766206429,0.15234977816358025,6.702357369673845e-07
164500,21.70486111111111,0.00115873387055768,0.014484173381971001,0.001158402605025045,0.014480032562813062,0.002175302661721456,0.027191283271518197,0.07447366920727584,0.06907913490905204,0.1518946518132716,6.713320913887912e-07
165000,21.770833333333336,0.0011612086852630448,0.01451510856578806,0.0011608173086475038,0.014510216358093797,0.002171266985966652,0.02714083732458315,0.07360033544947486,0.07999580688156427,0.1527807918595679,6.742028053651645e-07
165500,21.836805555555557,0.0011635660041111114,0.014544575051388892,0.0011631836781537674,0.014539795976922093,0.002174167063729323,0.027177088296616535,0.07521490888127666,0.059813638984041795,0.15295862268518517,6.769429229615496e-07
166000,21.90277777777778,0.0011633331672226631,0.014541664590283289,0.0011628895191886732,0.014536118989858415,0.002174339264732056,0.0271792408091507,0.07489817361539362,0.0637728298075797,0.1529073832947531,6.766720289801564e-07
166500,21.96875,0.0011631171243186526,0.014538964053983156,0.00116267368472128,0.014533421059016,0.002178535827562509,0.027231697844531364,0.07468166923390625,0.06647913457617194,0.15271146797839505,6.76420722441646e-07
167000,22.03472222222222,0.0011658675913821964,0.014573344892277454,0.0011654673843866728,0.01456834230483341,0.0021807257300699464,0.02725907162587433,0.07483658987791081,0.06454262652611487,0.15226538387345678,6.796236203176621e-07
167500,22.100694444444446,0.001165968728060599,0.014574609100757488,0.0011656075215611325,0.014570094019514156,0.002179050132544234,0.027238126656802922,0.07466216306951015,0.06672296163112312,0.15228346836419754,6.797415374076256e-07
168000,22.166666666666668,0.0011661984001774834,0.014577480002218542,0.0011657605030842126,0.014572006288552658,0.0021828528313292076,0.027285660391615094,0.0750378994659408,0.06202625667573991,0.1531032986111111,6.80009354288261e-07
168500,22.23263888888889,0.001166544520449648,0.0145818065056206,0.0011662532418016103,0.014578165522520128,0.002182642036127164,0.02728302545158955,0.07481005208729082,0.06487434890886479,0.15210563753858025,6.804130590955497e-07
169000,22.29861111111111,0.0011689676787963548,0.014612095984954434,0.001168696005054769,0.014608700063184613,0.002188068143360049,0.027350851792000613,0.07510186405738095,0.06122669928273816,0.15370912905092593,6.832427170352689e-07
169500,22.364583333333336,0.0011713490880284087,0.014641863600355109,0.0011709892285725301,0.014637365357156627,0.0021862574284113884,0.027328217855142355,0.07502017268219376,0.062247841472578114,0.15297972125771606,6.860293430124925e-07
170000,22.430555555555557,0.0011709692244467244,0.014637115305584055,0.0011705951526540961,0.014632439408176202,0.002186569519887885,0.027332118998598564,0.07447971034447903,0.06900362069401211,0.15226538387345678,6.855844623006816e-07
170500,22.49652777777778,0.0011732405698310832,0.01466550712288854,0.0011727721064485335,0.014659651330606668,0.002192111085427668,0.02740138856784585,0.07470567365248817,0.06617907934389788,0.15241608796296297,6.882467173487825e-07
171000,22.5625,0.0011735351528796999,0.014669189410996248,0.0011732003217234496,0.01466500402154312,0.0021891775371464697,0.02736471921433087,0.07438915345967298,0.07013558175408774,0.1531515239197531,6.885923775221901e-07
171500,22.62847222222222,0.0011752713553162808,0.01469089194145351,0.0011748908851428824,0.01468613606428603,0.0021925328831334436,0.027406661039168046,0.0749486197435428,0.06314225320571498,0.15237389081790123,6.906313793134838e-07
172000,22.694444444444446,0.0011749210402726088,0.01468651300340761,0.0011745132053787824,0.01468141506723478,0.002193384186457903,0.027417302330723786,0.07406275633257209,0.07421554584284895,0.15260898919753085,6.902197254376347e-07
172500,22.760416666666668,0.0011756893344312168,0.01469611668039021,0.0011753091524059648,0.01469136440507456,0.002200112962973383,0.027501412037167286,0.0750020990228902,0.062473762213872464,0.1524974681712963,6.911227055476588e-07
173000,22.82638888888889,0.00117936476854437,0.014742059606804626,0.0011789089721859203,0.014736362152324003,0.0021979306379534386,0.027474132974417982,0.07442704941244807,0.06966188234439918,0.15202727141203703,6.954506286418577e-07
173500,22.89236111111111,0.0011796662779744952,0.01474582847468119,0.0011792446699166101,0.014740558373957626,0.0022010855088316216,0.027513568860395268,0.07420075830762482,0.07249052115468979,0.15225935570987653,6.958062636950994e-07
174000,22.958333333333336,0.0011808211976272064,0.01476026497034008,0.0011805069456680933,0.014756336820851167,0.0022021331057024284,0.027526663821280353,0.0747535157901705,0.06558105262286873,0.15205138406635801,6.971693503828748e-07
174500,23.024305555555557,0.0011790587239821446,0.014738234049776807,0.0011786078032362168,0.01473259754045271,0.00220170776433649,0.027521347054206127,0.07446813670489136,0.06914829118885801,0.15199110243055555,6.950897372992014e-07
175000,23.09027777777778,0.0011846016221895115,0.014807520277368893,0.0011842872760011848,0.01480359095001481,0.002203372335704508,0.02754215419630635,0.07442793050528299,0.06965086868396275,0.15247034143518517,7.01640501647011e-07
175500,23.15625,0.0011805602074039636,0.014757002592549544,0.001180149994182647,0.014751874927283087,0.0022014920787674463,0.02751865098459308,0.07456175093138806,0.06797811335764925,0.15279586226851852,6.968612016528448e-07
176000,23.22222222222222,0.0011811029614433278,0.014763787018041596,0.0011806605207499588,0.014758256509374484,0.002205463979369869,0.027568299742123364,0.07482332903203565,0.0647083870995544,0.15098439911265432,6.975021027650994e-07
176500,23.288194444444446,0.001182798848933455,0.014784985611668189,0.0011823634790291524,0.014779543487864404,0.0022051894407686306,0.02756486800960788,0.07412302871429577,0.07346214107130289,0.15286217206790123,6.995065585191531e-07
177000,23.354166666666668,0.0011848487917634062,0.014810609897042578,0.001184430164966492,0.01480537706208115,0.002206686869455049,0.027583585868188112,0.0739896521615651,0.07512934798043625,0.15251555266203703,7.019333296716018e-07
177500,23.42013888888889,0.001183840891612989,0.014798011145162361,0.0011834060070822102,0.014792575088527627,0.0022078679304906664,0.027598349131133328,0.07465825281088947,0.06677183986388158,0.15242211612654322,7.007396283275184e-07
178000,23.48611111111111,0.0011877728986856681,0.014847161233570851,0.0011872817472757498,0.014841021840946872,0.0022111352763928907,0.027639190954911134,0.0743944380785266,0.0700695240184176,0.1530008198302469,7.054022294260773e-07
178500,23.552083333333336,0.0011868762962777037,0.014835953703471296,0.0011864974227907435,0.014831217784884294,0.002214156586832945,0.027676957335411815,0.07483715605101375,0.06453554936232808,0.15180724344135801,7.043376713329396e-07
179000,23.618055555555557,0.001185867444175934,0.014823343052199175,0.0011856178715989633,0.01482022339498704,0.002211786759902996,0.027647334498787448,0.07447765105842603,0.06902936176967456,0.15291642554012347,7.03140797578181e-07
179500,23.68402777777778,0.0011897791565944652,0.014872239457430814,0.001189378151274572,0.014867226890932148,0.0022181570476835248,0.02772696309604406,0.0742793690117922,0.0715078873525975,0.1527174961419753,7.077872207333186e-07
180000,23.75,0.0011917157371458278,0.014896446714322846,0.0011913573592823835,0.014891966991029792,0.0022165703487395157,0.027707129359243948,0.0742859603951367,0.07142549506079132,0.15297670717592593,7.100931990805117e-07
180500,23.81597222222222,0.001189445248177108,0.014868065602213848,0.0011890313529819378,0.014862891912274223,0.002218819550255784,0.0277352443781973,0.0744661314273541,0.06917335715807371,0.15297670717592593,7.07389999205551e-07
181000,23.881944444444446,0.0011907389183170398,0.014884236478962998,0.0011903840939515584,0.01487980117439448,0.0022168987273919055,0.02771123409239882,0.07458848586623114,0.06764392667211083,0.15262405960648148,7.089295857974171e-07
181500,23.947916666666668,0.0011931759852249406,0.014914699815311757,0.0011927837026029212,0.014909796282536514,0.0022217278165619224,0.027771597707024028,0.07450574979158928,0.06867812760513403,0.15223825713734568,7.118344658587539e-07
182000,24.01388888888889,0.0011905542101200344,0.01488192762650043,0.0011902085642961195,0.014877607053701494,0.0022200450591557726,0.02775056323944716,0.07437305644032707,0.07033679449591157,0.15305507330246915,7.087096636172695e-07
182500,24.07986111111111,0.0011965105068537313,0.014956381335671641,0.0011961571760848897,0.01495196470106112,0.002222751890235513,0.027784398627943914,0.07497069514383148,0.06286631070210658,0.1529857494212963,7.158186965056864e-07
183000,24.145833333333336,0.0011948085949366216,0.014935107436707768,0.0011944459947805714,0.014930574934757142,0.002225982745462984,0.027824784318287298,0.07458417253879762,0.0676978432650297,0.15163242669753085,7.137837892672118e-07
183500,24.211805555555557,0.0011948721404763255,0.014935901755954068,0.0011945286872862707,0.014931608591078383,0.002226691719185172,0.02783364648981465,0.07391353229703453,0.07608084628706846,0.15203028549382716,7.138597160432378e-07
184000,24.27777777777778,0.001196378736094204,0.01495473420117755,0.001196065140935144,0.0149508142616893,0.002230918286794374,0.027886478584929673,0.07469328311241544,0.06633396109480705,0.15292546778549382,7.156610400891823e-07
184500,24.34375,0.0011976530902463726,0.014970663628079656,0.0011973257223257556,0.014966571529071944,0.0022319682090246717,0.027899602612808397,0.07482159740407303,0.06473003244908715,0.1519700038580247,7.17186462288343e-07
185000,24.40972222222222,0.0011974954797733237,0.014968693497166546,0.0011970443418605624,0.01496305427325703,0.0022343511212316856,0.02792938901539607,0.07441717710916995,0.0697852861353756,0.15187656732253085,7.169977120387713e-07
185500,24.475694444444446,0.001200501956167621,0.015006274452095264,0.001200167824566985,0.015002097807087313,0.00223567039138186,0.027945879892273248,0.07407844645494391,0.07401941931320122,0.15199110243055555,7.206024733811423e-07
186000,24.541666666666668,0.0012027556732480877,0.015034445915601095,0.0012024092884486343,0.015030116105607928,0.0022379918194286226,0.02797489774285778,0.07465341546333684,0.06683230670828955,0.15292848186728394,7.233106047652303e-07
186500,24.60763888888889,0.0012026060075186016,0.015032575093982519,0.0012022802755471856,0.015028503444339819,0.0022375896294918535,0.02796987036864817,0.07386124872336243,0.07673439095796963,0.15312138310185186,7.231306046599154e-07
187000,24.67361111111111,0.0012040177851634667,0.015050222314543334,0.00120366793729743,0.015045849216217875,0.0022368337208554055,0.027960421510692567,0.07449456644194116,0.06881791947573546,0.15301589023919754,7.248294134949701e-07
187500,24.739583333333336,0.001202494670201301,0.015031183377516263,0.0012020318579943413,0.015025398224929265,0.0022347708182006714,0.02793463522750839,0.07461600706124029,0.06729991173449645,0.15256679205246915,7.229967159312678e-07
188000,24.805555555555557,0.0012032634771902495,0.015040793464878119,0.001202872895855461,0.015035911198193263,0.00223964792499464,0.027995599062433,0.07463237962453184,0.06709525469335198,0.15322687596450618,7.23921497769985e-07
188500,24.87152777777778,0.0012062449240062504,0.015078061550078129,0.0012058697819805097,0.01507337227475637,0.0022390550571595577,0.02798818821449447,0.07461397890100005,0.06732526373749936,0.15250952449845678,7.275134083454224e-07
189000,24.9375,0.0012049994403150997,0.015062493003938747,0.0012046875225928911,0.01505859403241114,0.002240042318650024,0.0280005289831253,0.07451532506106408,0.06855843673669904,0.15220510223765432,7.260118255798519e-07
189500,25.00347222222222,0.0012068998980845325,0.015086248726056656,0.0012063521923234618,0.015079402404043271,0.0022399850950812297,0.02799981368851537,0.07459910469168257,0.06751119135396788,0.1520453559027778,7.283036819982274e-07
190000,25.069444444444446,0.0012065874041745908,0.015082342552182385,0.0012061981787150873,0.015077477233938591,0.002246278254318771,0.028078478178984637,0.07461117225408792,0.06736034682390102,0.1526542004243827,7.279265819563886e-07
190500,25.135416666666668,0.0012083776984503421,0.015104721230629276,0.0012079691119274555,0.015099613899093194,0.002245684695698626,0.02807105869623282,0.07452227321928735,0.06847158475890813,0.15222017264660495,7.300883310560731e-07
191000,25.20138888888889,0.001210900289564321,0.015136253619554013,0.0012105332548580973,0.015131665685726216,0.002246475161880369,0.02808093952350461,0.07468869331405485,0.06639133357431437,0.1518825954861111,7.331397556334784e-07
191500,25.26736111111111,0.0012111808389567952,0.01513976048695994,0.0012108295503442611,0.015135369379303263,0.0022492720164944482,0.028115900206180603,0.07415382521067021,0.0730771848666224,0.15221715856481483,7.334795123280432e-07
192000,25.333333333333336,0.0012108993366694515,0.015136241708368144,0.0012105801037302563,0.015132251296628204,0.002248520125488055,0.028106501568600683,0.07442681735836447,0.0696647830204441,0.15197301793981483,7.331386017732589e-07
192500,25.399305555555557,0.0012133764558327005,0.015167205697908756,0.0012130350761158024,0.01516293845144753,0.002248224535936983,0.02810280669921229,0.07481685393340046,0.0647893258324943,0.1530249324845679,7.361412117845626e-07
193000,25.46527777777778,0.0012135979696482767,0.015169974620603459,0.0012131612811704115,0.015164516014630144,0.0022539062590498306,0.02817382823812288,0.07436933590237292,0.07038330122033853,0.15283203125,7.364100159672098e-07
193500,25.53125,0.0012178841211707722,0.015223551514634653,0.0012175542608015549,0.015219428260019435,0.0022530458209527038,0.028163072761908797,0.07400584639576142,0.07492692005298218,0.15213577835648148,7.416208662999522e-07
194000,25.59722222222222,0.0012164701049007618,0.015205876311259522,0.0012160872512895781,0.015201090641119727,0.0022604193613545965,0.028255242016932455,0.0744015616743222,0.06998047907097249,0.15262405960648148,7.398997580586351e-07
194500,25.663194444444446,0.0012137083047020114,0.015171353808775143,0.0012132501924305608,0.01516562740538201,0.0022554643591343082,0.028193304489178853,0.07470674259199699,0.06616571760003764,0.15256679205246915,7.365439244513152e-07
195000,25.729166666666668,0.0012162371296488349,0.015202964120610436,0.001215820753396641,0.01519775941745801,0.0022555712932465777,0.02819464116558222,0.07466245539827283,0.06671930752158961,0.1519700038580247,7.396163777682184e-07
195500,25.79513888888889,0.001219610279926897,0.015245128499086213,0.0012192001835484136,0.01524000229435517,0.0022603791371983884,0.028254739214979854,0.07405621317698688,0.07429733528766402,0.1529224537037037,7.437246174516822e-07
196000,25.86111111111111,0.0012196407647470104,0.015245509559337631,0.0012191606886259785,0.01523950860782473,0.002261255982386284,0.02826569977982855,0.07493901768827953,0.06326227889650593,0.15259693287037038,7.437617975163363e-07
196500,25.927083333333336,0.0012189458489786106,0.015236823112232633,0.0012184485933335923,0.015230607416669904,0.002261747143357966,0.028271839291974573,0.07408411807208555,0.0739485240989306,0.15236183449074073,7.429144913710929e-07
197000,25.993055555555557,0.001221009820479332,0.01526262275599165,0.001220527809687098,0.015256597621088726,0.002261781859867513,0.028272273248343915,0.07465864647310906,0.06676691908613674,0.15234375,7.454324908534853e-07
197500,26.05902777777778,0.0012222954932737031,0.015278693665921288,0.0012219287996371331,0.015274109995464163,0.0022616513002187318,0.028270641252734145,0.0744312108069359,0.06960986491330123,0.15213276427469136,7.470031364386026e-07
198000,26.125,0.0012221022596780359,0.015276278245975449,0.0012216885461858186,0.015271106827322732,0.0022653408902649197,0.028316761128311496,0.07453586286766874,0.06830171415414077,0.15232265142746915,7.467669665550808e-07
198500,26.19097222222222,0.0012249917122084625,0.015312396402605781,0.0012245803804342575,0.01530725475542822,0.00226747176052397,0.02834339700654962,0.07473252555957677,0.0658434305052904,0.15274462287808643,7.503023474897102e-07
199000,26.256944444444446,0.0012219403255279207,0.015274254069099009,0.0012215647631319021,0.015269559539148776,0.002272386570617013,0.028404832132712665,0.07431980210854672,0.07100247364316603,0.15159324363425927,7.465690795756404e-07
199500,26.32291666666667,0.0012278040422192178,0.015347550527740223,0.0012273128758345843,0.015341410947932304,0.0022701896978984453,0.028377371223730567,0.07484613932882318,0.06442325838971019,0.15241608796296297,7.537513830449254e-07
200000,26.38888888888889,0.0012251778291860358,0.015314722864825448,0.0012247770454069421,0.015309713067586776,0.0022706799000205623,0.028383498750257027,0.07459816916227381,0.06752288547157737,0.15235279224537038,7.505303565645036e-07
200500,26.454861111111114,0.001227223135609072,0.015340289195113401,0.0012268386207106006,0.015335482758882506,0.00227547314356652,0.0284434142945815,0.07478522427009858,0.0651846966237678,0.1522683979552469,7.530383122870814e-07
201000,26.520833333333332,0.001230545967956474,0.015381824599455926,0.001230115567873081,0.015376444598413511,0.002277003932225549,0.02846254915281936,0.07414486126320792,0.07318923420990098,0.15250952449845678,7.571216896269679e-07
201500,26.586805555555557,0.001228567190549978,0.015357089881874725,0.0012282120028380527,0.01535265003547566,0.0022784472804128087,0.028480591005160108,0.07426051953861697,0.07174350576728794,0.15225031346450618,7.54688670847933e-07
202000,26.652777777777775,0.0012303266487350031,0.01537908310918754,0.0012298749727788231,0.01537343715973529,0.0022815507486506487,0.02851938435813311,0.07480821234211629,0.06489734572354633,0.15195493344907407,7.56851831293752e-07
202500,26.71875,0.0012309339448206484,0.015386674310258105,0.0012305004294761355,0.015381255368451693,0.002278050441623895,0.028475630520298684,0.0741421678440218,0.07322290194972747,0.15278983410493827,7.575991882558616e-07
203000,26.78472222222222,0.0012338748666634103,0.015423435833292629,0.001233508139200771,0.015418851740009638,0.0022774284138361326,0.028467855172951657,0.07458808315193569,0.06764896060080394,0.15286217206790123,7.612235932918243e-07
203500,26.850694444444446,0.0012335231685173405,0.015419039606466756,0.0012330908011661558,0.015413635014576947,0.002279299559806316,0.028491244497578953,0.07473813056738383,0.06577336790770205,0.15242814429012347,7.607897036345296e-07
204000,26.91666666666667,0.0012359134340453784,0.01544891792556723,0.0012355860118400076,0.015444825148000095,0.002282612788268544,0.0285326598533568,0.07417927642645361,0.07275904466932992,0.152587890625,7.6374100822692e-07
204500,26.98263888888889,0.0012343686865162937,0.01542960858145367,0.0012338864981355914,0.015423581226694892,0.0022850085634310386,0.02856260704288798,0.07482884436930785,0.06463944538365185,0.15287422839506173,7.618330271259802e-07
205000,27.048611111111114,0.0012349474390404673,0.015436842988005841,0.0012344912753612278,0.015431140942015347,0.002284329518189943,0.02855411897737429,0.07453681764668538,0.06828977941643277,0.15186149691358025,7.625475885963045e-07
205500,27.114583333333332,0.0012374071004806662,0.015467588756008326,0.0012368291027092591,0.01546036378386574,0.0022872946289267957,0.028591182861584945,0.07466706845740217,0.06666164428247279,0.15185546875,7.655881661599848e-07
206000,27.180555555555557,0.0012343523502631962,0.015429404378289952,0.0012339966454414457,0.015424958068018071,0.0022860898764704633,0.02857612345588079,0.07423909328180298,0.07201133397746284,0.1525336371527778,7.618128623001381e-07
206500,27.246527777777775,0.0012353036863998004,0.015441296079997504,0.0012349320981265548,0.015436651226581935,0.0022891011247723175,0.02861376405965397,0.07469914889987787,0.06626063875152655,0.15266927083333334,7.629875988164681e-07
207000,27.3125,0.0012371129940005484,0.015463912425006854,0.0012366613091072262,0.015458266363840326,0.0022896061531917865,0.028620076914897333,0.07443902933491348,0.06951213331358153,0.15276270736882716,7.652242799625006e-07
207500,27.37847222222222,0.0012380938162281703,0.015476172702852129,0.0012377148098590691,0.015471435123238364,0.002298321537430323,0.02872901921787904,0.07393119149309851,0.0758601063362686,0.1522412712191358,7.664381488912171e-07
208000,27.444444444444446,0.0012393147513559645,0.015491434391949556,0.0012389266072271627,0.015486582590339533,0.002293784426761405,0.02867230533451756,0.074304358011243,0.07119552485946257,0.15253062307098766,7.67950526464248e-07
208500,27.51041666666667,0.0012422710896741957,0.015528388620927445,0.0012418861451913132,0.015523576814891414,0.0022970337063228743,0.02871292132903593,0.07385810446631982,0.07677369417100222,0.1519700038580247,7.716187301201568e-07
209000,27.57638888888889,0.0012422910922169296,0.01552863865271162,0.0012418284668406763,0.015522855835508453,0.0022952120420120506,0.028690150525150632,0.0742990209768149,0.07126223778981378,0.15174997588734568,7.71643578900766e-07
209500,27.642361111111114,0.0012457026485946658,0.015571283107433323,0.001245212277625871,0.015565153470323386,0.0023011153668140894,0.028763942085176117,0.07422033292377213,0.07224583845284838,0.1520724826388889,7.758875443578826e-07
210000,27.708333333333332,0.0012429140656416637,0.015536425820520795,0.0012423845576498827,0.015529806970623533,0.002300193058584209,0.028752413232302612,0.07463557364802566,0.06705532939967929,0.1526783130787037,7.724176872849449e-07
210500,27.774305555555557,0.0012435276315393418,0.015544095394241772,0.0012431875645117802,0.015539844556397252,0.0023012283232861255,0.02876535404107657,0.07399767588522871,0.07502905143464111,0.15208152488425927,7.731804852009224e-07
211000,27.840277777777775,0.0012463143610798896,0.01557892951349862,0.0012459369094418834,0.015574211368023541,0.0023051147346816884,0.028813934183521104,0.07434539543907248,0.07068255701159398,0.15320276331018517,7.766497433169869e-07
211500,27.90625,0.001248190926586267,0.015602386582328338,0.0012478033321974753,0.01559754165246844,0.0023082000484156936,0.02885250060519617,0.0737884386673086,0.07764451665864258,0.15287422839506173,7.789902946061419e-07
212000,27.97222222222222,0.001249489605815412,0.01561862007269265,0.0012490682955071325,0.015613353693839156,0.0023100274195378746,0.02887534274422343,0.07425406291320608,0.07182421358492408,0.15197301793981483,7.80612137520377e-07
212500,28.038194444444446,0.0012489086447849713,0.01561135805981214,0.0012484192227053647,0.01560524028381706,0.0023074048960057556,0.028842561200071944,0.07441816780243068,0.06977290246961643,0.1524733555169753,7.798864015093166e-07
213000,28.10416666666667,0.0012506094921534488,0.01563261865191811,0.0012502239823727597,0.015627799779659494,0.0023109339936500254,0.028886674920625317,0.07458998256095323,0.06762521798808463,0.15272051022376543,7.820120509321535e-07
213500,28.17013888888889,0.0012508131574667293,0.015635164468334115,0.001250350522793448,0.0156293815349181,0.00231304615802624,0.028913076975328002,0.07457203355476016,0.06784958056549795,0.15134910300925927,7.822667774459443e-07
214000,28.236111111111114,0.0012499508276902398,0.015624385346127997,0.0012495788083876466,0.015619735104845583,0.002314964071408282,0.028937050892603525,0.0737497228637198,0.07812846420350261,0.15237690489969136,7.811885358217578e-07
214500,28.302083333333332,0.0012540442183013565,0.015675552728766955,0.0012535486068831914,0.015669357586039892,0.0023153552200989207,0.028941940251236507,0.07472355041186529,0.06595561985168386,0.15201220100308643,7.863134507275302e-07
215000,28.368055555555557,0.0012526389084989568,0.01565798635623696,0.0012522594142631205,0.015653242678289006,0.0023147207945801505,0.02893400993225188,0.074247523517178,0.07190595603527494,0.15245225694444445,7.845521175427289e-07
215500,28.434027777777775,0.0012520527943283776,0.01565065992910472,0.0012516841918061984,0.01564605239757748,0.0023165260943942023,0.02895657617992753,0.07385596791240728,0.07680040109490893,0.15185245466820987,7.838180998927495e-07
216000,28.5,0.0012562095314953949,0.015702619143692437,0.0012558023184567298,0.015697528980709124,0.0023166586506303223,0.028958233132879027,0.07393295008357544,0.07583812395530709,0.15231963734567902,7.890311935099398e-07
216500,28.56597222222222,0.001256108577485828,0.01570135721857285,0.0012557363250427184,0.01569670406303398,0.0023223617912428844,0.029029522390536053,0.07435803336314571,0.07052458296067865,0.1526270736882716,7.889043792167351e-07
217000,28.631944444444446,0.0012553331125806219,0.015691663907257774,0.0012548462285040785,0.01568557785630098,0.0023189003049609996,0.028986253812012495,0.07465382675093098,0.06682716561336277,0.1523829330632716,7.879306117706762e-07
217500,28.69791666666667,0.0012549812330430923,0.015687265413038654,0.0012545799224614018,0.015682249030767523,0.002318666711940264,0.0289833338992533,0.07402654145198366,0.07466823185020421,0.15186149691358025,7.874889476451802e-07
218000,28.76388888888889,0.0012599584684578615,0.01574948085572327,0.0012594657282013252,0.015743321602516566,0.002324159497060753,0.02905199371325941,0.07422426249066419,0.07219671886669765,0.15203932773919754,7.937476711193399e-07
218500,28.829861111111114,0.0012585499231312386,0.015731874039140482,0.0012581225717804235,0.015726532147255293,0.002326074743957102,0.029075934299463774,0.07442925314631475,0.06963433567106558,0.15234375,7.919739545068234e-07
219000,28.895833333333332,0.001257669689565219,0.015720871119565237,0.0012572402839407153,0.015715503549258943,0.00232796542407649,0.029099567800956124,0.07406108208162923,0.07423647397963462,0.15255774980709877,7.908665240255372e-07
219500,28.961805555555557,0.0012618570578480986,0.015773213223101233,0.0012614771909080435,0.015768464886350544,0.0023300669739252772,0.029125837174065965,0.07450728627165745,0.06865892160428189,0.15207851080246915,7.961416172205298e-07
220000,29.027777777777775,0.0012632124888912728,0.01579015611114091,0.001262725625457255,0.015784070318215687,0.002327853660876228,0.02909817076095285,0.07396414560214225,0.07544817997322195,0.1522683979552469,7.97852896045442e-07
220500,29.09375,0.0012644206037674723,0.0158052575470934,0.0012640274425554984,0.01580034303194373,0.0023321558550145876,0.029151948187682346,0.07418878141135647,0.07264023235804407,0.15185546875,7.993797316158495e-07
221000,29.15972222222222,0.0012649543385775924,0.015811929232219905,0.0012645700866452483,0.015807126083065604,0.002332031140252056,0.0291503892531507,0.07389955035215375,0.07625562059807822,0.15242513020833334,8.000547393431371e-07
221500,29.225694444444446,0.001267798470140768,0.0158474808767596,0.0012674714678590354,0.015843393348237943,0.00233339014332306,0.029167376791538246,0.07434253478200603,0.07071831522492467,0.1525215808256173,8.036564804456358e-07
222000,29.29166666666667,0.001267503822056684,0.01584379777570855,0.0012670250394261797,0.015837812992827247,0.0023386198840595483,0.029232748550744352,0.07464520680569517,0.06693491492881043,0.1523949893904321,8.032829694641509e-07
222500,29.35763888888889,0.001263607072497168,0.0157950884062146,0.0012632313381954602,0.015790391727443252,0.002334326833739198,0.029179085421739977,0.07432666448531322,0.0709166939335848,0.152099609375,7.983514168324316e-07
223000,29.423611111111114,0.00126925004912607,0.015865625614075875,0.0012688025482876523,0.015860031853595653,0.0023367662462526334,0.029209578078157918,0.07410222684183652,0.0737221644770435,0.1521538628472222,8.054978436032656e-07
223500,29.489583333333332,0.0012681418191032568,0.01585177273879071,0.0012676836331830734,0.01584604541478842,0.002342916954950579,0.029286461936882238,0.0738960684559959,0.07629914430005125,0.15286217206790123,8.040918366792585e-07
224000,29.555555555555557,0.0012696709873539047,0.01587088734192381,0.0012692310330979408,0.01586538791372426,0.0023402772129349,0.02925346516168625,0.07419892438475763,0.07251344519052971,0.15237389081790123,8.060322080641195e-07
224500,29.621527777777775,0.0012667182413529975,0.01583397801691247,0.001266166387629691,0.015827079845371135,0.0023432187304960324,0.029290234131200403,0.0744165089104515,0.06979363861935628,0.15192780671296297,8.022875514882155e-07
225000,29.6875,0.0012696215523548536,0.01587026940443567,0.001269285952356277,0.01586607440445346,0.002345669045311821,0.02932086306639776,0.07436214541787334,0.07047318227658328,0.1526391300154321,8.059694431019741e-07
225500,29.75347222222222,0.001273850366202685,0.01592312957753356,0.0012733830268774953,0.015917287835968692,0.002350346810258415,0.02937933512823019,0.0742442897929556,0.07194637758805511,0.15230758101851852,8.113473777373572e-07
226000,29.819444444444446,0.0012711356971575804,0.015889196214469756,0.0012706697129320193,0.015883371411650242,0.002350839036603875,0.029385487957548435,0.07412402037376985,0.07344974532787696,0.15207549672067902,8.07892980294144e-07
226500,29.88541666666667,0.0012737853605685394,0.01592231700710674,0.0012734456220466824,0.01591807027558353,0.0023501930674355046,0.029377413342943807,0.07386901763560699,0.07663727955491262,0.1522292148919753,8.11264572399362e-07
227000,29.95138888888889,0.0012758301726801505,0.01594787715850188,0.0012753824717306559,0.015942280896633198,0.0023524561086887582,0.02940570135860948,0.07388973978221451,0.07637825272231857,0.15183135609567902,8.138713147605313e-07
227500,30.017361111111114,0.0012769804548589054,0.015962255685736317,0.0012765506594566252,0.015956883243207813,0.002357623402961107,0.029470292537013835,0.0737297144869058,0.07837856891367756,0.15280189043209877,8.153395410458285e-07
228000,30.083333333333332,0.0012760672358378558,0.015950840447973198,0.0012755993296203836,0.015944991620254794,0.002352724912541717,0.029409061406771464,0.07378753884010177,0.07765576449872791,0.15177107445987653,8.14173795189433e-07
228500,30.149305555555557,0.001277281792561883,0.015966022407023536,0.0012768041304682442,0.015960051630853053,0.0023552049305244935,0.02944006163155617,0.0744635208935995,0.06920598883000617,0.1522141444830247,8.157243888050486e-07
229000,30.215277777777775,0.0012774241535119025,0.01596780191889878,0.001276923115115999,0.015961538938949988,0.0023578084314367065,0.02947260539295883,0.07414326115119685,0.07320923561003945,0.15222620081018517,8.159062339878005e-07
