step,omega_ci_t,corr_A_deltaB,corr_A_Bmag,corr_A_Jdia,corr_A_rho_i
31000,4.090277777777778,0.00025100460154484327,0.00025100460154484197,0.002216741800287613,0.008197553308135968
31500,4.15625,-0.00114246035922195,-0.0011424603592219498,0.0021849340369899262,0.008692199491014178
32000,4.222222222222222,0.0005928457272833995,0.0005928457272833991,-0.004396824749425371,0.005429001678381957
32500,4.288194444444445,-0.002388845667280141,-0.0023888456672801375,0.005673786501164353,0.007442195813694941
33000,4.354166666666667,-0.0006145074383236384,-0.0006145074383236388,0.001889919954637852,0.008834688540768144
33500,4.420138888888889,0.00225388561577206,0.002253885615772059,0.004244158807609941,0.008015553045823838
34000,4.486111111111112,0.0035123025272437583,0.003512302527243762,-0.002499890189539619,0.009096486324119914
34500,4.552083333333334,0.001785492646290524,0.0017854926462905233,-0.0012852671199612914,0.008415092437170561
35000,4.618055555555555,0.0029956914934715466,0.0029956914934715444,0.0019719803829037325,0.005571064211143829
35500,4.684027777777778,4.425994580420867e-05,4.425994580420896e-05,0.0015881494129911771,0.009766285886046179
36000,4.75,0.0015785840712180831,0.001578584071218087,0.0001700917027106959,0.00683586779591833
36500,4.815972222222222,0.0055838793617942655,0.0055838793617942716,0.006758799612290692,0.0066500102625547544
37000,4.881944444444445,0.004096077317820009,0.004096077317820008,0.0003094058307081255,0.0059358167772112025
37500,4.947916666666667,-0.002314058964799537,-0.0023140589647995414,0.00021828009805180203,0.010591831889144497
38000,5.013888888888889,0.0012055764910914558,0.0012055764910914536,-0.0018441367138049755,0.010077129657147311
38500,5.079861111111112,0.00229904786012244,0.002299047860122441,-0.0016593980649662503,0.009422678629357674
39000,5.145833333333334,-0.00017100303250412927,-0.0001710030325041315,0.0009095382494117484,0.0076473715016672685
39500,5.211805555555555,0.00032298791720233714,0.00032298791720233817,-0.004049817545848656,0.007075404869889391
40000,5.277777777777778,0.0019216592009523596,0.001921659200952358,-0.0016354030755737978,0.00999284333228693
40500,5.34375,-0.002239482807626528,-0.0022394828076265252,-0.0004921257689898384,0.008103880738695982
41000,5.409722222222222,0.0001231245054159245,0.00012312450541592204,-0.004952015530733971,0.005867632621402875
41500,5.475694444444445,0.006090167986137649,0.006090167986137647,-0.004847217030936969,0.009590944647697707
42000,5.541666666666667,0.002129776200758893,0.0021297762007588938,0.002551977297266584,0.010009817206802295
42500,5.607638888888889,-0.001775330937601062,-0.0017753309376010618,-0.0012828609207422076,0.006096811653093656
43000,5.673611111111112,0.0003114943537264092,0.0003114943537264119,-0.000615483154294748,0.00786735739996854
43500,5.739583333333334,-0.0007130666016992918,-0.00071306660169929,-1.6202926788719562e-05,0.0068177901319181385
44000,5.805555555555555,0.0004799344819308152,0.0004799344819308154,0.0015835087771002116,0.012925328777633735
44500,5.871527777777778,0.0021350515069620676,0.002135051506962067,-0.0019194858615833473,0.0077846536444361614
45000,5.9375,0.0027264699744701765,0.002726469974470177,0.00010648114756112604,0.011075238709144928
45500,6.003472222222222,-0.0011777954224610335,-0.0011777954224610322,-0.002888392134703527,0.006014899388375501
46000,6.069444444444445,0.002819591627674611,0.002819591627674614,0.0007836293456875295,0.009082665206126281
46500,6.135416666666667,0.0022510437197232336,0.0022510437197232345,-0.0012816103676591003,0.008965400493162651
47000,6.201388888888889,0.0031293482884740087,0.003129348288474008,0.0007480382819811984,0.01161395316288387
47500,6.267361111111112,0.001778514289183897,0.001778514289183892,0.003961773368214865,0.01047809743342366
48000,6.333333333333334,0.0014022081040171266,0.0014022081040171277,-0.0030008839135795664,0.008845665243714688
48500,6.399305555555555,0.000363053078093048,0.0003630530780930455,0.004026998107831522,0.012026774327837206
49000,6.465277777777778,-0.001085900522743445,-0.0010859005227434413,-0.0016215110114854187,0.00946625990660606
49500,6.53125,-0.00035075732519614236,-0.0003507573251961441,-0.0025141550318123515,0.0073524265743790925
50000,6.597222222222222,-6.614013790631128e-05,-6.614013790631267e-05,0.00041512514612087264,0.010798918131981784
50500,6.663194444444444,0.0037646271653793057,0.00376462716537931,-0.0008722217406406855,0.007901541046801271
51000,6.729166666666668,0.0033642418733006896,0.00336424187330069,0.0030059375879209313,0.010150929145537854
51500,6.795138888888889,-0.0019402308978673888,-0.001940230897867387,0.00018677789115456245,0.008753496801898727
52000,6.861111111111112,0.0022025700400968365,0.002202570040096835,0.000957337048057266,0.011304683206045251
52500,6.927083333333333,0.0030506025036228053,0.003050602503622809,-0.0006239304146724007,0.007574550872883382
53000,6.993055555555555,0.001783260655575737,0.0017832606555757435,0.0015034579551173044,0.00435311037002319
53500,7.059027777777779,-0.002159204019794475,-0.0021592040197944747,0.0015060628795514168,0.007955743945387433
54000,7.125,-0.0017253655868397942,-0.001725365586839797,0.004515474428049876,0.008059848625539726
54500,7.190972222222222,-0.0007742611059248016,-0.000774261105924801,2.657165577305415e-05,0.009509610737087396
55000,7.256944444444444,-0.003525828673676236,-0.0035258286736762315,-0.0004762709569319701,0.009272585938759074
55500,7.322916666666668,-0.0011900104817274325,-0.0011900104817274357,0.0008546652108288372,0.009596561664700874
56000,7.388888888888889,0.002315695393831885,0.0023156953938318807,-0.0013254178596794717,0.00882592171273115
56500,7.454861111111112,-0.00044187788355366336,-0.0004418778835536639,-0.0032148832799836695,0.0067290748643628545
57000,7.520833333333333,-0.0015467456240789307,-0.0015467456240789317,-0.002347856826869382,0.008701534845654736
57500,7.586805555555555,0.0009339265316776319,0.0009339265316776337,-0.002434857656555513,0.0078522575310983
58000,7.652777777777779,0.004540180484141268,0.0045401804841412674,0.0005655720074801151,0.009408728964809621
58500,7.71875,0.0008297710187708639,0.0008297710187708629,0.002843794560115595,0.005607121079557848
59000,7.784722222222222,0.00020758604534550489,0.00020758604534550592,0.003142196985463678,0.008915788393158678
59500,7.850694444444444,0.001235640969110965,0.0012356409691109613,-1.8990822994989452e-05,0.008428860144469969
60000,7.916666666666668,8.843166241196846e-06,8.843166241203745e-06,0.0006724843305685001,0.008103549928432641
60500,7.982638888888889,0.0008506335077739393,0.0008506335077739415,0.0014776755152342816,0.008841261752194128
61000,8.04861111111111,0.00423465407098835,0.004234654070988346,-0.0004979963244099487,0.008765415689098313
61500,8.114583333333334,0.0010837682550307436,0.0010837682550307428,0.0018134986969669576,0.0075137275191588465
62000,8.180555555555555,0.0006340773627870509,0.0006340773627870498,-0.0014594344170452166,0.009093817639145976
62500,8.246527777777779,-0.0005044284911772054,-0.0005044284911772069,0.00037474771021562045,0.007311698648954774
63000,8.3125,-0.003180097401558314,-0.003180097401558308,-0.0030296904070953932,0.010689970412883946
63500,8.378472222222221,-0.001007586103147738,-0.001007586103147738,-0.0028859063535250336,0.010354806973143001
64000,8.444444444444445,0.0039051765144871753,0.003905176514487169,0.0004262269070920532,0.012119579286663644
64500,8.510416666666668,0.0009244833080891199,0.0009244833080891191,-0.00023534182182614028,0.010655048788284696
65000,8.57638888888889,-0.0019996885778777755,-0.00199968857787777,-0.0016965879546396404,0.008612271485823898
65500,8.64236111111111,-0.0004563213135473477,-0.0004563213135473484,0.0008965495628854671,0.005750031811034001
66000,8.708333333333334,0.003179757783999608,0.0031797577839996045,-0.0030395847482045774,0.005475475772549243
66500,8.774305555555555,-8.5504226195441e-05,-8.550422619544118e-05,0.0012834071849833369,0.007225152303167074
67000,8.840277777777779,-0.001481565271016723,-0.00148156527101672,-0.002655046241784219,0.011431661552766821
67500,8.90625,0.0023435743509275376,0.002343574350927541,0.005754481746596723,0.013501862268627391
68000,8.972222222222223,0.0007389177105033713,0.0007389177105033724,-0.00041752752607695766,0.011415881937660612
68500,9.038194444444445,-0.002146655458205661,-0.0021466554582056587,-0.0020994308544185956,0.009305679986019418
69000,9.104166666666668,0.0033142666268214395,0.0033142666268214417,-0.003502252062776425,0.009023287234193432
69500,9.17013888888889,0.0005654903415779243,0.0005654903415779236,-0.0004752615289131224,0.009323988533823472
70000,9.23611111111111,0.0018747083649400696,0.0018747083649400679,-0.0011255673615510047,0.007383460082009178
70500,9.302083333333334,0.0013320787789992065,0.0013320787789992048,-0.004161351683297577,0.009997606652429903
71000,9.368055555555555,0.0012182115517300881,0.0012182115517300849,-0.0023376301815016967,0.010135665518311302
71500,9.434027777777779,0.003571330182661005,0.0035713301826609998,-0.0017890785628104707,0.010766235464491531
72000,9.5,0.003952639322877255,0.003952639322877256,-0.0029867882373308583,0.01307445887147375
72500,9.565972222222223,0.003692498191020289,0.0036924981910202897,-0.0005278013202444574,0.01117647198323389
73000,9.631944444444445,0.0005911601136457872,0.0005911601136457887,-0.00011153386122134552,0.010382774030305306
73500,9.697916666666668,-0.0022054211558593423,-0.002205421155859344,0.0021564245020464887,0.008351310587895155
74000,9.76388888888889,0.0006124354273959753,0.0006124354273959725,0.0016827838001256242,0.007690525300739811
74500,9.82986111111111,0.002388189660518871,0.0023881896605188703,0.0009502078800226584,0.009608592186663064
75000,9.895833333333334,0.0002445455758717674,0.00024454557587176714,0.0006005010339583917,0.008752980916099037
75500,9.961805555555555,-0.0009150303311674291,-0.0009150303311674268,0.00022692340867569135,0.010805945379065882
76000,10.027777777777779,0.0022826702076665247,0.002282670207666527,0.00400824532932467,0.008169898492338618
76500,10.09375,0.0020986205525992093,0.002098620552599206,-0.00064876583733677,0.007932208453828807
77000,10.159722222222223,0.000980351475907337,0.000980351475907334,0.0008002246977652874,0.00717243167189807
77500,10.225694444444445,0.00031429064401070485,0.0003142906440107039,0.0003685004847273452,0.009490997157591538
78000,10.291666666666668,0.0003364713216045682,0.00033647132160456803,-0.0023230072472262527,0.00976494039259374
78500,10.35763888888889,0.0019578771814806545,0.0019578771814806576,0.0017225265227355188,0.009459139214552265
79000,10.42361111111111,0.0004758626944609575,0.000475862694460956,0.0030914410478293875,0.00974628001017819
79500,10.489583333333334,0.0034139599468618193,0.003413959946861813,0.00048823053450375206,0.011543935359764947
80000,10.555555555555555,0.0022134213459992025,0.0022134213459992047,-0.00024522152136358447,0.011865351601636074
80500,10.621527777777779,0.0005713499690049843,0.0005713499690049836,-0.0008986391207991213,0.008907246338535383
81000,10.6875,0.001820145310548653,0.0018201453105486534,0.0004857880043100361,0.009870737876096589
81500,10.753472222222223,0.003834446494292203,0.0038344464942922053,0.0009271198066982055,0.006580248965052373
82000,10.819444444444445,0.00219305485628725,0.0021930548562872454,-0.0034158970685832374,0.009019836637711689
82500,10.885416666666668,0.0017181872350411822,0.0017181872350411822,0.002398902691985956,0.010924531277297532
83000,10.95138888888889,0.0033043740786055896,0.0033043740786055874,0.0008568317178248724,0.012305310682075021
83500,11.01736111111111,-0.0006680112309905338,-0.0006680112309905323,0.003615821673441376,0.011198731679201433
84000,11.083333333333334,0.0005258520212478362,0.000525852021247837,0.0017599969024139019,0.009020623414788341
84500,11.149305555555555,-0.0006494473777929404,-0.0006494473777929403,-0.002362135280811579,0.010207153715003595
85000,11.215277777777779,-0.0032774832289910547,-0.0032774832289910547,0.0001849703771970106,0.01071470922004632
85500,11.28125,-0.003360036905333705,-0.0033600369053337097,-0.0031844824422660356,0.006596255187341546
86000,11.347222222222223,0.0006937167525840199,0.0006937167525840206,-0.0012888338060347427,0.005888873752873024
86500,11.413194444444445,-0.0009224675365292598,-0.000922467536529263,1.5270771782406807e-05,0.009483942110612474
87000,11.479166666666668,0.0011487299593221272,0.001148729959322126,-0.0005981677813772259,0.0072707405133190925
87500,11.54513888888889,-0.0014696898018042668,-0.0014696898018042687,-0.004067112162819638,0.010059803938682537
88000,11.61111111111111,0.0020066830950333115,0.002006683095033312,-0.0032134982621362567,0.010338766991555467
88500,11.677083333333334,-0.0005036984718593754,-0.0005036984718593766,0.0006963926517471592,0.010709659894433584
89000,11.743055555555555,-0.0004418881581586664,-0.0004418881581586647,-0.003983146476939464,0.008215887887188618
89500,11.809027777777779,0.0010834060691072096,0.0010834060691072103,0.002205854110840736,0.006927954392546575
90000,11.875,-0.0008095901145243813,-0.00080959011452438,-0.00036035466429849605,0.01301300947998578
90500,11.940972222222223,-0.000842709987841084,-0.0008427099878410862,-0.0012157664266915027,0.012018178998274275
91000,12.006944444444445,0.0016933195161797606,0.0016933195161797537,-0.0014168140414203784,0.011671255715689088
91500,12.072916666666668,0.003933714658608298,0.003933714658608296,0.0010435535603857172,0.011302858473516303
92000,12.13888888888889,0.0011395836216737947,0.0011395836216737945,-0.0024449280942663567,0.008883948110748134
92500,12.20486111111111,0.0021059885053528247,0.002105988505352829,-0.0017837595660004338,0.009067480668504553
93000,12.270833333333334,0.002446303379335653,0.002446303379335657,-0.0024879801227256524,0.010589409564789244
93500,12.336805555555555,0.003091852229086095,0.0030918522290860925,-0.00033225551311295533,0.005917738869336612
94000,12.402777777777779,0.0009378420981689833,0.0009378420981689849,-0.0012643865006508948,0.008181675436556799
94500,12.46875,-0.0005414425349706156,-0.0005414425349706181,0.0034578472728138653,0.006002288299273988
95000,12.534722222222223,-0.0003646120139417445,-0.00036461201394174316,0.0017335312202454254,0.008800693783865539
95500,12.600694444444445,0.0018645088970982928,0.0018645088970982943,0.0008252765251927297,0.010628569262967489
96000,12.666666666666668,-0.0012660216237751318,-0.001266021623775137,0.00122620223054209,0.007285846547556567
96500,12.73263888888889,0.0007458245055250017,0.0007458245055250029,0.0007356592269161253,0.009155028391700858
97000,12.79861111111111,-0.0017119188179552365,-0.001711918817955237,-0.0006503159144569964,0.009213753782340316
97500,12.864583333333334,-0.002745175973806872,-0.0027451759738068688,9.640966833372356e-05,0.003111411155933779
98000,12.930555555555555,0.000659599570597526,0.0006595995705975262,-0.003998889166888813,0.01236182500216746
98500,12.996527777777779,-0.0011701961747210717,-0.0011701961747210734,0.0024258739950040607,0.009679710715369405
99000,13.0625,-0.00019039964513692606,-0.00019039964513692717,0.002555730416641298,0.008970716741399747
99500,13.128472222222223,-0.0014545827169189947,-0.001454582716918997,0.005060128651184237,0.010883389946046491
100000,13.194444444444445,0.0001352185552125236,0.0001352185552125255,-0.0025957425165765344,0.015578504981695093
100500,13.260416666666666,0.0014624171878222438,0.001462417187822246,-0.0013740649439935792,0.007480109875648843
101000,13.326388888888888,0.0014640614170711543,0.0014640614170711563,0.00013565395048218147,0.007163419694387794
101500,13.39236111111111,-0.0013415961997581436,-0.0013415961997581447,-0.0024464339333122886,0.008372498401726929
102000,13.458333333333336,0.003116349619339427,0.0031163496193394244,0.002267770010319183,0.009416522362532103
102500,13.524305555555557,0.0012923532790906607,0.0012923532790906596,0.0028206595554710542,0.009901838900155936
103000,13.590277777777779,0.00018191574940448443,0.0001819157494044818,-0.005368292584981797,0.01007208988174755
103500,13.65625,-0.004500106979484783,-0.004500106979484786,-0.0014013156125406933,0.010113558606111534
104000,13.722222222222223,-0.0032254402050048763,-0.003225440205004874,-0.0009558589244714153,0.009206038050382738
104500,13.788194444444445,0.0013667149316829576,0.0013667149316829571,-0.0004073261582412805,0.00924100474267154
105000,13.854166666666666,-0.006269216283663106,-0.006269216283663096,0.001902918588092891,0.009377883557071491
105500,13.920138888888888,-0.00246272028780486,-0.002462720287804858,0.0006805883028108993,0.009943415675132362
106000,13.98611111111111,0.005005838340532913,0.00500583834053292,4.880652685538783e-05,0.012610576170330907
106500,14.052083333333336,-0.0014587934387421866,-0.0014587934387421883,0.0001721719810487633,0.010338528198093975
107000,14.118055555555557,0.0016360255925881315,0.0016360255925881282,-0.0004146034357556935,0.008380478991921087
107500,14.184027777777779,-0.0018940327164317984,-0.0018940327164318016,-0.0009180161286335836,0.007919376086895524
108000,14.25,0.0023786540543081214,0.0023786540543081235,-0.002797735899242113,0.009742920343008716
108500,14.315972222222223,-0.0019427655627673348,-0.0019427655627673305,0.0027055501141139524,0.010547132792691758
109000,14.381944444444445,0.0026884177669566837,0.0026884177669566885,-0.0003919218629928384,0.011750859529217934
109500,14.447916666666666,0.0031621166046839964,0.0031621166046839977,0.0010337435654549356,0.007789700396949066
110000,14.513888888888888,-0.004678453735622431,-0.004678453735622435,0.00038917604746785433,0.008178735320533197
110500,14.57986111111111,-0.0016552036476579742,-0.0016552036476579785,0.004060523002380922,0.010426847044570373
111000,14.645833333333336,0.000801353955634409,0.0008013539556344111,0.0026734375973596304,0.008423459182107929
111500,14.711805555555557,-0.0054629420985553775,-0.00546294209855539,-0.0023948556349530094,0.008342485061006023
112000,14.777777777777779,0.0014120685031704945,0.0014120685031704945,0.0015725644109265348,0.013344597443415521
112500,14.84375,-0.00260576088340664,-0.0026057608834066446,-0.0004572668354014504,0.011256379986806706
113000,14.909722222222223,0.0005774431210772777,0.0005774431210772783,0.001094325148467246,0.007636643883959825
113500,14.975694444444445,-0.0006238198076357811,-0.0006238198076357804,0.0021841662776320918,0.009919060136132153
114000,15.041666666666666,0.002259921650959133,0.0022599216509591367,-7.468439099777653e-05,0.009427846357730175
114500,15.107638888888888,-0.002164698492014092,-0.002164698492014094,0.0013482189549762328,0.012612496952068095
115000,15.17361111111111,0.001582653801677383,0.001582653801677383,-0.0007502399597013116,0.010198256563333372
115500,15.239583333333336,0.001337084210843109,0.0013370842108431024,-0.0004134425707308701,0.009769092300728878
116000,15.305555555555557,0.0020870044371803227,0.0020870044371803227,0.0021275301380972262,0.009798474515862039
116500,15.371527777777779,0.004462525557720351,0.004462525557720354,0.0005213284293719595,0.010088082563123614
117000,15.4375,-0.0012673985168633682,-0.0012673985168633675,-0.0037524879522407976,0.008374111212749547
117500,15.503472222222223,-0.00010715412346896639,-0.00010715412346896633,0.00047776261348216466,0.010608111045721952
118000,15.569444444444445,0.0027503085264937105,0.0027503085264937114,0.0020070109142667865,0.010693451948602441
118500,15.635416666666666,0.00016117797070615126,0.00016117797070615335,-0.0001031290857943427,0.009626120774268948
119000,15.701388888888888,0.003930036008858561,0.003930036008858564,0.003535970497739437,0.010456688425833522
119500,15.76736111111111,0.005046261049410751,0.005046261049410754,0.0012833825732802772,0.012289298729589048
120000,15.833333333333336,0.002761033007821077,0.0027610330078210806,-0.0029948710242859717,0.009904410983788909
120500,15.899305555555557,0.002241380466255903,0.0022413804662559014,-0.0021670670046320473,0.009976247096547895
121000,15.965277777777779,0.00043193684023369583,0.0004319368402336952,0.0022021606813352594,0.009067645578695159
121500,16.03125,-0.0010060002022699902,-0.001006000202269989,-0.0031930560688182416,0.008894737847067546
122000,16.09722222222222,-0.00026945729265785603,-0.0002694572926578589,-0.00024615140428708505,0.007670874632431216
122500,16.163194444444443,0.0008101763955012606,0.0008101763955012632,0.000291725501117696,0.011596080798728946
123000,16.229166666666668,0.0006609447032969558,0.0006609447032969571,-0.0018927254031767446,0.0058883695218276254
123500,16.29513888888889,-0.002453343099182313,-0.00245334309918231,-0.004208817222361753,0.01001995487460216
124000,16.36111111111111,0.0008069762867801576,0.0008069762867801604,0.00024087343790459324,0.009833920336102413
124500,16.427083333333336,-0.0005309215838634363,-0.0005309215838634377,0.0016253047595982096,0.011295409979403275
125000,16.493055555555557,0.0011872809721773588,0.00118728097217736,-0.00014797634595078608,0.009887376856533322
125500,16.55902777777778,0.00027644915270682603,0.00027644915270682506,-6.0742676671324634e-05,0.012813353204638424
126000,16.625,0.0014905767402210825,0.0014905767402210795,0.0016498124558802984,0.009649720262247183
126500,16.69097222222222,-0.002498658682058563,-0.002498658682058566,0.00506777520890481,0.00505386243602317
127000,16.756944444444443,-0.0024159163257382564,-0.0024159163257382547,-0.0013179029829253632,0.010473655846497273
127500,16.822916666666668,-0.0013353196373526548,-0.0013353196373526556,-0.0015217742532936326,0.009771959562244522
128000,16.88888888888889,2.6634853025128255e-05,2.6634853025125307e-05,0.00011170609837321207,0.007008659602353979
128500,16.95486111111111,0.0026097258555696067,0.002609725855569603,-0.0015051133475297313,0.009074014649073482
129000,17.020833333333336,0.0027210488725523106,0.00272104887255231,0.004854235636761661,0.008871325394268761
129500,17.086805555555557,0.001595436642570142,0.0015954366425701407,-0.0009962533226024238,0.012133611305753947
130000,17.15277777777778,0.00141237861939603,0.0014123786193960294,-0.002613814634040043,0.011132407090866653
130500,17.21875,0.0035764845853282086,0.003576484585328202,-0.0017918555826164334,0.009301901615875541
131000,17.28472222222222,0.00040657234402936544,0.0004065723440293653,7.610590925623712e-05,0.010572911852349196
131500,17.350694444444443,0.003311892852161369,0.0033118928521613674,0.0023097697546619585,0.013058234209298615
132000,17.416666666666668,-0.003145517329933559,-0.0031455173299335584,0.0006442530904539019,0.010550379769781591
132500,17.48263888888889,0.0032355118349222762,0.00323551183492228,0.00039995692723322307,0.010115000298403627
133000,17.54861111111111,0.00444829410474964,0.00444829410474964,-0.0020654124112234364,0.010393901566692553
133500,17.614583333333336,0.004701968430051848,0.004701968430051852,0.001574591868270631,0.01100321411840375
134000,17.680555555555557,0.0013391753967617694,0.00133917539676177,-0.0009138631991330379,0.006885165450883615
134500,17.74652777777778,9.134906718343866e-05,9.134906718343905e-05,0.0015199056881477404,0.010493257240616494
135000,17.8125,0.0023702471123732472,0.0023702471123732472,0.001938049567324218,0.010806033868985073
135500,17.87847222222222,-0.00018742043836458342,-0.00018742043836458347,-0.0007103264488433003,0.012830076151771279
136000,17.944444444444446,-0.0005644451585361536,-0.0005644451585361551,-0.004499740371562942,0.011240135369602363
136500,18.010416666666668,0.0004623965537800922,0.0004623965537800948,0.002535434999940734,0.01154633406029925
137000,18.07638888888889,0.00116033281954582,0.0011603328195458253,-0.0005408171530133916,0.009179834731044965
137500,18.14236111111111,0.0017545873526533964,0.0017545873526533962,0.0025116626794532922,0.009857211912206044
